,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_mut_dist
1364,USA/MO-CDC-ASC210488052/2021,2021-11-19,B,523050,1,2,11,False,True,True,True,True,28271,419272,327994,B,AY.3,1,2019-12-26,11
1365,USA/WI-CDC-ASC210486423/2021,2021-11-19,AY.103,523128,1,2,12,True,True,True,True,True,5575,3414,511876,B.1,AY.103,179,2020-02-20,0
1366,USA/UT-CDC-ASC210430846/2021,2021-11-19,B.1.617.2,523181,1,2,7,True,True,True,True,False,10029,520952,431967,B.1.617.2,B.1.617.2,261771,2021-04-02,52
1367,Germany/SN-RKI-I-344034/2021,2021-11-19,AY.43,523294,1,2,4,True,True,True,True,True,12031,361526,446318,AY.5,AY.43,253063,2021-04-02,0
1368,USA/FL-CDC-ASC210486859/2021,2021-11-19,AY.75,523566,1,2,15,False,True,True,True,True,24208,353079,519691,AY.75,AY.103,204945,2021-03-04,55
1369,USA/WA-UW-21111998594/2021,2021-11-19,AY.103,523588,5,2,6,True,False,False,False,False,21163,516134,464568,AY.103,AY.103,346323,2021-06-27,0
1370,England/MILK-2B3A752/2021,2021-11-20,AY.4.2,524134,2,2,5,True,True,True,True,True,14604,385429,514146,AY.4,AY.4.2,266702,2021-04-17,0
1371,Germany/NW-HHU-13901/2021,2021-11-20,AY.122,524280,2,2,6,True,True,True,True,False,10246,357096,464223,AY.122,AY.122,286443,2021-05-08,11
1372,Denmark/DCGC-229875/2021,2021-11-20,AY.122,524286,1,2,4,True,True,True,True,True,26488,510179,470392,AY.122,Unknown (R),253063,2021-04-02,0
1373,CzechRepublic/CSQ3289/2021,2021-11-20,AY.4,524387,2,2,7,True,True,True,True,True,13435,318473,511198,AY.4,AY.4,266702,2021-04-17,0
1374,Netherlands/NH-RIVM-72025/2021,2021-11-20,AY.43,524446,1,2,8,True,True,True,True,True,14209,511879,423706,AY.126,AY.43,253063,2021-04-02,0
1375,Israel/ICH-760596668/2021,2021-11-20,AY.121,524489,1,2,17,True,True,True,True,True,27638,474945,387621,AY.121,B.1,179,2020-02-20,0
1376,USA/MI-CDC-ASC210429684/2021,2021-11-20,B,524634,1,2,11,False,True,True,True,False,14408,434237,523414,Unknown (R),B,1,2019-12-26,49
1377,Sweden/4134684664/2021,2021-11-20,AY.122,524775,1,2,5,True,True,True,True,True,20923,494336,315191,AY.122,B.1.617.2,253063,2021-04-02,0
1378,Israel/ICH-760596370/2021,2021-11-20,AY.126,524808,1,2,9,True,True,True,True,True,25741,519717,383152,AY.126,Unknown,261771,2021-04-02,0
1379,England/PHEP-YYNFC6M/2021,2021-11-20,B.1.617.2,524812,1,2,4,True,True,True,True,True,11620,362352,418054,AY.4,AY.4,266702,2021-04-17,0
1380,USA/OH-CDC-ASC210430926/2021,2021-11-21,AY.119,525553,1,2,6,False,True,True,True,False,19746,522837,386593,AY.119,AY.4,256899,2021-04-08,11
1381,England/MILK-2B64C32/2021,2021-11-21,AY.4,525787,6,2,6,True,True,True,True,True,15240,304123,512980,AY.4,AY.4,266702,2021-04-17,0
1382,England/ALDP-2B93784/2021,2021-11-21,AY.110,526063,1,2,7,True,True,True,True,False,5392,414101,418054,Unknown (R),AY.4,253063,2021-04-02,65
1383,USA/KY-CDC-LC0395895/2021,2021-11-21,AY.25,526114,1,2,3,True,True,True,True,True,7926,417302,374680,Unknown (R),AY.25,253063,2021-04-02,0
1384,Spain/CT-HUGTiPM058BI2F5/2021,2021-11-22,AY.127,526761,13,2,9,False,True,True,True,True,27527,520913,324822,AY.127,AY.122,253063,2021-04-02,5
1385,Israel/SMC-7023179/2021,2021-11-22,B.1.617.2,527261,3,2,5,True,True,True,True,False,24208,514252,414394,B.1.617.2,AY.46.6,261771,2021-04-02,13
1386,France/IDF-CERBAHC-11648484/2021,2021-11-22,AY.43,527462,1,2,3,True,True,True,True,False,16917,389679,520779,AY.43,AY.43,331311,2021-05-13,10
1387,USA/WA-PHL-007750/2021,2021-11-23,AY.103,528551,4,2,4,True,True,True,True,False,21530,523588,370894,Unknown (R),AY.103,346323,2021-06-27,34
1388,USA/UT-UPHL-211211585801/2021,2021-11-24,AY.44,529159,3,2,4,True,True,True,True,True,25793,514508,482285,AY.44,AY.44,333649,2021-06-13,0
1389,USA/NY-CDC-ASC210715909/2021,2021-11-24,AY.119,529545,1,2,9,True,True,True,True,True,8829,519195,449377,AY.106,AY.119,261771,2021-04-02,0
1390,USA/UT-UPHL-211203315199/2021,2021-11-24,AY.100,529570,1,2,11,True,False,False,False,False,21618,495279,490092,AY.100,B.1.617.2,243149,2021-03-26,0
1391,Turkey/HSGM-F4385/2021,2021-11-25,AY.126,530450,1,3,11,False,True,True,True,False,12008,370732,523414,AY.5,B,1,2019-12-26,18
1392,Turkey/HSGM-F4385/2021,2021-11-25,AY.126,530450,1,3,11,False,True,True,True,False,22995,523414,421092,B,AY.112,1,2019-12-26,18
1393,CzechRepublic/FNHK-Ps-001426/2021,2021-11-25,B.1.617.2,530945,2,2,11,True,True,True,True,True,27643,520770,523635,B.1.617.2,AY.125,253063,2021-04-02,49
1394,USA/UT-UPHL-211211692561/2021,2021-11-25,AY.44,531053,3,2,5,False,True,True,True,True,21618,346575,511711,AY.44,AY.44,333649,2021-06-13,2
1395,Turkey/HSGM-F4381/2021,2021-11-25,AY.121,531149,2,2,12,True,True,True,True,True,21618,373936,480484,AY.121,Unknown (R),253063,2021-04-02,0
1396,SouthAfrica/CERI-KRISP-K032426/2021,2021-11-25,C.1.2,531391,1,2,21,False,False,False,False,False,19053,342984,353772,C.1,C.1.2,342984,2020-07-07,0
1397,USA/CO-CDPHE-2102369188/2021,2021-11-25,AY.103,531420,1,2,3,True,True,True,True,False,6421,417244,518025,B.1.617.2,AY.103,253063,2021-04-02,9
1398,Nigeria/NCDC-NR1153/2021,2021-11-26,BA.1.1,531697,954,2,7,True,True,True,True,True,22992,529477,519592,BA.1.1,BA.1.17,179,2020-02-20,0
1399,Botswana/R44B59_BHP_00084817/2021,2021-11-26,BA.1.17,531984,7,2,10,False,True,True,True,False,23948,521046,25088,BA.1,B.1.1.1,179,2020-02-20,15
1400,USA/PA-CDC-ATM-Y4BDXXGJ6/2021,2021-11-26,AY.44,532172,1,2,3,True,True,True,True,False,29690,503649,1,AY.44,B,1,2019-12-26,44
1401,England/MILK-2C38A2D/2021,2021-11-27,AY.124,533184,1,2,16,False,True,True,True,True,13971,354540,386530,AY.124,AY.4,256899,2021-04-08,9
1402,USA/CO-CDPHE-2102368538/2021,2021-11-27,B.1.617.2,533460,1,2,8,True,True,True,True,True,8986,463284,423533,AY.26,B.1.617.2,179,2020-02-20,6
1403,USA/UT-UPHL-211224922757/2021,2021-11-27,AY.100,533519,1,2,12,False,True,True,True,False,29149,528805,372358,AY.100,P.1.12,5868,2020-02-21,81
1404,England/BRBR-2C26F8D/2021,2021-11-27,AY.4.2,533679,3,2,5,True,True,True,True,True,16915,446826,532381,AY.4,AY.4.2,266702,2021-04-17,0
1405,Israel/SMC-7025062/2021,2021-11-27,AY.43,533812,2,2,14,True,True,True,True,True,7926,373015,524336,AY.44,AY.43,253063,2021-04-02,0
1406,Israel/SMC-7025222/2021,2021-11-28,AY.129,534651,2,2,10,True,True,True,True,True,25471,359877,503268,AY.129,B.1.617.2,478545,2021-06-26,0
1407,USA/IL-CDC-ASC210653885/2021,2021-11-29,B,535601,1,2,11,True,True,True,True,True,10029,523712,392302,Unknown,B.1.617.2,179,2020-02-20,0
1408,USA/KY-GD_01535/2021,2021-11-29,AY.3,535705,1,2,7,True,True,True,True,True,11270,495271,333761,AY.119,AY.3,253063,2021-04-02,0
1409,USA/UT-UPHL-211207018813/2021,2021-11-29,AY.100,535776,1,2,6,True,True,True,True,True,21618,500432,504769,AY.100,AY.100,348609,2021-06-29,0
1410,USA/MA-NEIDL-02181/2021,2021-11-29,B.1.617.2,535823,1,2,5,True,True,True,True,True,20937,430882,396117,AY.103,AY.122,253063,2021-04-02,9
1411,England/MILK-2CACCD3/2021,2021-11-29,AY.4,536099,1,2,5,False,True,True,True,False,25311,505520,336711,AY.4,AY.4,266702,2021-04-17,11
1412,England/PHEP-YYNC6DN/2021,2021-11-29,AY.4,536367,1,2,7,True,True,True,True,True,26491,503003,329064,AY.4,AY.4,261203,2021-04-18,0
1413,Germany/NW-HHU-14543/2021,2021-11-29,B.1.617.2,536529,3,2,7,True,True,True,True,True,7124,526966,470022,AY.121,B.1.617.2,256899,2021-04-08,0
1414,Cambodia/886725/2021,2021-11-30,AY.85,536856,1,2,14,True,False,False,False,False,11201,365268,467857,Unknown (R),AY.85,179,2020-02-20,0
1415,Germany/NW-RKI-I-362431/2021,2021-11-30,AY.122,536995,4,2,10,True,True,True,True,True,8968,327034,499753,AY.122,AY.122,286443,2021-05-08,0
1416,Germany/BE-RKI-I-376943/2021,2021-11-30,BA.1,537426,376,3,11,True,True,True,True,False,22578,526290,481951,BA.1,AY.4,5868,2020-02-21,37
1417,Germany/BE-RKI-I-376943/2021,2021-11-30,BA.1,537426,376,3,11,True,True,True,True,False,23525,481951,526290,AY.4,BA.1,5868,2020-02-21,52
1418,Wales/PHWC-PF6698/2021,2021-11-30,AY.4.2.2,537615,1,2,6,True,True,True,True,True,26488,485531,470392,AY.4.2.2,Unknown (R),253063,2021-04-02,0
1419,Turkey/HSGM-F4924/2021,2021-11-30,AY.46.4,537687,1,2,5,True,True,True,True,True,27638,513232,530749,AY.46.4,AY.46,313567,2021-05-13,0
1420,USA/IL-C21WGS4205/2021,2021-12-01,AY.44,538091,1,2,5,True,True,True,True,True,20436,492674,393346,AY.44,AY.1,253063,2021-04-02,0
1421,Lithuania/LTU000_KUL_5280078/2021,2021-12-01,AY.4.5,538309,1,2,8,True,True,True,True,True,8322,495106,397102,AY.4.5,AY.4.5,322991,2021-06-08,0
1422,USA/RI-RISHL-145724/2021,2021-12-01,B.1.617.2,538439,2,2,8,False,True,True,True,False,24904,514640,370402,AY.25,AY.4,253063,2021-04-02,9
1423,Germany/BE-RKI-I-380727/2021,2021-12-01,B.1.617.2,538720,1,2,5,True,True,True,True,True,26491,461633,329064,B.1.617.2,AY.4,256899,2021-04-08,0
1424,England/NEWC-2CC6BD6/2021,2021-12-01,AY.4,539099,1,2,5,True,True,True,True,True,23664,517258,410002,AY.4,AY.4,266702,2021-04-17,0
1425,Turkey/HSGM-F7239/2021,2021-12-02,AY.126,539455,1,2,13,True,True,True,True,False,27638,425785,454996,AY.126,AY.25.1,253063,2021-04-02,26
1426,Slovenia/90-071449-NM/2021,2021-12-02,AY.122,539685,2,2,7,True,True,True,True,True,28899,518475,480947,AY.122,AY.70,204945,2021-03-04,57
1427,Anguilla/111269/2021,2021-12-02,AY.100,539752,1,2,4,True,True,True,True,True,21846,361526,521522,AY.5,AY.100,243149,2021-03-26,0
1428,Germany/SH-RKI-I-379289/2021,2021-12-02,AY.92,540185,1,2,5,True,True,True,True,True,25791,538837,297858,AY.92,AY.92,297858,2021-05-18,41
1429,England/PHEC-3V03BVBE/2021,2021-12-02,AY.122,540225,1,2,6,True,True,True,True,True,6295,537294,457995,B.1.617.2,AY.122,253063,2021-04-02,0
1430,Israel/ICH-760598470/2021,2021-12-02,AY.122,540259,2,2,5,True,True,True,True,False,27526,514736,347244,AY.122,AY.122.1,286443,2021-05-08,18
1431,USA/TX-CDC-ASC210529265/2021,2021-12-03,B.1.617,540741,1,2,10,True,True,True,True,True,15810,521262,501862,B,AY.117,1,2019-12-26,0
1432,Denmark/DCGC-252971/2021,2021-12-03,BA.1,541523,263,2,7,True,True,True,True,False,26270,537426,519592,Unknown (R),BA.1.17,179,2020-02-20,65
1433,Turkey/HSGM-F7477/2021,2021-12-03,AY.121,541542,1,2,6,True,True,True,True,True,21618,530501,500446,AY.121,AY.121,500446,2021-07-22,0
1434,Germany/ST-RKI-I-405378/2021,2021-12-03,BA.1,541641,2,3,22,False,True,True,True,False,22992,340696,526290,B.1.617.2,BA.1,5868,2020-02-21,0
1435,Germany/ST-RKI-I-405378/2021,2021-12-03,BA.1,541641,2,3,22,False,True,True,True,False,27874,526290,310140,BA.1,AY.4,5868,2020-02-21,22
1436,Switzerland/BE-ETHZ-35115035/2021,2021-12-03,AY.122,541662,2,2,8,True,True,True,True,True,21721,537706,394195,AY.122,AY.122,286443,2021-05-08,0
1437,USA/CA-CDC-FG-184266/2021,2021-12-04,AY.103,542448,2,2,10,True,True,True,True,True,27345,537947,384347,AY.103,B.1.617.2,204945,2021-03-04,53
1438,Portugal/PT23081/2021,2021-12-04,B.1.617.2,542671,1,2,11,False,True,True,True,True,14998,531426,517585,AY.124,AY.6,253063,2021-04-02,48
1439,CzechRepublic/FNHK-Ps-001782/2021,2021-12-05,AY.68,543465,1,2,7,True,True,True,True,True,6402,413855,373968,AY.129,AY.68,179,2020-02-20,0
1440,USA/CA-CDC-ASC210528556/2021,2021-12-05,AY.100,543543,1,2,10,True,True,True,True,False,15579,487519,499873,AY.100,AY.100,328927,2021-04-26,25
1441,USA/UT-UPHL-211224193685/2021,2021-12-05,AY.44,543843,2,2,8,True,True,True,True,False,21370,404310,511711,AY.44,AY.44,333649,2021-06-13,34
1442,Wales/PHWC-PGYB5E/2021,2021-12-05,AY.4,544169,1,2,5,True,True,True,True,True,5746,477317,525342,AY.103,AY.4,253063,2021-04-02,0
1443,England/MILK-2D46BCE/2021,2021-12-05,AY.4,544237,1,2,5,True,True,True,True,True,15656,347796,474529,AY.4,AY.4,266702,2021-04-17,0
1444,Denmark/DCGC-260451/2021,2021-12-05,B.1.617.2,544348,2,2,10,False,True,True,True,False,25904,458105,399093,B.1.617.2,B.1.617.2,253063,2021-04-02,8
1445,England/MILK-2D4D71E/2021,2021-12-05,AY.126,544395,1,2,5,True,True,True,True,False,11062,419109,495806,AY.5,AY.126,253063,2021-04-02,26
1446,USA/UT-UPHL-211211578854/2021,2021-12-06,AY.113,544856,1,2,5,True,True,True,True,True,21453,541368,490092,AY.113,B.1.617.2,253063,2021-04-02,0
1447,USA/NJ-GBW-EWR000001/2021,2021-12-06,BA.3,544949,127230,2,25,False,True,True,True,False,23525,519829,542109,B.1.1,BA.1.18,519829,2021-04-25,47
1448,Slovenia/551208/2021,2021-12-06,AY.126,545165,2,2,8,False,True,True,True,False,8772,327271,493513,AY.46,AY.126,261771,2021-04-02,14
1449,Switzerland/BL-ETHZ-35141486/2021,2021-12-06,B.1.617.2,545253,8,3,21,True,True,True,True,True,22898,399964,543137,B.1.617.2,B.1.1,5868,2020-02-21,0
1450,Switzerland/BL-ETHZ-35141486/2021,2021-12-06,B.1.617.2,545253,8,3,21,True,True,True,True,True,27526,543137,511803,B.1.1,AY.122,5868,2020-02-21,0
1451,Germany/BW-RKI-I-406092/2021,2021-12-06,AY.43,545514,1,2,8,True,True,True,True,True,22530,539673,451052,AY.43,AY.46.6,261771,2021-04-02,0
1452,Germany/SH-RKI-I-395716/2021,2021-12-07,AY.43,546487,1,2,12,False,False,False,False,False,12073,407446,479110,AY.103,AY.121,253063,2021-04-02,0
1453,USA/MA-CDC-LC0425049/2021,2021-12-07,B.1.617.2,546535,1,2,7,False,True,True,True,True,15243,398581,529547,B.1.617.2,AY.47,179,2020-02-20,10
1454,USA/AZ-CDC-ASC210531343/2021,2021-12-08,AY.100,547265,1,2,11,True,True,True,True,True,6402,489238,347310,AY.100,Unknown (R),179,2020-02-20,0
1455,Israel/SMC-7027049/2021,2021-12-08,B,547511,1,2,12,False,False,False,False,False,12076,532861,525923,B,AY.122.1,1,2019-12-26,0
1456,Israel/ICH-741105346/2021,2021-12-08,B,548024,1,2,8,False,True,True,True,True,9532,472212,539797,B,AY.5.7,5174,2020-01-20,4
1457,USA/FL-CDC-ASC210609487/2021,2021-12-09,BA.1,549038,105,2,7,True,True,True,True,True,23040,543137,531697,B.1.1,Unknown (R),179,2020-02-20,38
1458,USA/WV-CDC-IBX232861520504/2021,2021-12-09,B.1.617.2,549075,1,2,10,False,True,True,True,True,23551,398494,389543,AY.103,AY.44,253063,2021-04-02,4
1459,Israel/SMC-7026556/2021,2021-12-09,AY.43,549126,1,2,8,True,True,True,True,True,3037,533811,533812,AY.43,Unknown (R),533812,2021-11-22,0
1460,Luxembourg/LNS6072568/2021,2021-12-09,B.1.617.2,549296,2,2,5,True,True,True,True,True,18251,473438,519793,AY.5.4,AY.98.1,253063,2021-04-02,0
1461,Luxembourg/LNS0670318/2021,2021-12-09,AY.126,549544,4,2,10,True,True,True,True,True,27539,477267,525360,AY.126,AY.126,333996,2021-06-17,0
1462,Malaysia/UNIMAS-TMCGP1431/2021,2021-12-10,AY.23,550072,1,2,14,True,True,True,True,True,7393,371646,397734,AY.23,AY.23,307990,2021-04-10,8
1463,USA/NJ-CDC-ASC210533044/2021,2021-12-10,AY.119.2,550226,1,2,7,False,True,True,True,False,4444,303473,495732,B.1.617.2,AY.119.2,256899,2021-04-08,8
1464,Turkey/HSGM-F8584/2021,2021-12-10,BA.1,550610,107,2,6,False,True,True,True,True,22995,533180,531697,BA.1,Unknown (R),179,2020-02-20,8
1465,USA/CA-SEARCH-114411/2021,2021-12-10,AY.103,550698,1,2,5,True,True,True,True,True,19228,513248,517027,AY.103,AY.103,405620,2021-07-21,0
1466,USA/TN-CDC-ASC210609906/2021,2021-12-11,AY.4,551309,2,2,4,True,True,True,True,True,26006,531888,322035,AY.4,B.1.617.2,256899,2021-04-08,0
1467,USA/IN-GD-121521-297/2021,2021-12-11,BA.1.15,551390,114,2,5,True,True,True,True,True,23013,538106,531697,BA.1.15,Unknown (R),179,2020-02-20,38
1468,USA/CT-CDC-LC0429947/2021,2021-12-11,AY.47,551563,1,2,8,False,True,True,True,True,11514,398962,329619,B.1.617.2,AY.47,322884,2021-03-26,48
1469,Israel/SMC-7026886/2021,2021-12-11,AY.121,551969,1,2,13,False,True,True,True,True,23557,532182,497623,B.1.617.2,AY.121,253063,2021-04-02,20
1470,Israel/SMC-7027337/2021,2021-12-12,AY.4,552566,1,2,9,False,True,True,True,False,14408,387146,532526,AY.4,B.1.617.2,253063,2021-04-02,26
1471,India/GJ-INSACOG-GBRC3342/2021,2021-12-13,AY.112,553674,1,2,10,True,True,True,True,True,9883,450365,540128,AY.104,AY.112,253063,2021-04-02,0
1472,USA/NM-CDC-LC0441455/2021,2021-12-13,B.1.617.2,553952,1,2,4,True,True,True,True,True,15952,498691,526073,AY.43,AY.118,253063,2021-04-02,0
1473,USA/MA-UMASSMED-202105504/2021,2021-12-13,AY.103,553954,1,2,6,False,True,True,True,True,17236,432259,430753,AY.3,AY.103,253063,2021-04-02,50
1474,Germany/BE-RKI-I-374390/2021,2021-12-13,B.1.617.2,554175,1,2,8,True,True,True,True,True,11418,298426,367068,B.1.617.2,AY.9.2,179,2020-02-20,0
1475,France/GES-HMN-21122211015/2021,2021-12-13,B.1.617.2,554410,1,2,8,True,True,True,True,False,8485,357354,526623,AY.5,B.1.617.2,253063,2021-04-02,8
1476,Germany/BB-RKI-I-414985/2021,2021-12-13,BA.1.13,554467,3,2,4,True,True,True,True,True,22992,543563,531697,BA.1.13,Unknown (R),179,2020-02-20,0
1477,USA/OH-CDC-FG-198835/2021,2021-12-13,AY.103,554510,1,2,5,True,True,True,True,True,20626,548904,549719,AY.103,AY.103,549719,2021-09-24,0
1478,Portugal/PT23709/2021,2021-12-14,B.1.617.2,554871,1,2,5,True,True,True,True,True,20262,356640,338101,Unknown (R),AY.4,179,2020-02-20,0
1479,Denmark/DCGC-281594/2021,2021-12-14,BA.2.9,555388,127227,3,32,True,True,True,True,True,22674,544948,551092,BA.3,BA.1.17,519829,2021-04-25,0
1480,Denmark/DCGC-281594/2021,2021-12-14,BA.2.9,555388,127227,3,32,True,True,True,True,True,26060,551092,544948,BA.1.17,BA.3,519279,2021-08-17,0
1481,USA/OH-CDC-ASC210633629/2021,2021-12-14,BA.1.1,555490,126,2,3,True,True,True,True,False,23040,544745,531697,BA.1.1,Unknown (R),179,2020-02-20,36
1482,USA/WA-CDC-UW21121437929/2021,2021-12-14,AY.117,555542,1,2,4,True,True,True,True,True,6026,291452,553406,AY.117,AY.117,256899,2021-04-08,0
1483,England/NEWC-2EB0FC2/2021,2021-12-14,AY.4,555634,1,2,4,True,True,True,True,True,17285,444550,454330,AY.4,AY.4,451878,2021-08-21,0
1484,USA/OH-CDC-ASC210536744/2021,2021-12-14,AY.3,555800,1,2,12,True,True,True,True,True,11456,337421,378539,B.1.617.2,AY.3,179,2020-02-20,0
1485,USA/UT-UPHL-220107499992/2021,2021-12-15,AY.44,556287,1,2,6,True,True,True,True,True,7124,474922,379755,AY.44,AY.44,333649,2021-06-13,0
1486,PuertoRico/PR-CDC-ASC210626598/2021,2021-12-15,BA.1.1,556434,36,2,6,True,True,True,True,True,22992,555116,531697,BA.1.1,Unknown (R),179,2020-02-20,0
1487,Thailand/DMSc-05770/2021,2021-12-15,AY.85,556533,1,2,9,False,True,True,True,True,14036,468388,494263,AY.85,AY.85,423561,2021-07-29,48
1488,Israel/SMC-7028265/2021,2021-12-15,AY.4,556545,1,2,3,True,True,True,True,True,27638,522536,327420,Unknown (R),AY.122,253063,2021-04-02,0
1489,USA/MO-CDC-ASC210626721/2021,2021-12-15,AY.103,556687,1,2,5,True,True,True,True,True,5248,350338,525643,AY.103,AY.103,285177,2021-05-07,0
1490,USA/MA-CDCBI-CRSP_YJWY56SYEVGGLAIU/2021,2021-12-15,B.1.617.2,556749,1,3,12,True,True,True,True,True,8937,496350,143268,AY.26,B.1.177,5868,2020-02-21,0
1491,USA/MA-CDCBI-CRSP_YJWY56SYEVGGLAIU/2021,2021-12-15,B.1.617.2,556749,1,3,12,True,True,True,True,True,13059,143268,496350,B.1.177,AY.26,5868,2020-02-21,0
1492,USA/MN-CDC-ASC210626463/2021,2021-12-15,BA.1.20,556977,6,2,6,True,True,True,True,True,22995,550063,531697,BA.1.20,Unknown (R),179,2020-02-20,3
1493,USA/UT-UPHL-211224716692/2021,2021-12-15,AY.3,557022,1,2,6,True,True,True,True,True,21618,550433,505692,AY.3,AY.3,505692,2021-11-06,0
1494,Peru/LIM-INS-11192/2021,2021-12-15,B.1.617.2,557043,7,2,18,False,True,True,True,False,22992,545252,456733,B.1.617.2,AY.44,5868,2020-02-21,19
1495,USA/PA-CDC-ASC210626430/2021,2021-12-15,BA.1,557123,295,2,3,True,True,True,True,True,22992,542415,531697,BA.1,Unknown (R),179,2020-02-20,26
1496,USA/FL-CDC-IBX146346797005/2021,2021-12-16,BA.1.15,557919,30,2,3,True,True,True,True,True,23040,553762,538106,BA.1.15,BA.1.15,179,2020-02-20,0
1497,USA/NJ-CDC-ASC210634319/2021,2021-12-16,BA.1.1,557961,15,2,4,True,True,True,True,False,22917,551561,557229,BA.1.1,BA.1,519279,2021-08-17,16
1498,Italy/EMR-IZSLER-2021-437766-004-01/2021,2021-12-17,AY.43,558987,1,2,5,True,True,True,True,True,25555,486821,446768,AY.43,AY.43,344169,2021-06-02,0
1499,USA/IL-CDC-ASC210628294/2021,2021-12-17,AY.3,559221,2,3,16,True,True,True,True,False,22898,557043,558257,Unknown (R),B.1.1,253063,2021-04-02,87
1500,USA/IL-CDC-ASC210628294/2021,2021-12-17,AY.3,559221,2,3,16,True,True,True,True,False,24424,558257,557042,B.1.1,B.1.617.2,5868,2020-02-21,87
1501,England/MILK-2F5BF31/2021,2021-12-17,B.1.617.2,559239,1,2,12,True,True,True,True,True,8904,496541,505885,AY.25.1,B.1.617.2,253063,2021-04-02,0
1502,SouthKorea/KDCA24499/2021,2021-12-17,AY.69,559256,3,2,8,True,True,True,True,True,7005,340979,546310,AY.69,AY.69,340979,2021-06-22,0
1503,Germany/NW-HHU-16561/2021,2021-12-17,B.1.617.2,559456,1,2,11,True,True,True,True,True,10033,367368,496017,AY.3,B.1.617.2,253063,2021-04-02,0
1504,Switzerland/AG-ETHZ-35345697/2021,2021-12-17,BA.1.1.11,559464,24,2,7,True,True,True,True,True,22917,537426,526290,Unknown (R),BA.1,5868,2020-02-21,51
1505,Turkey/HSGM-F10515/2021,2021-12-17,BA.1,559468,1,2,7,True,True,True,True,False,5386,327379,549003,AY.39,Unknown,179,2020-02-20,44
1506,USA/UT-UPHL-220107707882/2021,2021-12-17,AY.25,559495,1,2,7,True,True,True,True,True,27638,552021,495048,AY.25,AY.119.2,253063,2021-04-02,0
1507,USA/MD-IGS-012135103175A/2021,2021-12-17,BA.1,559549,56,2,5,True,True,True,True,False,23040,549037,552200,BA.1,BA.1,543137,2021-05-13,57
1508,USA/GA-CDC-ASC210629355/2021,2021-12-18,BA.1.1,559990,4,2,6,False,True,True,True,False,22992,556460,557229,BA.1.1,BA.1,519279,2021-08-17,10
1509,USA/IN-CDC-ASC210636294/2021,2021-12-18,BA.1.1,560155,274,2,3,True,True,True,True,False,23040,558995,559103,BA.1.1,BA.1.17,179,2020-02-20,9
1510,USA/NH-CDC-ASC210629362/2021,2021-12-18,B.1.617.2,560207,1,2,12,False,True,True,True,False,19006,1,430843,B,AY.119,1,2019-12-26,6
1511,USA/UT-UPHL-211230593133/2021,2021-12-18,AY.54,560382,1,2,10,False,True,True,True,True,27638,391742,388526,AY.54,AY.54,342322,2021-06-24,0
1512,USA/UT-UPHL-220103768836/2021,2021-12-18,BA.1.15,560801,25,2,5,True,True,True,True,True,22917,554803,553762,BA.1,BA.1.15,5868,2020-02-21,0
1513,USA/MA-CDC-ASC210567983/2021,2021-12-19,AY.103,561271,3,2,16,True,True,True,True,True,11537,557226,551337,BA.1,AY.103,179,2020-02-20,0
1514,Thailand/NIC_NBI_SEQ23514/2021,2021-12-19,BA.1.17.2,561529,7,2,6,True,True,True,True,False,22673,532102,550976,BA.1.17.2,Unknown,5868,2020-02-21,10
1515,USA/IL-CDC-ASC210630596/2021,2021-12-19,BA.1.20,561642,18,2,8,True,True,True,True,True,22882,557526,560356,BA.1.20,BA.1.1,519279,2021-08-17,0
1516,USA/UT-UPHL-211230045013/2021,2021-12-19,BA.1,561802,63,2,4,True,True,True,True,True,22194,554935,560639,BA.1.1,BA.1,526290,2021-05-15,0
