,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,breakpoint_interval_left,breakpoint_interval_right,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_dist,parents_dist_days
1447,USA/NJ-GBW-EWR000001/2021,2021-12-06,BA.3,544949,127230,2,25,False,True,True,True,False,23525,23203,23526,519829,542109,B.1.1,BA.1.18,519829,2021-04-25,21.0,223.6
1448,Slovenia/551208/2021,2021-12-06,AY.126,545165,2,2,8,False,True,True,True,False,8772,2842,8773,327271,493513,AY.46,AY.126,261771,2021-04-02,12.0,216.58437500000002
1449,Switzerland/BL-ETHZ-35141486/2021,2021-12-06,B.1.617.2,545253,8,3,21,True,True,True,True,True,22898,22883,22899,399964,543137,B.1.617.2,B.1.1,5868,2020-02-21,0.0,633.7
1450,Switzerland/BL-ETHZ-35141486/2021,2021-12-06,B.1.617.2,545253,8,3,21,True,True,True,True,True,27526,27260,27527,543137,511803,B.1.1,AY.122,5868,2020-02-21,0.0,633.7
1451,Germany/BW-RKI-I-406092/2021,2021-12-06,AY.43,545514,1,2,8,True,True,True,True,True,22530,20103,22531,539673,451052,AY.43,AY.46.6,261771,2021-04-02,0.0,245.38437500000003
1452,Germany/SH-RKI-I-395716/2021,2021-12-07,AY.43,546487,1,2,12,False,False,False,False,False,12073,11125,12074,407446,479110,AY.103,AY.121,253063,2021-04-02,,207.525
1453,USA/MA-CDC-LC0425049/2021,2021-12-07,B.1.617.2,546535,1,2,7,False,True,True,True,True,15243,13020,15244,398581,529547,B.1.617.2,AY.47,179,2020-02-20,4.0,645.6
1454,USA/AZ-CDC-ASC210531343/2021,2021-12-08,AY.100,547265,1,2,11,True,True,True,True,True,6402,4182,6403,489238,347310,AY.100,Unknown (R),179,2020-02-20,0.0,621.0
1455,Israel/SMC-7027049/2021,2021-12-08,B,547511,1,2,12,False,False,False,False,False,12076,11333,12077,532861,525923,B,AY.122.1,1,2019-12-26,,699.4
1456,Israel/ICH-741105346/2021,2021-12-08,B,548024,1,2,8,False,True,True,True,True,9532,9054,9533,472212,539797,B,AY.5.7,5174,2020-01-20,4.0,683.45
1457,USA/FL-CDC-ASC210609487/2021,2021-12-09,BA.1,549038,105,2,7,True,True,True,True,True,23040,23014,23041,543137,531697,B.1.1,Unknown (R),179,2020-02-20,12.0,646.3199999999999
1458,USA/WV-CDC-IBX232861520504/2021,2021-12-09,B.1.617.2,549075,1,2,10,False,True,True,True,True,23551,17237,23552,398494,389543,AY.103,AY.44,253063,2021-04-02,4.0,149.52499999999998
1459,Israel/SMC-7026556/2021,2021-12-09,AY.43,549126,1,2,8,True,True,True,True,True,3037,923,3038,533811,533812,AY.43,Unknown (R),533812,2021-11-22,0.0,8.0
1460,Luxembourg/LNS6072568/2021,2021-12-09,B.1.617.2,549296,2,2,5,True,True,True,True,True,18251,8241,18252,473438,519793,AY.5.4,AY.98.1,253063,2021-04-02,0.0,204.725
1461,Luxembourg/LNS0670318/2021,2021-12-09,AY.126,549544,4,2,10,True,True,True,True,True,27539,26144,27540,477267,525360,AY.126,AY.126,333996,2021-06-17,0.0,160.6
1462,Malaysia/UNIMAS-TMCGP1431/2021,2021-12-10,AY.23,550072,1,2,14,True,True,True,True,True,7393,5184,7394,371646,397734,AY.23,AY.23,307990,2021-04-10,6.0,147.5928571428571
1463,USA/NJ-CDC-ASC210533044/2021,2021-12-10,AY.119.2,550226,1,2,7,False,True,True,True,False,4444,2111,4445,303473,495732,B.1.617.2,AY.119.2,256899,2021-04-08,8.0,212.9625
1464,Turkey/HSGM-F8584/2021,2021-12-10,BA.1,550610,107,2,6,False,True,True,True,True,22995,22993,22996,533180,531697,BA.1,Unknown (R),179,2020-02-20,6.0,648.6
1465,USA/CA-SEARCH-114411/2021,2021-12-10,AY.103,550698,1,2,5,True,True,True,True,True,19228,18469,19229,513248,517027,AY.103,AY.103,405620,2021-07-21,0.0,121.82499999999999
1466,USA/TN-CDC-ASC210609906/2021,2021-12-11,AY.4,551309,2,2,4,True,True,True,True,True,26006,21975,26007,531888,322035,AY.4,B.1.617.2,256899,2021-04-08,0.0,235.5625
1467,USA/IN-GD-121521-297/2021,2021-12-11,BA.1.15,551390,114,2,5,True,True,True,True,True,23013,22996,23014,538106,531697,BA.1.15,Unknown (R),179,2020-02-20,12.0,652.0
1468,USA/CT-CDC-LC0429947/2021,2021-12-11,AY.47,551563,1,2,8,False,True,True,True,True,11514,11333,11515,398962,329619,B.1.617.2,AY.47,322884,2021-03-26,10.0,163.6821875
1469,Israel/SMC-7026886/2021,2021-12-11,AY.121,551969,1,2,13,False,True,True,True,True,23557,22918,23558,532182,497623,B.1.617.2,AY.121,253063,2021-04-02,16.0,241.125
1470,Israel/SMC-7027337/2021,2021-12-12,AY.4,552566,1,2,9,False,True,True,True,False,14408,10030,14409,387146,532526,AY.4,B.1.617.2,253063,2021-04-02,12.0,241.325
1471,India/GJ-INSACOG-GBRC3342/2021,2021-12-13,AY.112,553674,1,2,10,True,True,True,True,True,9883,7120,9884,450365,540128,AY.104,AY.112,253063,2021-04-02,0.0,246.325
1472,USA/NM-CDC-LC0441455/2021,2021-12-13,B.1.617.2,553952,1,2,4,True,True,True,True,True,15952,15241,15953,498691,526073,AY.43,AY.118,253063,2021-04-02,0.0,237.525
1473,USA/MA-UMASSMED-202105504/2021,2021-12-13,AY.103,553954,1,2,6,False,True,True,True,True,17236,14926,17237,432259,430753,AY.3,AY.103,253063,2021-04-02,5.0,179.125
1474,Germany/BE-RKI-I-374390/2021,2021-12-13,B.1.617.2,554175,1,2,8,True,True,True,True,True,11418,11333,11419,298426,367068,B.1.617.2,AY.9.2,179,2020-02-20,0.0,539.0
1475,France/GES-HMN-21122211015/2021,2021-12-13,B.1.617.2,554410,1,2,8,True,True,True,True,False,8485,5587,8486,357354,526623,AY.5,B.1.617.2,253063,2021-04-02,6.0,238.325
1476,Germany/BB-RKI-I-414985/2021,2021-12-13,BA.1.13,554467,3,2,4,True,True,True,True,True,22992,22600,22993,543563,531697,BA.1.13,Unknown (R),179,2020-02-20,0.0,655.6
1477,USA/OH-CDC-FG-198835/2021,2021-12-13,AY.103,554510,1,2,5,True,True,True,True,True,20626,12515,20627,548904,549719,AY.103,AY.103,549719,2021-09-24,0.0,76.80000000000001
1478,Portugal/PT23709/2021,2021-12-14,B.1.617.2,554871,1,2,5,True,True,True,True,True,20262,19221,20263,356640,338101,Unknown (R),AY.4,179,2020-02-20,0.0,509.60352
1479,Denmark/DCGC-281594/2021,2021-12-14,BA.2.9,555388,127227,3,32,True,True,True,True,True,22674,22674,22675,544948,551092,BA.3,BA.1.17,519829,2021-04-25,0.0,230.79999999999998
1480,Denmark/DCGC-281594/2021,2021-12-14,BA.2.9,555388,127227,3,32,True,True,True,True,True,26060,26060,26061,551092,544948,BA.1.17,BA.3,519279,2021-08-17,0.0,116.79999999999998
1481,USA/OH-CDC-ASC210633629/2021,2021-12-14,BA.1.1,555490,126,2,3,True,True,True,True,False,23040,23014,23041,544745,531697,BA.1.1,Unknown (R),179,2020-02-20,10.0,656.6
1482,USA/WA-CDC-UW21121437929/2021,2021-12-14,AY.117,555542,1,2,4,True,True,True,True,True,6026,2511,6027,291452,553406,AY.117,AY.117,256899,2021-04-08,0.0,248.9625
1483,England/NEWC-2EB0FC2/2021,2021-12-14,AY.4,555634,1,2,4,True,True,True,True,True,17285,8987,17286,444550,454330,AY.4,AY.4,451878,2021-08-21,0.0,46.32499999999999
1484,USA/OH-CDC-ASC210536744/2021,2021-12-14,AY.3,555800,1,2,12,True,True,True,True,True,11456,11333,11457,337421,378539,B.1.617.2,AY.3,179,2020-02-20,0.0,541.55
1485,USA/UT-UPHL-220107499992/2021,2021-12-15,AY.44,556287,1,2,6,True,True,True,True,True,7124,5870,7125,474922,379755,AY.44,AY.44,333649,2021-06-13,0.0,134.725
1486,PuertoRico/PR-CDC-ASC210626598/2021,2021-12-15,BA.1.1,556434,36,2,6,True,True,True,True,True,22992,22899,22993,555116,531697,BA.1.1,Unknown (R),179,2020-02-20,0.0,663.2
1487,Thailand/DMSc-05770/2021,2021-12-15,AY.85,556533,1,2,9,False,True,True,True,True,14036,11451,14037,468388,494263,AY.85,AY.85,423561,2021-07-29,3.0,84.74999999999997
1488,Israel/SMC-7028265/2021,2021-12-15,AY.4,556545,1,2,3,True,True,True,True,True,27638,27528,27639,522536,327420,Unknown (R),AY.122,253063,2021-04-02,0.0,228.005
1489,USA/MO-CDC-ASC210626721/2021,2021-12-15,AY.103,556687,1,2,5,True,True,True,True,True,5248,4939,5249,350338,525643,AY.103,AY.103,285177,2021-05-07,0.0,202.8
1490,USA/MA-CDCBI-CRSP_YJWY56SYEVGGLAIU/2021,2021-12-15,B.1.617.2,556749,1,3,12,True,True,True,True,True,8937,6797,8938,496350,143268,AY.26,B.1.177,5868,2020-02-21,0.0,625.9
1491,USA/MA-CDCBI-CRSP_YJWY56SYEVGGLAIU/2021,2021-12-15,B.1.617.2,556749,1,3,12,True,True,True,True,True,13059,13020,13060,143268,496350,B.1.177,AY.26,5868,2020-02-21,0.0,625.9
1492,USA/MN-CDC-ASC210626463/2021,2021-12-15,BA.1.20,556977,6,2,6,True,True,True,True,True,22995,22814,22996,550063,531697,BA.1.20,Unknown (R),179,2020-02-20,1.0,660.0
1493,USA/UT-UPHL-211224716692/2021,2021-12-15,AY.3,557022,1,2,6,True,True,True,True,True,21618,18694,21619,550433,505692,AY.3,AY.3,505692,2021-11-06,0.0,35.0
1494,Peru/LIM-INS-11192/2021,2021-12-15,B.1.617.2,557043,7,2,18,False,True,True,True,False,22992,22918,22993,545252,456733,B.1.617.2,AY.44,5868,2020-02-21,13.0,656.3
1495,USA/PA-CDC-ASC210626430/2021,2021-12-15,BA.1,557123,295,2,3,True,True,True,True,True,22992,22600,22993,542415,531697,BA.1,Unknown (R),179,2020-02-20,4.0,655.2
1496,USA/FL-CDC-IBX146346797005/2021,2021-12-16,BA.1.15,557919,30,2,3,True,True,True,True,True,23040,23014,23041,553762,538106,BA.1.15,BA.1.15,179,2020-02-20,0.0,661.8
1497,USA/NJ-CDC-ASC210634319/2021,2021-12-16,BA.1.1,557961,15,2,4,True,True,True,True,False,22917,22814,22918,551561,557229,BA.1.1,BA.1,519279,2021-08-17,8.0,117.19999999999999
1498,Italy/EMR-IZSLER-2021-437766-004-01/2021,2021-12-17,AY.43,558987,1,2,5,True,True,True,True,True,25555,23665,25556,486821,446768,AY.43,AY.43,344169,2021-06-02,0.0,153.83249999999998
1499,USA/IL-CDC-ASC210628294/2021,2021-12-17,AY.3,559221,2,3,16,True,True,True,True,False,22898,21619,22899,557043,558257,Unknown (R),B.1.1,253063,2021-04-02,41.0,258.325
1500,USA/IL-CDC-ASC210628294/2021,2021-12-17,AY.3,559221,2,3,16,True,True,True,True,False,24424,23605,24425,558257,557042,B.1.1,B.1.617.2,5868,2020-02-21,41.0,664.7
1501,England/MILK-2F5BF31/2021,2021-12-17,B.1.617.2,559239,1,2,12,True,True,True,True,True,8904,7255,8905,496541,505885,AY.25.1,B.1.617.2,253063,2021-04-02,0.0,226.325
1502,SouthKorea/KDCA24499/2021,2021-12-17,AY.69,559256,3,2,8,True,True,True,True,True,7005,4535,7006,340979,546310,AY.69,AY.69,340979,2021-06-22,0.0,170.7
1503,Germany/NW-HHU-16561/2021,2021-12-17,B.1.617.2,559456,1,2,11,True,True,True,True,True,10033,9694,10034,367368,496017,AY.3,B.1.617.2,253063,2021-04-02,0.0,219.925
1504,Switzerland/AG-ETHZ-35345697/2021,2021-12-17,BA.1.1.11,559464,24,2,7,True,True,True,True,True,22917,22899,22918,537426,526290,Unknown (R),BA.1,5868,2020-02-21,4.0,624.38
1505,Turkey/HSGM-F10515/2021,2021-12-17,BA.1,559468,1,2,7,True,True,True,True,False,5386,2833,5387,327379,549003,AY.39,Unknown,179,2020-02-20,4.0,631.8240000000001
1506,USA/UT-UPHL-220107707882/2021,2021-12-17,AY.25,559495,1,2,7,True,True,True,True,True,27638,27508,27639,552021,495048,AY.25,AY.119.2,253063,2021-04-02,0.0,254.325
1507,USA/MD-IGS-012135103175A/2021,2021-12-17,BA.1,559549,56,2,5,True,True,True,True,False,23040,22918,23041,549037,552200,BA.1,BA.1,543137,2021-05-13,11.0,212.40624999999997
1508,USA/GA-CDC-ASC210629355/2021,2021-12-18,BA.1.1,559990,4,2,6,False,True,True,True,False,22992,22899,22993,556460,557229,BA.1.1,BA.1,519279,2021-08-17,6.0,120.79999999999998
1509,USA/IN-CDC-ASC210636294/2021,2021-12-18,BA.1.1,560155,274,2,3,True,True,True,True,False,23040,23014,23041,558995,559103,BA.1.1,BA.1.17,179,2020-02-20,5.0,666.2
1510,USA/NH-CDC-ASC210629362/2021,2021-12-18,B.1.617.2,560207,1,2,12,False,True,True,True,False,19006,16467,19007,1,430843,B,AY.119,1,2019-12-26,4.0,591.8
1511,USA/UT-UPHL-211230593133/2021,2021-12-18,AY.54,560382,1,2,10,False,True,True,True,True,27638,25588,27639,391742,388526,AY.54,AY.54,342322,2021-06-24,0.0,69.80000000000001
1512,USA/UT-UPHL-220103768836/2021,2021-12-18,BA.1.15,560801,25,2,5,True,True,True,True,True,22917,22899,22918,554803,553762,BA.1,BA.1.15,5868,2020-02-21,0.0,661.7
1513,USA/MA-CDC-ASC210567983/2021,2021-12-19,AY.103,561271,3,2,16,True,True,True,True,True,11537,11333,11538,557226,551337,BA.1,AY.103,179,2020-02-20,0.0,661.6
1514,Thailand/NIC_NBI_SEQ23514/2021,2021-12-19,BA.1.17.2,561529,7,2,6,True,True,True,True,False,22673,22579,22674,532102,550976,BA.1.17.2,Unknown,5868,2020-02-21,6.0,649.1
1515,USA/IL-CDC-ASC210630596/2021,2021-12-19,BA.1.20,561642,18,2,8,True,True,True,True,True,22882,22687,22883,557526,560356,BA.1.20,BA.1.1,519279,2021-08-17,0.0,123.39999999999998
1516,USA/UT-UPHL-211230045013/2021,2021-12-19,BA.1,561802,63,2,4,True,True,True,True,True,22194,21596,22195,554935,560639,BA.1.1,BA.1,526290,2021-05-15,0.0,217.45
1517,USA/WA-CDC-UW21122008429/2021,2021-12-20,BA.1.1,562237,127,2,4,True,True,True,True,True,22673,22600,22674,559832,541522,BA.1.1,BA.1,5868,2020-02-21,0.0,666.9
1518,CzechRepublic/FNHK-Ps-002273/2021,2021-12-20,AY.4,562611,1,2,5,True,True,True,True,False,9702,6005,9703,349882,561536,AY.4,AY.4,266702,2021-04-17,3.0,246.5203125
1519,Germany/NW-HHU-16668/2021,2021-12-20,AY.126,562829,1,2,8,False,True,True,True,True,19962,18240,19963,501618,537799,B.1.617.2,AY.126,256899,2021-04-08,0.0,240.5625
1520,USA/SD-SDPHL-0932/2021,2021-12-20,BA.1.20,562929,1,2,7,True,True,True,True,False,22898,22883,22899,559682,561931,BA.1.20,BA.1,519279,2021-08-17,6.0,124.39999999999998
1521,USA/VA-CDC-LC0438252/2021,2021-12-20,B.1.617.2,563029,3,2,11,False,False,False,False,False,24208,23679,24209,399964,555832,B.1.617.2,AY.103,253063,2021-04-02,,257.325
1522,USA/IL-CDC-ASC210635823/2021,2021-12-20,B,563106,1,2,12,True,True,True,True,True,19152,16467,19153,520678,366950,B,B.1,5868,2020-02-21,0.0,642.1
1523,USA/MD-CDC-LC0438147/2021,2021-12-21,B.1.617.2,563745,2,2,13,False,True,True,True,False,10029,9054,10030,547833,310022,B.1,AY.122,179,2020-02-20,38.0,659.6
1524,USA/CO-CDPHE-2102512927/2021,2021-12-21,AY.100,563964,1,2,19,True,True,True,True,True,5310,5270,5311,465352,495142,AY.4,AY.100,243149,2021-03-26,0.0,208.4
1525,Poland/PZH-UMB-6648/2021,2021-12-21,AY.43,563971,1,2,12,False,True,True,True,False,11782,10030,11783,440365,516406,B,AY.43,253063,2021-04-02,23.0,233.525
1526,Germany/SN-RKI-I-415790/2021,2021-12-21,AY.126,564011,2,2,9,True,True,True,True,True,27539,26144,27540,558240,549543,AY.126,AY.126,333996,2021-06-17,0.0,183.0
1527,USA/SD-SDPHL-0929/2021,2021-12-21,AY.3,564032,1,2,5,True,True,True,True,True,11782,10451,11783,538736,335445,AY.3,AY.3,335445,2021-06-18,0.0,170.0
1528,USA/NC-CDC-LC0438052/2021,2021-12-21,AY.3,564070,1,2,6,True,True,True,True,True,18267,16734,18268,341860,555667,AY.104,AY.3,253063,2021-04-02,0.0,257.525
1529,USA/NJ-CDC-IBX511268850554/2021,2021-12-21,BA.1.1,564151,1,2,5,True,True,True,True,True,22813,21596,22814,557312,560155,BA.1.1,Unknown (R),529477,2021-11-24,0.0,23.960000000000008
1530,USA/NC-CDC-LC0438223/2021,2021-12-21,AY.44,564156,1,2,8,True,True,True,True,True,14014,6639,14015,472133,488873,B.1.617.2,AY.44,261771,2021-04-02,12.0,217.18437500000002
1531,USA/UT-UPHL-211230939500/2021,2021-12-21,AY.44,564202,1,2,5,True,True,True,True,True,28201,27753,28202,543843,559288,Unknown (R),AY.44,333649,2021-06-13,0.0,187.925
1532,USA/TN-8-57406-4/2021,2021-12-21,B.1.1,564239,1,3,16,False,False,False,False,False,23948,23076,23949,559221,545253,Unknown (R),Unknown (R),543137,2021-05-13,,218.90374999999997
1533,USA/TN-8-57406-4/2021,2021-12-21,B.1.1,564239,1,3,16,False,False,False,False,False,27526,26271,27527,545253,541641,Unknown (R),Unknown (R),543137,2021-05-13,,218.90374999999997
1534,USA/NC-CDC-LC0438056/2021,2021-12-21,BA.1.1,564299,1,3,6,True,True,True,True,False,23403,23203,23404,561947,1,BA.1.1,B,1,2019-12-26,2.0,714.0799999999999
1535,USA/NC-CDC-LC0438056/2021,2021-12-21,BA.1.1,564299,1,3,6,True,True,True,True,False,24130,23949,24131,1,549003,B,Unknown,1,2019-12-26,7.0,714.0799999999999
1536,USA/AZ-TG1156445/2021,2021-12-22,AY.44,564911,1,2,8,True,True,True,True,True,25528,21297,25529,437857,362597,AY.44,AY.44,271698,2021-04-20,0.0,166.3203125
1537,USA/ME-CDC-ASC210641348/2021,2021-12-22,AY.119,565059,1,2,10,True,True,True,True,True,7958,7125,7959,519195,489417,AY.106,AY.119,261771,2021-04-02,0.0,235.784375
1538,USA/AZ-CDC-ASC210639696/2021,2021-12-22,B.1.617,565320,1,2,15,False,False,False,False,False,15654,15452,15655,1407,517241,B.1,AY.39,179,2020-02-20,,615.0890441894531
1539,USA/IL-CDC-ASC210632245/2021,2021-12-22,B,565355,8,2,12,False,True,True,True,False,23525,23203,23526,180709,564096,B.1,BA.1.15,179,2020-02-20,28.0,670.2
1540,India/DL-ILBS-WGS1333/2021,2021-12-23,B.1.1.529,565926,2,2,12,True,True,True,True,False,16466,15452,16467,561271,565010,Unknown (R),BA.1,179,2020-02-20,4.0,671.2
1541,USA/IL-CDC-ASC210641886/2021,2021-12-23,BA.1.1,565934,3,2,3,True,True,True,True,True,23040,23014,23041,555116,531697,BA.1.1,Unknown (R),179,2020-02-20,11.0,664.8
1542,USA/NC-CDC-ASC210566440/2021,2021-12-23,BA.1.15,565968,9,2,3,True,True,True,True,False,23040,23014,23041,561933,562579,BA.1.15,BA.1,179,2020-02-20,10.0,669.6
1543,USA/NJ-CDC-ASC210641517/2021,2021-12-23,BA.1.1,566177,1,2,3,True,True,True,True,True,22813,21596,22814,561175,558995,BA.1.1,BA.1.1,537963,2021-11-15,0.0,35.5
1544,USA/TX-CDC-ASC210568775/2021,2021-12-23,BA.1.1,566371,1,2,4,True,True,True,True,True,22673,2486,22674,556702,565242,BA.1.1,BA.1.1,543137,2021-05-13,0.0,223.30374999999998
1545,Germany/SN-RKI-I-431103/2021,2021-12-23,B.1.1,566588,1,2,6,False,True,True,True,False,22882,22687,22883,539545,537425,BA.1.19,BA.1,5868,2020-02-21,42.0,654.7
1546,USA/NY-CDC-ASC210640827/2021,2021-12-23,B.1.1,566590,2,3,10,False,True,True,True,False,22917,21847,22918,564367,150562,Unknown,B.1.1.228,5868,2020-02-21,46.0,670.7
1547,USA/NY-CDC-ASC210640827/2021,2021-12-23,B.1.1,566590,2,3,10,False,True,True,True,False,25584,25001,25585,150562,564721,B.1.1.228,BA.1.1,5867,2020-02-22,46.0,669.7
1548,USA/NC-CDC-QDX32302486/2021,2021-12-23,AY.103,566602,2,2,4,True,True,True,True,True,20112,19973,20113,555832,563029,AY.103,Unknown (R),253063,2021-04-02,0.0,258.885
1549,Brunei/15448/2021,2021-12-24,BA.1,567346,3,2,8,False,True,True,True,True,22686,22680,22687,561755,549037,BA.1,BA.1,543137,2021-05-13,5.0,221.74374999999998
1550,CzechRepublic/FNP2181/2021,2021-12-24,BA.1,567686,16,2,8,True,True,True,True,False,22992,22899,22993,559697,557229,BA.1,BA.1,519280,2021-05-18,8.0,205.43999999999997
1551,Germany/SH-RKI-I-429847/2021,2021-12-25,AY.43,568365,1,2,6,True,True,True,True,False,4582,913,4583,414101,506289,Unknown (R),AY.43,253063,2021-04-02,54.0,227.925
1552,India/DL-ILBS-WGS1378/2021,2021-12-25,BA.1,568564,18,2,9,True,True,True,True,False,9534,8394,9535,555388,565010,Unknown (R),BA.1,519829,2021-04-25,4.0,241.79999999999998
1553,Indonesia/JK-NIHRD-MI.21.14350/2021,2021-12-25,B.1.617.2,568582,2,2,13,False,True,True,True,False,5144,4088,5145,546998,338385,B.1.617.2,AY.4,266702,2021-04-17,3.0,237.9203125
1554,Italy/SIC-CQRC-3098109/2021,2021-12-25,B.1.617.2,568789,1,2,7,True,True,True,True,False,28299,28094,28300,528455,371043,AY.43,B.1.617.2,344169,2021-06-02,23.0,181.0325
1555,India/DL-ILBS-WGS1231/2021,2021-12-25,BA.1.1,568858,1,2,3,True,True,True,True,False,22599,22201,22600,563924,563777,BA.1,BA.1.1,529477,2021-11-24,5.0,27.80000000000001
1556,Malta/MDxMDHs6d5/2021,2021-12-25,B.1.617.2,568877,1,3,13,False,True,True,True,False,22882,22814,22883,374341,563604,B.1.617.2,BA.1,5868,2020-02-21,24.0,670.3
1557,Malta/MDxMDHs6d5/2021,2021-12-25,B.1.617.2,568877,1,3,13,False,True,True,True,False,26270,25585,26271,563604,350028,BA.1,AY.43,5868,2020-02-21,24.0,670.3
1558,CzechRepublic/FNP2198/2021,2021-12-26,AY.43,569558,1,2,6,False,True,True,True,False,21691,15953,21692,388800,486116,AY.43,AY.43,343162,2021-06-25,16.0,117.44999999999999
1559,USA/TX-CDC-ASC210642027/2021,2021-12-26,B,569627,1,3,15,False,True,True,True,False,22813,22687,22814,563381,565354,BA.1.15,B,179,2020-02-20,9.0,671.8
1560,USA/TX-CDC-ASC210642027/2021,2021-12-26,B,569627,1,3,15,False,True,True,True,False,26270,25001,26271,565354,1,B,B,1,2019-12-26,9.0,727.8
1561,USA/UT-UPHL-220103227651/2021,2021-12-26,BA.1.1.18,569812,5,2,5,True,True,True,True,True,23048,23041,23049,560801,526290,Unknown (R),BA.1,179,2020-02-20,5.0,664.76
1562,Germany/BW-RKI-I-412323/2021,2021-12-26,BA.1,569841,3,2,14,True,True,True,True,True,22992,8684,22993,557043,545252,Unknown (R),B.1.617.2,545252,2021-12-06,0.0,5.439999999999998
1563,USA/FL-CDC-ASC210572261/2021,2021-12-26,BA.1.1,569908,3,3,12,False,True,True,True,False,23040,22687,23041,564044,63879,BA.1.1,B.1.177,179,2020-02-20,17.0,671.0
1564,USA/FL-CDC-ASC210572261/2021,2021-12-26,BA.1.1,569908,3,3,12,False,True,True,True,False,24424,24131,24425,63879,559989,B.1.177,BA.1.1,179,2020-02-20,17.0,671.0
1565,England/LSPA-306A047/2021,2021-12-26,BA.1,569985,1,2,3,True,True,True,True,True,22673,12724,22674,561615,519279,BA.1,BA.1,519280,2021-05-18,5.0,216.79999999999998
1566,USA/KS-CDC-ASC210572150/2021,2021-12-27,AY.103,570843,1,2,6,False,True,True,True,True,8986,7125,8987,156850,468367,B.1.2,AY.103,179,2020-02-20,9.0,612.0
1567,USA/CA-CDC-ASC210570952/2021,2021-12-27,B,570872,1,2,8,False,True,True,True,False,25000,24504,25001,1,564316,B,BA.1.15,1,2019-12-26,7.0,714.95
1568,USA/SC-CDC-ASC210569967/2021,2021-12-27,BA.1.1,570923,16,2,6,False,True,True,True,False,15931,11951,15932,565354,561642,B,Unknown (R),179,2020-02-20,10.0,672.0
1569,USA/UT-UPHL-220103369425/2021,2021-12-27,B.1.617.2,570966,1,2,5,True,True,True,True,True,21372,18313,21373,506813,490092,AY.39,B.1.617.2,253063,2021-04-02,0.0,219.36971875
1570,USA/MA-CDC-ASC210570986/2021,2021-12-27,BA.1,570990,13,2,3,True,True,True,True,True,23040,23014,23041,548641,554331,BA.1.22,BA.1,5868,2020-02-21,0.0,664.3
1571,SouthKorea/KDCA25950/2021,2021-12-27,BA.1,571086,17,2,4,True,True,True,True,True,22599,21999,22600,568550,558432,BA.1.1,BA.1,521046,2021-11-05,1.0,50.80000000000001
1572,India/MH-ICMR-NIV-INSACOG-383792/2021,2021-12-27,B.1.617.2,571112,1,2,11,True,False,False,False,False,4309,1664,4310,446923,551738,AY.113,B.1.617.2,253063,2021-04-02,,256.325
1573,France/GES-HMN-21122301100/2021,2021-12-27,BA.1.18,571153,2,2,6,True,True,True,True,True,22599,21763,22600,563733,553395,BA.1.1,BA.1.18,519279,2021-08-17,0.0,127.39999999999998
1574,USA/MN-UMGC-28642/2021,2021-12-28,BA.1.18,571646,1,2,3,True,True,True,True,False,22673,22579,22674,553360,541523,BA.1.18,Unknown (R),5868,2020-02-21,1.0,663.7
1575,USA/NY-SUNYQBR-61020032904611/2021,2021-12-28,BA.1.1,571650,4,3,15,False,True,True,False,False,15240,13196,15241,564367,205995,Unknown,B.1,5868,2020-02-21,,675.7
1576,USA/NY-SUNYQBR-61020032904611/2021,2021-12-28,BA.1.1,571650,4,3,15,False,True,True,False,False,22578,21847,22579,205995,570770,B.1,BA.1.1,5868,2020-02-21,,675.7
