,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,breakpoint_interval_left,breakpoint_interval_right,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_dist,parents_dist_days
2361,USA/FL-CDC-LC0047598/2021,2021-04-13,B.1.1.7,857096,5,2,7,False,True,True,True,True,16176,15280,16177,189987,341147,B.1.1.7,Unknown (R),179,2020-02-20,16.0,349.36
2362,USA/FL-CDC-LC0047912/2021,2021-04-13,B.1.1.7,857104,3,2,4,True,True,True,True,True,27972,27738,27973,740082,651696,B.1.1.7,B.1.1.7,64513,2020-09-14,15.0,201.67499999999998
2363,USA/IL-CDC-LC0048728/2021,2021-04-13,P.1,857643,18,2,8,True,False,True,True,False,23625,22212,23626,807328,831675,P.1,P.1.10,260431,2021-01-22,0.0,79.76599999999999
2364,USA/IL-CDC-LC0048852/2021,2021-04-13,B.1,857645,2,4,12,False,True,True,True,True,14676,11805,14677,777747,710134,B.1.637,B.1,6502,2020-03-10,3.0,387.6136054421769
2365,USA/IL-CDC-LC0048852/2021,2021-04-13,B.1,857645,2,4,12,False,True,True,True,True,23709,23605,23710,710134,695888,B.1,B.1.1.7,67434,2020-10-04,0.0,179.0
2366,USA/IL-CDC-LC0048852/2021,2021-04-13,B.1,857645,2,4,12,False,True,True,True,True,28807,28283,28808,695888,557859,B.1.1.7,B.1.637,179,2020-02-20,0.0,406.0
2367,USA/LA-EVTL2508/2021,2021-04-13,B.1.1.7,857928,1,3,25,False,True,True,True,True,4415,4415,4416,807528,739559,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,207.27499999999998
2368,USA/LA-EVTL2508/2021,2021-04-13,B.1.1.7,857928,1,3,25,False,True,True,True,True,15096,8661,15097,739559,749632,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,207.27499999999998
2369,USA/MA-CDC-LC0047946/2021,2021-04-13,B.1,858015,1,2,4,True,True,True,True,True,22320,21847,22321,710609,843267,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,226.45
2370,USA/MD-CDC-LC0047411/2021,2021-04-13,P.1,858308,13,2,12,False,True,True,True,False,3267,2750,3268,132626,731447,B.1.1.7,Unknown (R),179,2020-02-20,57.0,406.96000000000004
2371,USA/MI-CDC-LC0048972/2021,2021-04-13,B.1.637,858705,1,2,5,True,True,True,True,True,14396,9892,14397,499585,652993,B.1.637,B.1.637,229158,2020-12-31,0.0,86.45
2372,USA/NH-CDC-LC0047701/2021,2021-04-13,B.1,859326,1,2,15,True,False,False,False,False,6954,6286,6955,579383,445835,B.1.525,B.1,179,2020-02-20,,394.8
2373,USA/NH-CDC-LC0047787/2021,2021-04-13,B.1.1.7,859328,4,2,4,False,True,True,True,False,24432,23605,24433,143596,459794,B.1.1.7,B.1,179,2020-02-20,17.0,381.2
2374,USA/NH-CDC-LC0047789/2021,2021-04-13,B.1.1.7,859330,2,2,13,False,True,True,True,True,28280,25564,28281,751446,786003,B.1.1.7,B.1.623,43626,2020-08-29,16.0,221.65
2375,USA/RI-CDC-ASC210069726/2021,2021-04-13,B.1.1.7,860126,1,2,11,True,True,True,True,False,28095,25472,28096,847853,153785,B.1.1.7,B.1.1.7,85911,2020-10-06,13.0,179.3983333333333
2376,USA/TX-CDC-STM-000055037/2021,2021-04-13,B.1.1.7,860406,1,2,7,True,True,True,True,True,21751,20947,21752,541882,210213,B.1.1.7,B.1.1.7,64513,2020-09-14,8.0,184.075
2377,USA/VA-CDC-LC0041263/2021,2021-04-13,B.1.1,860490,1,2,9,False,False,False,False,False,26767,26306,26768,605477,751858,B.1.525,B.1.533,179,2020-02-20,,409.2
2378,USA/WA-UW-2021041365206/2021,2021-04-13,B.1.1.7,860759,2,2,4,True,True,True,True,True,28245,28096,28246,762270,800750,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,223.25
2379,USA/WA-UW-2021041381286/2021,2021-04-13,B.1.1.7,860784,4,2,11,False,True,True,False,False,3140,2111,3141,642944,799360,B.1.1.519,B.1.1.7,179,2020-02-20,,413.2
2380,Belgium/Jessa_11-2115-002660/2021,2021-04-14,B.1.1.7,861809,1,2,3,True,True,True,True,True,16176,15280,16177,18915,363442,B.1,B.1.1.7,179,2020-02-20,9.0,359.56
2381,England/QEUH-150480C/2021,2021-04-14,B.1.1.7,863107,1,2,3,True,True,True,True,True,26491,26489,26492,769109,381345,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,205.075
2382,France/IDF-HMN-21042140219/2021,2021-04-14,Q.7,863329,1,2,14,True,True,True,True,False,11288,5945,11289,700866,722945,Q.7,Unknown,64513,2020-09-14,2.0,199.47499999999997
2383,Germany/BE-RKI-I-095137/2021,2021-04-14,B.1.1.7,863508,2,2,4,True,True,True,True,False,29748,28978,29749,686230,1,B.1.1.7,B,1,2019-12-26,31.0,460.6
2384,Germany/NW-RKI-I-092509/2021,2021-04-14,B.1.1.7,864336,1,2,3,True,True,True,True,True,28271,27510,28272,744023,219457,B.1.1.7,B.1.1.7,43626,2020-08-29,9.0,188.8
2385,Germany/NW-RKI-I-092511/2021,2021-04-14,B.1.1.7,864338,1,2,7,True,True,True,True,True,8311,7601,8312,855318,519890,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,227.45
2386,Luxembourg/LNS3892386/2021,2021-04-14,B.1.351,865627,2,3,15,True,True,True,True,False,9241,5987,9242,638335,542232,B.1.637,B.1.351,1484,2020-03-08,30.0,398.25714285714287
2387,Luxembourg/LNS3892386/2021,2021-04-14,B.1.351,865627,2,3,15,True,True,True,True,False,23604,23013,23605,542232,819407,B.1.351,B.1.1.7,179,2020-02-20,0.0,415.0
2388,Luxembourg/LNS4971677/2021,2021-04-14,B.1.617.2,865636,3,2,8,True,True,True,True,False,5184,3458,5185,652936,848291,Unknown (R),B.1.617.2,179,2020-02-20,11.0,408.9771428571429
2389,Luxembourg/LNS6044764/2021,2021-04-14,B.1.1.7,865640,1,2,5,True,True,True,True,True,26176,25845,26177,255980,239636,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,163.45
2390,Mexico/SIN_CIAD_HJ1450/2021,2021-04-14,B.1.1.519,865714,2,2,9,True,True,True,True,True,847,204,848,360403,320760,B.1.1.420,B.1.1.519,179,2020-02-20,12.0,369.4
2391,Netherlands/OV-RIVM-28087/2021,2021-04-14,B.1.1,865891,1,2,13,False,True,True,True,True,23604,23330,23605,411932,402691,C.36,B.1.1.7,179,2020-02-20,0.0,375.8
2392,Spain/CT-BST9961047737/2021,2021-04-14,B.1.1.7,866691,1,2,6,True,True,True,True,True,24914,24507,24915,653500,805065,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,207.47499999999997
2393,Spain/MD-HRYC-71576212/2021,2021-04-14,P.1,866820,1,2,7,True,True,True,True,False,27972,26150,27973,717852,373749,P.1,B.1,179,2020-02-20,6.0,407.0
2394,USA/AZ-CDC-LC0045641/2021,2021-04-14,B.1.1,867433,1,2,8,True,False,False,False,False,12789,10955,12790,311912,532788,B.1.596,B.1,179,2020-02-20,,390.2
2395,USA/CT-CDC-LC0048264/2021,2021-04-14,B.1,868113,4,2,9,True,True,True,True,False,27842,25564,27843,762445,756821,B.1.526,B.1.1.7,179,2020-02-20,31.0,411.0
2396,USA/FL-CDC-LC0047266/2021,2021-04-14,P.1,868543,8,3,7,True,True,True,True,False,22530,22321,22531,707598,641382,P.1,B.1.526,179,2020-02-20,49.0,406.2
2397,USA/FL-CDC-LC0047266/2021,2021-04-14,P.1,868543,8,3,7,True,True,True,True,False,24432,23526,24433,641382,444798,B.1.526,P.1,179,2020-02-20,49.0,406.2
2398,USA/FL-CDC-LC0047358/2021,2021-04-14,B.1.1.7,868559,3,2,6,False,True,True,True,False,23012,15280,23013,857096,816938,Unknown (R),B.1.1,179,2020-02-20,9.0,415.0
2399,USA/FL-CDC-LC0047361/2021,2021-04-14,B.1.637,868561,1,2,9,True,True,True,True,False,28887,28283,28888,819192,278984,B.1.637,B.1.1,179,2020-02-20,29.0,415.0
2400,USA/FL-CDC-LC0047439/2021,2021-04-14,B.1.533,868579,1,2,18,True,False,False,False,False,5388,4457,5389,806826,785322,B.1.1.7,Unknown (R),3526,2020-03-19,,386.2
2401,USA/FL-CDC-LC0047447/2021,2021-04-14,B.1.429,868581,1,2,7,True,True,True,True,False,26681,25564,26682,640913,278984,B.1.429,B.1.1,179,2020-02-20,20.0,400.6
2402,USA/FL-CDC-LC0047458/2021,2021-04-14,B.1,868583,1,2,6,True,True,True,True,False,24914,16501,24915,696294,460800,Unknown (R),B.1,179,2020-02-20,17.0,389.4
2403,USA/FL-CDC-LC0047473/2021,2021-04-14,B.1.526,868585,1,2,10,False,True,True,True,False,9867,9208,9868,662207,861546,B.1.526,Unknown,179,2020-02-20,14.0,390.1592
2404,USA/GA-CDC-LC0047304/2021,2021-04-14,P.1,868957,1,2,13,True,True,True,True,True,22812,22133,22813,707598,339389,P.1,B.1.1,5867,2020-02-22,0.0,404.7
2405,USA/IL-CDC-LC0048145/2021,2021-04-14,P.1,869140,2,3,9,False,True,True,False,False,21621,20263,21622,616585,690439,P.1,B.1.526,179,2020-02-20,,404.6
2406,USA/IL-CDC-LC0048145/2021,2021-04-14,P.1,869140,2,3,9,False,True,True,False,False,26149,25564,26150,690439,454252,B.1.526,B.1.1.161,87,2020-01-28,,427.6
2407,USA/IL-CDC-LC0048605/2021,2021-04-14,B.1.1.519,869162,1,2,5,False,True,True,True,False,23709,23605,23710,523447,736488,B.1.1.519,B.1.1.7,179,2020-02-20,22.0,408.6
2408,USA/IL-CDC-LC0048656/2021,2021-04-14,B.1.1.7,869169,1,2,3,True,True,True,True,False,27972,25955,27973,608064,617175,B.1.1.7,B.1.1.7,65357,2020-09-03,12.0,203.125
2409,USA/IL-CDC-LC0048661/2021,2021-04-14,B.1.1.7,869172,1,2,9,False,False,False,False,False,3267,2454,3268,414565,517425,B.1,B.1.1.7,65357,2020-09-03,,194.32500000000002
2410,USA/IL-CDC-LC0048939/2021,2021-04-14,B.1.1.7,869203,3,2,5,True,True,True,True,True,27462,26150,27463,326694,378098,B.1.1.7,P.1,179,2020-02-20,3.0,372.6
2411,USA/IL-CDC-LC0049005/2021,2021-04-14,B.1.1.7,869205,1,2,5,False,True,True,True,True,20719,18652,20720,749403,732185,B.1.1.7,Unknown (R),179,2020-02-20,6.0,409.4
2412,USA/IL-CDC-LC0049337/2021,2021-04-14,B.1.575,869227,1,2,8,False,True,True,False,False,16375,15280,16376,557680,286124,Unknown,B.1.575,179,2020-02-20,,389.08
2413,USA/IL-CDC-LC0049370/2021,2021-04-14,B.1.1.7,869230,2,4,15,False,True,True,True,False,5388,3829,5389,810306,152021,P.1,B.1.1.7,179,2020-02-20,6.0,404.2
2414,USA/IL-CDC-LC0049370/2021,2021-04-14,B.1.1.7,869230,2,4,15,False,True,True,True,False,16176,15280,16177,152021,616585,B.1.1.7,P.1,179,2020-02-20,20.0,404.2
2415,USA/IL-CDC-LC0049370/2021,2021-04-14,B.1.1.7,869230,2,4,15,False,True,True,True,False,23625,23605,23626,616585,432451,P.1,B.1.1.7,179,2020-02-20,20.0,404.2
2416,USA/IN-CDC-LC0048129/2021,2021-04-14,B.1.429,869302,1,2,4,False,True,True,True,False,27890,27753,27891,732746,609218,B.1.429,B.1.429,111697,2020-11-25,16.0,129.39999999999998
2417,USA/IN-CDC-LC0048175/2021,2021-04-14,B.1.2,869304,1,2,3,True,True,True,True,True,27964,27795,27965,169135,598750,B.1.2,B.1.2,179,2020-02-20,25.0,396.6
2418,USA/IN-CDC-LC0048962/2021,2021-04-14,B.1,869321,1,2,10,True,True,True,True,True,6027,5141,6028,273587,540737,B.1.177,B.1.243,179,2020-02-20,0.0,391.0
2419,USA/MA-CDC-LC0047694/2021,2021-04-14,B.1.1.7,869520,1,2,4,False,True,True,True,True,27972,25955,27973,653825,617175,B.1.1.7,B.1.1.7,43626,2020-08-29,12.0,207.45
2420,USA/MA-CDC-LC0047810/2021,2021-04-14,B.1.623,869527,1,2,5,True,True,True,True,True,13617,9121,13618,682772,786003,B.1,B.1.623,6502,2020-03-10,0.0,394.2136054421769
2421,USA/MA-CDC-LC0048444/2021,2021-04-14,B.1.526,869545,2,2,4,True,True,True,True,True,21846,15721,21847,624739,861546,B.1,Unknown,6502,2020-03-10,3.0,380.6136054421769
2422,USA/MD-CDC-LC0047005/2021,2021-04-14,B.1,869969,1,2,12,False,True,True,True,True,21801,12879,21802,608749,798074,Unknown (R),B.1,6502,2020-03-10,13.0,395.01360544217687
2423,USA/MD-CDC-LC0049156/2021,2021-04-14,B.1.1.7,870003,1,3,8,True,True,True,True,False,16176,15280,16177,844531,438220,B.1.1.7,B.1.637,179,2020-02-20,23.0,417.4
2424,USA/MD-CDC-LC0049156/2021,2021-04-14,B.1.1.7,870003,1,3,8,True,True,True,True,False,24914,23605,24915,438220,215243,B.1.637,B.1.1.7,43626,2020-08-29,23.0,226.65
2425,USA/MD-CDC-LC0049312/2021,2021-04-14,B.1.1.7,870007,1,2,5,False,True,True,True,False,16176,15721,16177,557680,796368,Unknown,Unknown (R),43626,2020-08-29,24.0,210.49
2426,USA/MI-CDC-ASC210070895/2021,2021-04-14,B.1.1.7,870259,1,2,7,False,True,True,True,False,23063,21138,23064,458594,577628,B.1.1,B.1.1.7,179,2020-02-20,9.0,395.0
2427,USA/NC-CDC-LC0047230/2021,2021-04-14,B.1.1.7,870677,1,2,4,True,True,True,True,True,27684,27435,27685,841145,785323,B.1.1.7,B.1.1.7,150874,2020-12-22,7.0,111.4
2428,USA/NC-CDC-LC0047265/2021,2021-04-14,B.1.526,870679,2,2,7,True,True,True,True,True,25135,22321,25136,721424,845703,Unknown (R),B.1.526,136730,2020-12-16,0.0,117.4
2429,USA/NY-CDC-LC0048136/2021,2021-04-14,B.1.526,871100,1,2,9,True,True,True,True,False,27925,25564,27926,797986,609446,Unknown (R),Unknown (R),179,2020-02-20,17.0,412.76
2430,USA/NY-CDC-LC0048489/2021,2021-04-14,B.1.1.7,871108,1,2,5,True,True,True,True,True,15589,15280,15590,556835,744193,Unknown (R),B.1.1.7,3526,2020-03-19,0.0,362.2
2431,USA/NY-CDC-LC0049172/2021,2021-04-14,P.1,871112,14,3,9,False,True,True,True,False,6954,6320,6955,372225,788852,P.1.1,B.1.1,5867,2020-02-22,10.0,415.1
2432,USA/NY-CDC-LC0049172/2021,2021-04-14,P.1,871112,14,3,9,False,True,True,True,False,21621,21615,21622,788852,831675,B.1.1,P.1.10,5867,2020-02-22,10.0,415.1
2433,USA/OH-CDC-LC0048563/2021,2021-04-14,B.1.1.7,871454,1,2,4,False,True,True,True,True,25135,24507,25136,661278,609905,B.1.1.7,Unknown (R),43626,2020-08-29,9.0,211.45
2434,USA/OH-CDC-LC0048965/2021,2021-04-14,B.1.1.7,871457,3,2,6,False,True,True,True,False,11335,11118,11336,831433,432454,Unknown (R),B.1.1.7,179,2020-02-20,36.0,413.4
2435,USA/OH-CDC-LC0049102/2021,2021-04-14,B.1.1.7,871460,2,2,5,True,True,True,True,True,23271,21771,23272,394959,375955,B.1,B.1.1.7,179,2020-02-20,0.0,373.4
2436,USA/OH-CDC-LC0049171/2021,2021-04-14,B.1.2,871462,1,2,8,True,True,True,True,True,23709,23594,23710,675540,600208,B.1.2,B.1.2,179,2020-02-20,0.0,396.6
2437,USA/PA-CDC-LC0045577/2021,2021-04-14,B.1.1.7,871563,1,2,3,True,True,True,True,True,7548,2111,7549,107428,515692,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,197.85
2438,USA/PA-CDC-LC0046923/2021,2021-04-14,Q.4,871575,1,2,4,True,True,True,True,True,22784,15280,22785,641370,630927,Q.4,B.1.1.7,67434,2020-10-04,0.0,173.6
2439,USA/RI-CDC-LC0048312/2021,2021-04-14,B.1,871700,1,3,9,False,True,True,False,False,22018,20932,22019,341339,418755,B.1.427,B.1,6502,2020-03-10,,358.2136054421769
2440,USA/RI-CDC-LC0048312/2021,2021-04-14,B.1,871700,1,3,9,False,True,True,False,False,28869,28273,28870,418755,315993,B.1,B.1.427,6502,2020-03-10,,358.2136054421769
2441,USA/VA-CDC-LC0048994/2021,2021-04-14,P.1,872022,1,2,5,False,True,True,True,False,24914,24507,24915,671611,192949,Unknown (R),B.1.1.7,179,2020-02-20,34.0,397.24
2442,USA/VA-CDC-LC0049117/2021,2021-04-14,P.1,872026,1,2,5,False,True,True,True,True,22812,21615,22813,758945,844576,P.1,B.1,179,2020-02-20,6.0,417.4
2443,USA/VA-CDC-LC0049506/2021,2021-04-14,B.1.1.7,872030,1,3,13,False,False,False,False,False,18877,17763,18878,290813,617322,B.1.1.7,R.1,179,2020-02-20,,363.8
2444,USA/VA-CDC-LC0049506/2021,2021-04-14,B.1.1.7,872030,1,3,13,False,False,False,False,False,24914,24507,24915,617322,507802,R.1,B.1.1.7,179,2020-02-20,,363.8
2445,USA/VT-CDC-LC0047650/2021,2021-04-14,P.1.10,872064,1,2,9,True,True,True,True,True,5986,5649,5987,173713,731447,B.1.1.7,Unknown (R),179,2020-02-20,0.0,407.15999999999997
2446,USA/WI-CDC-LC0048750/2021,2021-04-14,B.1.1.117,872311,4,2,6,True,True,True,True,True,23012,22813,23013,22141,819761,B.1.1,P.1,5867,2020-02-22,0.0,396.08094375
2447,USA/WI-CDC-LC0049031/2021,2021-04-14,B.1.1.7,872313,2,2,4,True,True,True,True,True,27972,25136,27973,722859,653076,B.1.1.7,B.1.1,179,2020-02-20,0.0,405.8
2448,USA/WI-CDC-LC0049064/2021,2021-04-14,B.1.1.7,872315,1,2,4,False,True,True,True,False,27972,27462,27973,531960,653076,B.1.1.7,B.1.1,179,2020-02-20,22.0,401.4
2449,USA/WI-CDC-LC0049160/2021,2021-04-14,P.1,872317,2,2,4,True,True,True,True,True,17259,16177,17260,858308,831147,Unknown (R),P.1,260431,2021-01-22,2.0,79.96599999999998
2450,USA/WI-CDC-LC0049212/2021,2021-04-14,B.1.1.7,872319,1,2,3,True,True,True,True,False,27972,25955,27973,506141,617175,B.1.1.7,B.1.1.7,43626,2020-08-29,12.0,207.45
2451,Germany/BE-IMB17364/2021,2021-04-15,B.1.1.7,874681,1,2,8,False,True,True,True,False,21616,19525,21617,353956,668281,B.1.1.7,B.1.1.7,64513,2020-09-14,11.0,196.47499999999997
2452,Germany/BY-RKI-I-095218/2021,2021-04-15,B.1.1.318,874794,2,2,12,False,True,True,True,True,5388,3962,5389,540889,485283,B.1.1.318,B.1.1.7,179,2020-02-20,2.0,377.5
2453,Germany/NW-RKI-I-092541/2021,2021-04-15,B.1.1.7,875105,1,2,4,True,True,True,True,False,28242,28096,28243,637972,156820,B.1.1.7,B.1.1.7,43626,2020-08-29,20.0,210.05
2454,Germany/RP-RKI-I-090614/2021,2021-04-15,B.1.1.7,875264,1,2,3,True,True,True,True,True,6536,6269,6537,821967,715833,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,209.27499999999998
2455,Germany/SN-RKI-I-104327/2021,2021-04-15,B.1.1.7,875457,1,2,4,True,True,True,True,True,29769,29283,29770,580489,715291,B.1.1.7,B.1.1.7,178815,2020-12-26,15.0,98.06666666666668
2456,Germany/SN-RKI-I-104340/2021,2021-04-15,B.1.1.7,875462,1,2,3,True,True,True,True,True,29768,28885,29769,780776,565637,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,206.075
2457,Germany/SN-RKI-I-104389/2021,2021-04-15,B.1.1.7,875495,1,2,3,True,True,True,True,True,29769,29138,29770,819611,550120,B.1.1.7,B.1.1.7,64513,2020-09-14,7.0,191.5125
2458,Germany/SN-RKI-I-104394/2021,2021-04-15,B.1.1.7,875498,2,2,5,True,True,True,True,True,29769,29765,29770,612994,520094,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,182.87499999999997
2459,Germany/SN-RKI-I-104421/2021,2021-04-15,B.1.1.7,875517,6,2,4,True,True,True,True,True,29769,29250,29770,519951,520148,B.1.1.7,B.1.1.7,178815,2020-12-26,16.0,80.46666666666667
2460,Germany/un-RKI-I-101369/2021,2021-04-15,B.1.1.7,875770,1,2,7,False,True,True,True,True,27507,26768,27508,864963,286320,B.1.1.7,B.1.525,179,2020-02-20,13.0,419.2
2461,Netherlands/NB-RIVM-29382/2021,2021-04-15,B.1.351,876664,1,2,5,True,True,True,True,True,11246,5231,11247,361110,516554,B.1,B.1.351,179,2020-02-20,0.0,389.6
2462,SouthKorea/KDCA3476/2021,2021-04-15,B.1.497,877469,1,2,20,False,True,True,True,False,6026,5615,6027,203975,643353,B.1.1,B.1.497,179,2020-02-20,9.0,369.4
2463,USA/CT-CDC-LC0047729/2021,2021-04-15,B.1.1.7,878647,1,2,3,True,True,True,True,False,3004,2111,3005,100949,784998,B.1.1.7,B.1.1.7,43626,2020-08-29,30.0,222.05
2464,USA/FL-CDC-LC0047240/2021,2021-04-15,B.1.637,878930,1,2,8,False,False,False,False,False,27925,25909,27926,809171,587831,B.1.637,B,179,2020-02-20,,414.4
2465,USA/FL-CDC-LC0047740/2021,2021-04-15,B.1.533,878970,1,2,7,True,True,True,True,True,14676,12163,14677,707542,869545,Unknown (R),Unknown (R),179,2020-02-20,0.0,403.2
2466,USA/GA-CDC-LC0047781/2021,2021-04-15,B.1,879175,1,2,7,True,True,True,True,False,27299,25470,27300,803456,1815,Unknown (R),A.1,1,2019-12-26,3.0,469.76
2467,USA/IL-CDC-LC0048297/2021,2021-04-15,P.1,879350,1,4,12,True,True,True,True,True,3267,2750,3268,212305,871112,B.1.1.7,Unknown (R),179,2020-02-20,5.0,417.28
2468,USA/IL-CDC-LC0048297/2021,2021-04-15,P.1,879350,1,4,12,True,True,True,True,True,17745,16177,17746,871112,722170,Unknown (R),Unknown (R),5867,2020-02-22,0.0,415.78
2469,USA/IL-CDC-LC0048297/2021,2021-04-15,P.1,879350,1,4,12,True,True,True,True,True,23604,23526,23605,722170,598599,Unknown (R),P.1,179,2020-02-20,0.0,417.28
2470,USA/IL-CDC-LC0048447/2021,2021-04-15,B.1.617.2,879368,2,2,8,True,True,True,True,True,28167,27753,28168,799915,554002,B.1.617.2,P.1.1,5867,2020-02-22,0.0,396.548
2471,USA/IL-CDC-LC0049022/2021,2021-04-15,P.1,879409,11,2,11,False,False,False,False,False,17745,12971,17746,871112,690278,Unknown (R),P.1,179,2020-02-20,,417.28
2472,USA/IL-S21WGS937/2021,2021-04-15,B.1.526,879483,1,2,8,False,True,True,True,False,6762,6614,6763,690278,542529,P.1,B.1.526,179,2020-02-20,33.0,404.8
2473,USA/IN-CDC-LC0048430/2021,2021-04-15,P.1,879512,3,2,4,True,True,True,True,True,25088,24643,25089,756890,807583,P.1,P.1.10,211623,2020-12-23,0.0,108.06
2474,USA/IN-CDC-LC0048513/2021,2021-04-15,B.1.2,879519,1,3,13,False,False,False,False,False,3267,2504,3268,857753,532785,B.1.2,B.1.1.7,179,2020-02-20,,390.4
2475,USA/IN-CDC-LC0048513/2021,2021-04-15,B.1.2,879519,1,3,13,False,False,False,False,False,22834,19525,22835,532785,184606,B.1.1.7,B.1.2,179,2020-02-20,,390.4
2476,USA/IN-CDC-LC0048804/2021,2021-04-15,P.1,879536,3,2,5,True,True,True,True,True,17259,13861,17260,664296,869190,P.1.1,B.1.1,5867,2020-02-22,0.0,417.7
2477,USA/IN-CDC-LC0048958/2021,2021-04-15,B.1,879538,1,2,14,True,True,True,True,False,27987,26326,27988,743319,352846,B.1.232,B.1,179,2020-02-20,27.0,408.8
2478,USA/KY-CDC-LC0049004/2021,2021-04-15,B.1.1.7,879608,1,2,4,True,True,True,True,True,27972,13672,27973,683233,785323,B.1.1.7,B.1.1.7,311029,2021-02-02,0.0,64.8
2479,USA/MA-CDC-LC0047886/2021,2021-04-15,B.1.1.7,879669,1,2,4,True,True,True,True,False,27972,26111,27973,816956,376927,B.1.1.7,B.1.1,179,2020-02-20,11.0,415.2
2480,USA/MA-CDC-LC0048150/2021,2021-04-15,B.1,879686,1,2,5,True,True,True,True,True,24138,22993,24139,556609,858390,B.1,B.1.526,179,2020-02-20,0.0,418.4
2481,USA/NC-CDC-LC0047095/2021,2021-04-15,B.1.526,880492,1,3,8,True,True,True,True,False,21846,20263,21847,675861,800068,B.1.526,B.1,179,2020-02-20,2.0,403.2
2482,USA/NC-CDC-LC0047095/2021,2021-04-15,B.1.526,880492,1,3,8,True,True,True,True,False,27925,25564,27926,800068,673674,B.1,B.1.526,179,2020-02-20,2.0,403.2
2483,USA/NC-CDC-LC0047450/2021,2021-04-15,B.1.1.7,880507,6,2,7,False,True,True,True,False,23709,23665,23710,872678,856300,B.1.1.7,Unknown (R),179,2020-02-20,17.0,416.7
2484,USA/NC-CDC-LC0048763/2021,2021-04-15,B.1.533,880520,1,2,6,True,True,True,True,True,14120,10196,14121,722131,477254,B.1.1.7,B.1,179,2020-02-20,0.0,407.2
2485,USA/NC-CDC-LC0048966/2021,2021-04-15,B.1.1.7,880522,1,3,6,True,True,True,True,False,3784,2111,3785,400642,608732,B.1.609,B.1.1.7,179,2020-02-20,17.0,401.6
2486,USA/NC-CDC-LC0048966/2021,2021-04-15,B.1.1.7,880522,1,3,6,True,True,True,True,False,28167,24915,28168,608732,653076,B.1.1.7,B.1.1,179,2020-02-20,22.0,401.6
2487,USA/NC-CDC-LC0048977/2021,2021-04-15,B.1.533,880524,7,2,9,False,False,False,False,False,6954,5987,6955,328495,785322,B.1.1.7,Unknown (R),3526,2020-03-19,,378.0928
2488,USA/NH-CDC-LC0047967/2021,2021-04-15,B.1.526,880622,3,2,8,True,True,True,True,False,27925,27740,27926,775534,787870,B.1.526,B.1.1.7,179,2020-02-20,41.0,412.8
2489,USA/NY-CDC-LC0047687/2021,2021-04-15,B.1.427,880826,1,2,8,True,False,False,False,False,21846,21601,21847,284289,578733,B.1.427,B.1.526,6502,2020-03-10,,376.8136054421769
2490,USA/OH-CDC-LC0048854/2021,2021-04-15,B.1.1.7,881111,2,2,4,True,True,True,True,True,23709,23272,23710,641213,785320,Unknown (R),Unknown (R),179,2020-02-20,0.0,410.88
2491,USA/PA-CDC-LC0048602/2021,2021-04-15,B.1,881248,4,2,4,True,True,True,True,False,25563,25557,25564,461033,475681,Unknown,B.1.526,179,2020-02-20,19.0,384.0
2492,USA/RI-CDC-LC0047865/2021,2021-04-15,B.1.1.7,881365,1,3,9,True,True,True,True,True,10093,7043,10094,857103,562836,B.1.1.7,Unknown (R),179,2020-02-20,0.0,418.4
2493,USA/RI-CDC-LC0047865/2021,2021-04-15,B.1.1.7,881365,1,3,9,True,True,True,True,True,28280,28272,28281,562836,597142,Unknown (R),B.1.258.17,179,2020-02-20,0.0,418.4
2494,USA/VA-CDC-LC0047296/2021,2021-04-15,B.1.525,881607,1,2,3,True,True,True,True,True,28699,28607,28700,758270,796359,B.1.525,B.1.427,179,2020-02-20,0.0,413.6
2495,USA/VA-CDC-LC0047579/2021,2021-04-15,B.1.1,881618,2,2,4,True,True,True,True,True,24914,23272,24915,557680,151237,Unknown,Unknown (R),43626,2020-08-29,11.0,198.53
2496,USA/VA-CDC-LC0048953/2021,2021-04-15,B.1,881625,3,2,6,False,True,True,True,False,27972,27926,27973,872650,854795,B.1.526,B.1.526,179,2020-02-20,2.0,418.4
