recombinant,sample_id,num_descendant_samples,num_samples,distinct_sample_pango,interval_left,interval_right,num_mutations,Viridian_amplicon_scheme,Artic_primer_version,date_added,group_id,group_size,recombinant_pango,recombinant_scorpio,recombinant_time,recombinant_date,sample,sample_pango,sample_scorpio,sample_time,sample_date,parent_left,parent_left_pango,parent_left_scorpio,parent_left_time,parent_left_date,parent_right,parent_right_pango,parent_right_scorpio,parent_right_time,parent_right_date,oldest_child,oldest_child_pango,oldest_child_scorpio,oldest_child_time,oldest_child_date,parent_mrca,parent_mrca_pango,parent_mrca_scorpio,parent_mrca_time,parent_mrca_date,is_rebar_recombinant,parent_pangonet_distance,net_min_supporting_loci_lft,net_min_supporting_loci_rgt,net_min_supporting_loci_lft_rgt_ge_4,k1000_muts
584501,SRR16689885,12,1,1,22026,22027,2,COVID-AMPLISEQ-V1,.,2021-09-29,bfbba179cf,2,AY.100,Delta (B.1.617.2-like),553.154836334761,2021-08-17,584500,AY.100,Delta (B.1.617.2-like),510.0,2021-09-29,516270,AY.100,Delta (B.1.617.2-like),564.0337305749584,2021-08-06,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,672784,AY.100,Delta (B.1.617.2-like),512.4433500760985,2021-09-27,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,1,False,8
622600,ERR7310393,1,1,1,21996,22027,1,COVID-ARTIC-V3,3,2021-10-10,263236ec97,2,AY.4.2.1,Delta (AY.4.2-like),503.0,2021-10-06,622599,AY.4.2.1,Delta (AY.4.2-like),499.0,2021-10-10,604702,AY.4.2.1,Delta (AY.4.2-like),503.0000000001,2021-10-06,472577,AY.4.2,Delta (AY.4.2-like),611.0,2021-06-20,622599,AY.4.2.1,Delta (AY.4.2-like),499.0,2021-10-10,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,1,8,0,False,7
663511,SRR20259641,3,1,1,22026,22027,3,COVID-AMPLISEQ-V1,.,2021-10-21,cf7ba55034,2,AY.39,Delta (B.1.617.2-like),503.0000000001,2021-10-06,663510,AY.39,Delta (B.1.617.2-like),488.0,2021-10-21,607121,AY.39,Delta (B.1.617.2-like),503.0000000002,2021-10-06,449285,AY.39,Delta (B.1.617.2-like),644.0000000000002,2021-05-18,782458,AY.39,Delta (B.1.617.2-like),503.0,2021-10-06,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,-1,False,7
663550,SRR20259884,1,1,1,20512,22027,2,COVID-AMPLISEQ-V1,.,2021-10-21,27c1b65ce8,2,AY.107,Delta (B.1.617.2-like),494.4104847135083,2021-10-15,663549,AY.107,Delta (B.1.617.2-like),488.0,2021-10-21,631798,AY.107,Delta (B.1.617.2-like),497.0,2021-10-12,344250,AY.107,Delta (B.1.617.2-like),581.0,2021-07-20,663549,AY.107,Delta (B.1.617.2-like),488.0,2021-10-21,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,1,False,8
644512,ERR7310933,2,1,1,21996,22027,2,COVID-ARTIC-V3,3,2021-10-16,edb67d550d,2,AY.4.2,Delta (AY.4.2-like),505.33206736856806,2021-10-04,644511,AY.4.2,Delta (AY.4.2-like),493.0,2021-10-16,542362,AY.4.2,Delta (AY.4.2-like),545.1450778795731,2021-08-25,472577,AY.4.2,Delta (AY.4.2-like),611.0,2021-06-20,644511,AY.4.2,Delta (AY.4.2-like),493.0,2021-10-16,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,2,False,8
596127,SRR16706536,1,1,1,18413,22027,2,COVID-AMPLISEQ-V1,.,2021-10-03,2ea4d8586f,2,AY.117,Delta (B.1.617.2-like),517.7640775134282,2021-09-22,596126,AY.117,Delta (B.1.617.2-like),506.0,2021-10-03,539232,AY.117,Delta (B.1.617.2-like),538.0,2021-09-01,580058,AY.117,Delta (B.1.617.2-like),611.0000000000007,2021-06-20,596126,AY.117,Delta (B.1.617.2-like),506.0,2021-10-03,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,0,False,6
579956,SRR23600395,1,1,1,21847,22027,2,COVID-ARTIC-V3,.,2021-09-28,416c2fa21d,2,AY.46.1,Delta (B.1.617.2-like),533.541429121588,2021-09-06,579955,AY.46.1,Delta (B.1.617.2-like),511.0,2021-09-28,380263,AY.46.1,Delta (B.1.617.2-like),569.0,2021-08-01,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,579955,AY.46.1,Delta (B.1.617.2-like),511.0,2021-09-28,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,3,9,0,False,7
658623,ERR7236337,2,2,1,19678,22027,2,COVID-AMPLISEQ-V1,3,2021-10-20,67572cd231,3,AY.4,Delta (AY.4-like),501.7267798280006,2021-10-08,658621,AY.4,Delta (AY.4-like),489.0,2021-10-20,592159,AY.4,Delta (AY.4-like),507.0000000002,2021-10-02,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,658621,AY.4,Delta (AY.4-like),489.0,2021-10-20,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,10,-1,False,6
656834,SRR20259015,2,1,1,22026,22027,1,COVID-AMPLISEQ-V1,.,2021-10-19,01a5b20b48,2,AY.39,Delta (B.1.617.2-like),498.85135123140736,2021-10-11,656833,AY.39,Delta (B.1.617.2-like),490.0,2021-10-19,600342,AY.39,Delta (B.1.617.2-like),505.0,2021-10-04,398295,AY.39,Delta (B.1.617.2-like),564.0,2021-08-06,656833,AY.39,Delta (B.1.617.2-like),490.0,2021-10-19,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,0,False,6
612966,SRR16829252,2,1,1,19587,22027,1,COVID-AMPLISEQ-V1,.,2021-10-07,7f73ac9d47,2,AY.119,Delta (B.1.617.2-like),504.0,2021-10-05,612965,AY.119,Delta (B.1.617.2-like),502.0,2021-10-07,604274,AY.119,Delta (B.1.617.2-like),504.0000000001,2021-10-05,357932,AY.119,Delta (B.1.617.2-like),576.0,2021-07-25,612965,AY.119,Delta (B.1.617.2-like),502.0,2021-10-07,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,-1,False,6
644244,ERR7239529,1,1,1,21747,22027,3,COVID-AMPLISEQ-V1,3,2021-10-16,a03e65b42a,2,AY.4,Delta (AY.4-like),500.57778658096527,2021-10-09,644243,AY.4,Delta (AY.4-like),493.0,2021-10-16,574102,AY.4,Delta (AY.4-like),512.0,2021-09-27,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,644243,AY.4,Delta (AY.4-like),493.0,2021-10-16,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,10,-2,False,7
644206,ERR7231714,1,1,1,10987,22027,0,COVID-AMPLISEQ-V1,3,2021-10-16,ce833951a9,2,AY.4,Delta (AY.4-like),509.5234508028973,2021-09-30,644205,AY.4,Delta (AY.4-like),493.0,2021-10-16,502567,AY.4,Delta (AY.4-like),530.0000000001,2021-09-09,506623,AY.4,Delta (AY.4-like),606.2367129685244,2021-06-25,644205,AY.4,Delta (AY.4-like),493.0,2021-10-16,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,0,False,4
617042,SRR16829480,1,1,1,22026,22027,1,COVID-AMPLISEQ-V1,.,2021-10-08,21d253fde8,2,AY.39,Delta (B.1.617.2-like),511.51371050967305,2021-09-28,617041,AY.39,Delta (B.1.617.2-like),501.0,2021-10-08,525127,AY.39,Delta (B.1.617.2-like),525.0,2021-09-14,427746,AY.39,Delta (B.1.617.2-like),552.0,2021-08-18,617041,AY.39,Delta (B.1.617.2-like),501.0,2021-10-08,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,11,2,False,8
644568,ERR7319518,1,1,1,19678,22027,2,COVID-AMPLISEQ-V1,3,2021-10-16,45a39a249a,2,AY.4,Delta (AY.4-like),504.36378737789113,2021-10-05,644567,AY.4,Delta (AY.4-like),493.0,2021-10-16,473726,AY.4,Delta (AY.4-like),538.0,2021-09-01,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,644567,AY.4,Delta (AY.4-like),493.0,2021-10-16,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,11,2,False,6
642462,SRR20254431,2,1,1,22026,22027,0,COVID-AMPLISEQ-V1,.,2021-10-15,3dba17b8a2,2,AY.100,Delta (B.1.617.2-like),505.0,2021-10-04,642461,AY.100,Delta (B.1.617.2-like),494.0,2021-10-15,626328,AY.100,Delta (B.1.617.2-like),505.0000000001,2021-10-04,294152,AY.100,Delta (B.1.617.2-like),614.0000000003001,2021-06-17,642461,AY.100,Delta (B.1.617.2-like),494.0,2021-10-15,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,8,1,False,5
642397,SRR20254225,4,1,1,11323,22027,1,COVID-AMPLISEQ-V1,.,2021-10-15,80d7b39765,2,AY.4,Delta (AY.4-like),501.8196868488052,2021-10-08,642396,AY.4,Delta (AY.4-like),494.0,2021-10-15,607653,AY.4,Delta (AY.4-like),503.0000000001,2021-10-06,563011,AY.4,Delta (AY.4-like),606.5615138971721,2021-06-25,642396,AY.4,Delta (AY.4-like),494.0,2021-10-15,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,0,False,6
645455,SRR20258497,17,1,1,22026,22027,1,COVID-AMPLISEQ-V1,.,2021-10-16,add1c911c1,2,AY.100,Delta (B.1.617.2-like),506.903613337882,2021-10-03,645454,AY.100,Delta (B.1.617.2-like),493.0,2021-10-16,534247,AY.100,Delta (B.1.617.2-like),523.0000000001,2021-09-16,409690,AY.100,Delta (B.1.617.2-like),586.0000000001,2021-07-15,645454,AY.100,Delta (B.1.617.2-like),493.0,2021-10-16,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,0,False,6
647013,ERR7244209,1,1,1,19649,22027,2,COVID-AMPLISEQ-V1,3,2021-10-17,8aa6b57595,2,AY.4,Delta (AY.4-like),512.2678956170193,2021-09-27,647012,AY.4,Delta (AY.4-like),492.0,2021-10-17,502512,AY.4,Delta (AY.4-like),549.0000000001,2021-08-21,347382,AY.119,Delta (B.1.617.2-like),611.0000000000002,2021-06-20,647012,AY.4,Delta (AY.4-like),492.0,2021-10-17,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,8,0,False,7
650313,ERR7235713,1,1,1,15853,22027,3,COVID-AMPLISEQ-V1,3,2021-10-18,8fa0bb3ffb,2,AY.112,Delta (B.1.617.2-like),509.0587545998012,2021-09-30,650312,AY.112,Delta (B.1.617.2-like),491.0,2021-10-18,465320,B.1.617.2,Delta (B.1.617.2-like),565.5055734920803,2021-08-05,522602,AY.112,Delta (B.1.617.2-like),611.0000000001005,2021-06-20,650312,AY.112,Delta (B.1.617.2-like),491.0,2021-10-18,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,1,5,4,True,8
650320,ERR7235991,1,1,1,16429,22027,1,COVID-AMPLISEQ-V1,3,2021-10-18,6f0473f76b,2,AY.4.9,Delta (AY.4-like),507.8809838030038,2021-10-02,650319,AY.4.9,Delta (AY.4-like),491.0,2021-10-18,617248,AY.4.9,Delta (AY.4-like),538.4689048718723,2021-09-01,416018,AY.4,Delta (AY.4-like),611.0,2021-06-20,650319,AY.4.9,Delta (AY.4-like),491.0,2021-10-18,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,1,5,0,False,5
610905,ERR7154038,1,1,1,18832,22027,1,COVID-AMPLISEQ-V1,3,2021-10-07,eada64a617,2,AY.4,Delta (AY.4-like),513.6137588542692,2021-09-26,610904,AY.4,Delta (AY.4-like),502.0,2021-10-07,454097,AY.4,Delta (AY.4-like),543.0,2021-08-27,445594,AY.4,Delta (AY.4-like),611.0,2021-06-20,610904,AY.4,Delta (AY.4-like),502.0,2021-10-07,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,-3,False,5
610737,ERR7142206,4,1,1,20375,22027,1,COVID-AMPLISEQ-V1,3,2021-10-07,ff5740c95a,2,AY.4.1,Delta (AY.4-like),509.09931428695984,2021-09-30,610736,AY.4.1,Delta (AY.4-like),502.0,2021-10-07,328286,AY.4.1,Delta (AY.4-like),589.0,2021-07-12,574342,AY.4,Delta (AY.4-like),512.0,2021-09-27,610736,AY.4.1,Delta (AY.4-like),502.0,2021-10-07,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,1,8,0,False,5
658585,ERR7232746,1,1,1,20727,22027,0,COVID-AMPLISEQ-V1,3,2021-10-20,2a79187f18,2,AY.4,Delta (AY.4-like),510.0726371188866,2021-09-29,658584,AY.4,Delta (AY.4-like),489.0,2021-10-20,597710,AY.4,Delta (AY.4-like),536.2416990119187,2021-09-03,431515,AY.4,Delta (AY.4-like),550.0,2021-08-20,658584,AY.4,Delta (AY.4-like),489.0,2021-10-20,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,1,False,4
650448,ERR7244647,2,1,1,20545,22027,2,COVID-AMPLISEQ-V1,3,2021-10-18,16c84617b9,2,AY.126,Delta (B.1.617.2-like),507.0270215077816,2021-10-02,650447,AY.126,Delta (B.1.617.2-like),491.0,2021-10-18,580269,AY.126,Delta (B.1.617.2-like),533.8225492453397,2021-09-06,579532,AY.119,Delta (B.1.617.2-like),511.0,2021-09-28,656965,AY.126,Delta (B.1.617.2-like),507.0270215076816,2021-10-02,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,15,0,False,7
652407,SRR20258232,1,1,1,21262,22027,2,COVID-AMPLISEQ-V1,.,2021-10-18,ecef2b8c6d,2,AY.39.1,Delta (B.1.617.2-like),497.26291747556246,2021-10-12,652406,AY.39.1,Delta (B.1.617.2-like),491.0,2021-10-18,571261,AY.39.1,Delta (B.1.617.2-like),513.0,2021-09-26,405524,AY.39,Delta (B.1.617.2-like),564.0,2021-08-06,652406,AY.39.1,Delta (B.1.617.2-like),491.0,2021-10-18,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,1,14,-2,False,6
619112,ERR7142070,2,2,1,21996,22027,1,COVID-AMPLISEQ-V1,3,2021-10-09,144a212819,3,AY.4.2,Delta (AY.4.2-like),514.715814594008,2021-09-25,619110,AY.4.2,Delta (AY.4.2-like),500.0,2021-10-09,573778,AY.4.2,Delta (AY.4.2-like),530.0,2021-09-09,472577,AY.4.2,Delta (AY.4.2-like),611.0,2021-06-20,619110,AY.4.2,Delta (AY.4.2-like),500.0,2021-10-09,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,1,False,6
652451,SRR20258397,3,1,1,22026,22027,3,COVID-AMPLISEQ-V1,.,2021-10-18,6c689aec39,2,AY.100,Delta (B.1.617.2-like),502.9427221536261,2021-10-07,652450,AY.100,Delta (B.1.617.2-like),491.0,2021-10-18,447553,AY.100,Delta (B.1.617.2-like),545.0,2021-08-25,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,652450,AY.100,Delta (B.1.617.2-like),491.0,2021-10-18,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,0,False,8
652506,SRR20258692,9,1,1,21725,22027,1,COVID-AMPLISEQ-V1,.,2021-10-18,8484218081,2,AY.120.1,Delta (B.1.617.2-like),496.0,2021-10-13,652505,AY.120.1,Delta (B.1.617.2-like),491.0,2021-10-18,635417,AY.120.1,Delta (B.1.617.2-like),496.0000000001,2021-10-13,405638,AY.120.1,Delta (B.1.617.2-like),561.0,2021-08-09,652505,AY.120.1,Delta (B.1.617.2-like),491.0,2021-10-18,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,2,False,7
655037,ERR7233771,2,2,1,18502,22027,0,COVID-AMPLISEQ-V1,3,2021-10-19,82d9e135f0,3,AY.4,Delta (AY.4-like),503.30020628535937,2021-10-06,655035,AY.4,Delta (AY.4-like),490.0,2021-10-19,582814,AY.4,Delta (AY.4-like),510.0,2021-09-29,421276,AY.4,Delta (AY.4-like),554.0000000001,2021-08-16,655035,AY.4,Delta (AY.4-like),490.0,2021-10-19,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,1,False,6
640848,ERR7244470,10,1,1,21847,22027,3,COVID-AMPLISEQ-V1,3,2021-10-15,1b0468d937,2,B.1.617.2,Delta (B.1.617.2-like),521.0554855286814,2021-09-18,640847,B.1.617.2,Delta (B.1.617.2-like),494.0000000001,2021-10-15,411794,B.1.617.2,Delta (B.1.617.2-like),646.3244334997864,2021-05-16,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,640847,B.1.617.2,Delta (B.1.617.2-like),494.0000000001,2021-10-15,220185,B.1.617.2,Delta (B.1.617.2-like),838.2123234436879,2020-11-05,False,1,10,0,False,8
639061,SRR20258796,2,1,1,22026,22027,1,COVID-AMPLISEQ-V1,.,2021-10-14,f89e4de5fe,2,AY.100,Delta (B.1.617.2-like),498.0,2021-10-11,639060,AY.100,Delta (B.1.617.2-like),495.0,2021-10-14,626871,AY.100,Delta (B.1.617.2-like),498.0000000001,2021-10-11,398900,AY.100,Delta (B.1.617.2-like),614.0000000001,2021-06-17,639060,AY.100,Delta (B.1.617.2-like),495.0,2021-10-14,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,2,False,7
655044,ERR7234752,1,1,1,19678,22027,1,COVID-AMPLISEQ-V1,3,2021-10-19,4b895cfe49,2,AY.4,Delta (AY.4-like),504.2927857134922,2021-10-05,655043,AY.4,Delta (AY.4-like),490.0,2021-10-19,540517,AY.4,Delta (AY.4-like),521.0000000002001,2021-09-18,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,655043,AY.4,Delta (AY.4-like),490.0,2021-10-19,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,9,1,False,5
607252,SRR16706618,20,1,1,21469,22027,1,COVID-AMPLISEQ-V1,.,2021-10-06,9e01adaf62,2,AY.4,Delta (AY.4-like),506.0,2021-10-03,607251,AY.4,Delta (AY.4-like),503.0000000001,2021-10-06,596009,AY.4,Delta (AY.4-like),506.0000000001,2021-10-03,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,607251,AY.4,Delta (AY.4-like),503.0000000001,2021-10-06,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,10,0,False,5
655237,ERR7311425,3,1,1,21996,22027,2,COVID-ARTIC-V3,3,2021-10-19,c2d21ffe88,2,AY.4.2,Delta (AY.4.2-like),503.659295762516,2021-10-06,655236,AY.4.2,Delta (AY.4.2-like),490.0000000001,2021-10-19,564446,AY.4.2,Delta (AY.4.2-like),526.0,2021-09-13,472577,AY.4.2,Delta (AY.4.2-like),611.0,2021-06-20,655236,AY.4.2,Delta (AY.4.2-like),490.0000000001,2021-10-19,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,-1,False,7
637023,ERR7205472,1,1,1,21975,22027,0,COVID-AMPLISEQ-V1,3,2021-10-14,708d5582d6,2,AY.4,Delta (AY.4-like),514.5810114906504,2021-09-25,637022,AY.4,Delta (AY.4-like),495.0,2021-10-14,457797,AY.4,Delta (AY.4-like),580.0,2021-07-21,346148,AY.4,Delta (AY.4-like),580.0,2021-07-21,637022,AY.4,Delta (AY.4-like),495.0,2021-10-14,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,2,False,5
633937,ERR7307967,4,1,1,21996,22027,1,COVID-ARTIC-V3,3,2021-10-13,c748be4cc6,2,AY.4.2.1,Delta (AY.4.2-like),505.514469364565,2021-10-04,633936,AY.4.2.1,Delta (AY.4.2-like),496.0,2021-10-13,620702,AY.4.2.1,Delta (AY.4.2-like),515.0,2021-09-24,472577,AY.4.2,Delta (AY.4.2-like),611.0,2021-06-20,633936,AY.4.2.1,Delta (AY.4.2-like),496.0,2021-10-13,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,1,8,0,False,6
633813,ERR7239836,1,1,1,18653,22027,0,COVID-AMPLISEQ-V1,3,2021-10-13,413cb70159,2,AY.4,Delta (AY.4-like),510.1925718634035,2021-09-29,633812,AY.4,Delta (AY.4-like),496.0,2021-10-13,523735,AY.4,Delta (AY.4-like),525.0,2021-09-14,313882,AY.4,Delta (AY.4-like),599.0,2021-07-02,633812,AY.4,Delta (AY.4-like),496.0,2021-10-13,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,1,False,5
617064,SRR16829698,4,1,1,11768,22027,1,COVID-AMPLISEQ-V1,.,2021-10-08,9323567813,2,AY.34.1,Delta (B.1.617.2-like),508.8528009191665,2021-10-01,617063,AY.34.1,Delta (B.1.617.2-like),501.0,2021-10-08,541960,AY.34.1,Delta (B.1.617.2-like),521.0,2021-09-18,545274,AY.34.1,Delta (B.1.617.2-like),520.0000000001,2021-09-19,617063,AY.34.1,Delta (B.1.617.2-like),501.0,2021-10-08,361035,AY.34.1,Delta (B.1.617.2-like),634.0000000051245,2021-05-28,False,0,10,0,False,6
669329,ERR7312316,1,1,1,22026,22027,0,COVID-ARTIC-V3,3,2021-10-23,07159f077d,2,AY.4.2.2,Delta (AY.4.2-like),501.47274312454,2021-10-08,669328,AY.4.2.2,Delta (AY.4.2-like),486.0,2021-10-23,656945,AY.4.2.2,Delta (AY.4.2-like),509.0000000001,2021-09-30,627815,AY.4.2.2,Delta (AY.4.2-like),532.6633782690716,2021-09-07,669328,AY.4.2.2,Delta (AY.4.2-like),486.0,2021-10-23,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,1,False,5
630591,ERR7302113,5,2,1,21996,22027,0,COVID-ARTIC-V3,3,2021-10-12,808b870df0,3,AY.4.2,Delta (AY.4.2-like),515.2425802735222,2021-09-24,630589,AY.4.2,Delta (AY.4.2-like),497.0,2021-10-12,606246,AY.4.2,Delta (AY.4.2-like),523.6423565331818,2021-09-16,472577,AY.4.2,Delta (AY.4.2-like),611.0,2021-06-20,630589,AY.4.2,Delta (AY.4.2-like),497.0,2021-10-12,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,2,False,7
579572,SRR16606679,3,1,1,21535,22027,2,COVID-AMPLISEQ-V1,.,2021-09-28,55844c0314,2,AY.119,Delta (B.1.617.2-like),516.0,2021-09-23,579571,AY.119,Delta (B.1.617.2-like),511.0,2021-09-28,562276,AY.119,Delta (B.1.617.2-like),516.0000000001,2021-09-23,357932,AY.119,Delta (B.1.617.2-like),576.0,2021-07-25,579571,AY.119,Delta (B.1.617.2-like),511.0,2021-09-28,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,-2,False,6
579674,SRR16660077,67,1,1,22026,22027,3,COVID-AMPLISEQ-V1,.,2021-09-28,393d8cd361,2,AY.100,Delta (B.1.617.2-like),519.0000000003001,2021-09-20,579673,AY.100,Delta (B.1.617.2-like),511.0000000002,2021-09-28,550194,AY.100,Delta (B.1.617.2-like),519.0000000004002,2021-09-20,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,593957,AY.100,Delta (B.1.617.2-like),519.0000000002001,2021-09-20,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,-1,False,7
555035,SRR16527680,5,1,1,22026,22027,1,COVID-AMPLISEQ-V1,.,2021-09-21,14302c0ca9,2,AY.100,Delta (B.1.617.2-like),525.2676839447953,2021-09-14,555034,AY.100,Delta (B.1.617.2-like),518.0,2021-09-21,510514,AY.100,Delta (B.1.617.2-like),529.0,2021-09-10,294152,AY.100,Delta (B.1.617.2-like),614.0000000003001,2021-06-17,555034,AY.100,Delta (B.1.617.2-like),518.0,2021-09-21,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,1,False,7
685524,SRR20247060,3,1,1,21977,22027,1,COVID-AMPLISEQ-V1,.,2021-10-27,14559fa136,2,AY.113,Delta (B.1.617.2-like),488.0,2021-10-21,685523,AY.113,Delta (B.1.617.2-like),482.0,2021-10-27,663534,AY.113,Delta (B.1.617.2-like),488.0000000001,2021-10-21,506881,AY.4,Delta (AY.4-like),529.0,2021-09-10,685523,AY.113,Delta (B.1.617.2-like),482.0,2021-10-27,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,13,0,False,7
625795,ERR7307731,1,1,1,21996,22027,2,COVID-ARTIC-V3,3,2021-10-11,ac47e5178d,2,AY.4.2.2,Delta (AY.4.2-like),502.0,2021-10-07,625794,AY.4.2.2,Delta (AY.4.2-like),498.0,2021-10-11,559311,AY.4.2.2,Delta (AY.4.2-like),516.0000000001,2021-09-23,611067,AY.4.2.2,Delta (AY.4.2-like),502.0000000001,2021-10-07,625794,AY.4.2.2,Delta (AY.4.2-like),498.0,2021-10-11,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,-2,False,6
688398,ERR7318562,1,1,1,17748,22027,1,COVID-AMPLISEQ-V1,3,2021-10-28,b7f5c70f24,2,AY.121,Delta (B.1.617.2-like),491.9136519040461,2021-10-18,688397,AY.121,Delta (B.1.617.2-like),481.0,2021-10-28,602586,AY.121,Delta (B.1.617.2-like),504.0,2021-10-05,652848,AY.121,Delta (B.1.617.2-like),578.0,2021-07-23,688397,AY.121,Delta (B.1.617.2-like),481.0,2021-10-28,352165,AY.121,Delta (B.1.617.2-like),578.0000000004002,2021-07-23,False,0,5,0,False,5
688752,ERR7383440,1,1,1,21996,22027,0,COVID-ARTIC-V3,3,2021-10-28,cbc4bd3630,2,AY.4.2.1,Delta (AY.4.2-like),496.0232203516523,2021-10-13,688751,AY.4.2.1,Delta (AY.4.2-like),481.0,2021-10-28,573623,AY.4.2.1,Delta (AY.4.2-like),513.6845332501623,2021-09-26,472577,AY.4.2,Delta (AY.4.2-like),611.0,2021-06-20,688751,AY.4.2.1,Delta (AY.4.2-like),481.0,2021-10-28,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,1,9,1,False,5
625582,ERR7236807,1,1,1,19678,22027,2,COVID-AMPLISEQ-V1,3,2021-10-11,a7f5e48dfa,2,AY.4,Delta (AY.4-like),500.0,2021-10-09,625581,AY.4,Delta (AY.4-like),498.0,2021-10-11,618534,AY.4,Delta (AY.4-like),500.0000000001,2021-10-09,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,625581,AY.4,Delta (AY.4-like),498.0,2021-10-11,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,11,-1,False,6
