,site,old,new,intersection
16356,17824,1,1,1
16357,17825,293,293,291
16358,17826,26,26,25
16359,17827,11,11,11
16360,17828,7,7,7
16361,17829,16,16,16
16362,17830,0,0,0
16363,17832,23,23,23
16364,17834,1,1,1
16365,17835,46,46,45
16366,17838,69,69,69
16367,17839,1,17,1
16368,17840,0,16,0
16369,17841,76,92,76
16370,17842,2,2,2
16371,17843,0,0,0
16372,17844,38,38,38
16373,17845,0,0,0
16374,17847,84,84,84
16375,17848,0,0,0
16376,17850,400,400,400
16377,17851,2,2,2
16378,17852,5,5,5
16379,17853,38,38,38
16380,17856,34,35,34
16381,17857,1,2,1
16382,17858,73,73,73
16383,17859,47,47,47
16384,17860,36,36,36
16385,17861,26,26,26
16386,17862,49,49,49
16387,17863,72,72,72
16388,17864,6,6,6
16389,17865,65,65,65
16390,17866,29,29,29
16391,17867,2,2,2
16392,17868,19,19,19
16393,17869,55,55,55
16394,17870,3,3,3
16395,17871,10,10,10
16396,17872,21,21,21
16397,17873,6,6,6
16398,17874,66,66,66
16399,17875,24,24,24
16400,17876,34,34,34
16401,17877,42,42,42
16402,17879,1,1,1
16403,17880,22,22,22
16404,17881,11,11,11
16405,17883,135,135,134
16406,17884,9,9,9
16407,17886,66,66,66
16408,17887,5,5,5
16409,17888,5,5,5
16410,17889,27,27,27
16411,17890,3,3,3
16412,17891,0,0,0
16413,17892,52,52,52
16414,17893,94,94,94
16415,17894,109,109,109
16416,17895,73,73,73
16417,17896,2,2,2
16418,17898,51,51,51
16419,17900,0,0,0
16420,17901,22,22,22
16421,17902,0,0,0
16422,17904,7,7,7
16423,17906,11,11,11
16424,17907,32,32,32
16425,17908,55,55,55
16426,17909,3,3,3
16427,17910,17,17,17
16428,17911,0,0,0
16429,17912,1,1,1
16430,17913,121,121,121
16431,17914,3,3,3
16432,17916,52,52,52
16433,17919,35,35,34
16434,17920,2,2,2
16435,17922,28,28,28
16436,17925,18,18,18
16437,17926,3,3,3
16438,17928,73,73,73
16439,17929,20,20,20
16440,17930,4,4,4
16441,17931,31,31,31
16442,17932,1,1,1
16443,17934,258,258,258
16444,17935,6,6,6
16445,17937,18,18,18
16446,17938,29,29,29
16447,17939,113,113,113
16448,17940,35,35,35
16449,17941,13,13,13
16450,17942,7,7,7
16451,17943,22,22,22
16452,17944,232,232,232
16453,17945,7,7,7
16454,17946,40,40,40
16455,17947,0,0,0
16456,17949,63,63,63
16457,17950,22,22,22
16458,17951,6,6,6
16459,17952,0,0,0
16460,17953,6,6,6
16461,17954,0,0,0
16462,17955,16,16,16
16463,17956,1,1,1
16464,17957,0,0,0
16465,17958,52,52,52
16466,17959,40,40,40
16467,17960,12,12,12
16468,17961,56,56,56
16469,17962,34,34,34
16470,17963,13,13,13
16471,17964,416,416,416
16472,17965,3,3,3
16473,17966,3,3,3
16474,17967,24,24,24
16475,17968,6,6,6
16476,17969,71,71,71
16477,17970,39,39,39
16478,17971,15,15,15
16479,17972,44,44,44
16480,17973,28,28,28
16481,17974,20,20,20
16482,17975,4,4,4
16483,17976,163,163,163
16484,17977,677,677,677
16485,17978,0,0,0
16486,17979,25,25,25
16487,17980,11,11,11
16488,17981,12,12,12
16489,17982,44,44,44
16490,17983,13,13,13
16491,17984,16,16,16
16492,17985,112,112,112
16493,17986,23,23,23
16494,17987,12,12,12
16495,17988,78,78,78
16496,17989,2,2,2
16497,17991,27,27,27
16498,17992,3,3,3
16499,17993,32,32,32
16500,17994,40,40,40
16501,17995,24,24,24
16502,17997,17,17,17
16503,17998,13,13,13
16504,17999,560,560,560
16505,18000,17,17,17
16506,18001,19,19,19
16507,18002,30,30,30
16508,18003,16,16,16
16509,18004,25,25,25
16510,18005,1,1,1
16511,18006,26,26,26
16512,18007,18,18,18
16513,18008,19,19,19
16514,18009,21,21,21
16515,18010,49,49,49
16516,18011,2,2,2
16517,18012,80,80,80
16518,18013,4,4,4
16519,18014,3,3,3
16520,18015,30,30,30
16521,18016,12,12,12
16522,18017,13,13,13
16523,18018,29,29,28
16524,18019,13,13,13
16525,18020,48,48,48
16526,18021,81,81,81
16527,18022,10,10,10
16528,18023,34,34,34
16529,18024,48,48,47
16530,18025,32,32,32
16531,18026,9,9,9
16532,18027,103,103,103
16533,18028,196,196,196
16534,18029,432,432,431
16535,18030,28,28,28
16536,18031,9,9,9
16537,18032,419,419,418
16538,18033,41,41,40
16539,18034,6,6,6
16540,18036,13,13,13
16541,18037,1,1,1
16542,18039,27,27,27
16543,18040,200,200,200
16544,18041,8,8,8
16545,18042,72,72,71
16546,18043,2,2,2
16547,18044,13,13,13
16548,18045,6,6,6
16549,18046,4,4,4
16550,18047,23,23,23
16551,18048,43,43,43
16552,18049,50,50,50
16553,18050,5,5,5
16554,18051,30,30,30
16555,18052,17,17,17
16556,18053,30,30,30
16557,18054,47,47,47
16558,18055,55,55,55
16559,18056,6,6,6
16560,18057,10,10,10
16561,18058,22,22,22
16562,18060,578,578,578
16563,18062,1,1,1
16564,18063,13,13,13
16565,18064,0,0,0
16566,18065,8,8,8
16567,18066,32,33,32
16568,18067,3,4,3
16569,18068,1,1,1
16570,18069,22,22,22
16571,18070,1,1,1
16572,18072,7,7,7
16573,18073,2,2,2
16574,18074,0,0,0
16575,18075,9,9,9
16576,18076,1,1,1
16577,18077,31,31,31
16578,18078,94,94,94
16579,18079,196,196,195
16580,18080,6,6,6
16581,18081,27,27,27
16582,18082,30,30,30
16583,18083,162,162,161
16584,18084,103,103,103
16585,18085,23,23,23
16586,18086,780,780,779
16587,18087,74,74,74
16588,18088,113,113,113
16589,18089,12,12,12
16590,18090,97,97,97
16591,18091,16,16,16
16592,18092,0,0,0
16593,18093,44,44,44
16594,18094,4,4,4
16595,18095,0,0,0
16596,18096,104,104,104
16597,18099,90,90,90
16598,18100,11,11,11
16599,18102,46,46,46
16600,18103,2,2,2
16601,18104,12,12,12
16602,18105,391,391,391
16603,18106,187,187,187
16604,18107,0,0,0
16605,18108,34,34,34
16606,18109,85,85,85
16607,18110,76,76,76
16608,18111,55,55,55
16609,18113,0,0,0
16610,18114,29,29,28
16611,18115,448,448,446
16612,18116,15,15,15
16613,18117,60,60,60
16614,18118,60,60,60
16615,18119,18,18,18
16616,18120,84,84,84
16617,18121,57,57,57
16618,18122,53,53,53
16619,18123,16,16,16
16620,18124,1,1,1
16621,18125,6,6,6
16622,18126,39,39,39
16623,18127,16,16,16
16624,18128,13,16,13
16625,18129,424,427,424
16626,18130,19,21,19
16627,18131,554,556,554
16628,18132,67,69,67
16629,18133,2,2,2
16630,18134,18,18,18
16631,18135,27,27,27
16632,18136,9,9,9
16633,18137,6,6,6
16634,18138,98,98,98
16635,18139,3,3,3
16636,18140,18,18,18
16637,18141,40,40,40
16638,18142,13,13,13
16639,18143,26,26,26
16640,18144,60,60,60
16641,18145,7,7,7
16642,18146,38,38,38
16643,18147,42,42,42
16644,18148,76,76,76
16645,18149,30,30,30
16646,18150,26,26,26
16647,18151,16,16,16
16648,18153,92,92,91
16649,18154,2,2,2
16650,18155,46,46,46
16651,18156,14,14,14
16652,18157,38,38,38
16653,18158,10,10,10
16654,18159,40,40,40
16655,18160,36,36,36
16656,18161,8,8,8
16657,18162,236,236,236
16658,18163,123,123,123
16659,18164,28,28,28
16660,18165,88,88,88
16661,18166,223,223,223
16662,18167,341,341,341
16663,18168,43,43,43
16664,18169,201,201,201
16665,18170,78,78,78
16666,18171,243,243,242
16667,18172,31,35,31
16668,18173,65,69,65
16669,18174,18,22,18
16670,18175,303,307,303
16671,18176,183,187,183
16672,18177,28,32,28
16673,18178,3,3,3
16674,18179,22,22,22
16675,18180,147,147,147
16676,18181,64,64,64
16677,18182,11,11,11
16678,18183,125,125,125
16679,18184,39,39,39
16680,18185,26,26,26
16681,18186,259,259,258
16682,18187,6,6,6
16683,18188,10,10,10
16684,18189,161,161,161
16685,18191,4,4,4
16686,18192,27,27,26
16687,18193,0,0,0
16688,18194,22,22,22
16689,18195,15,15,15
16690,18196,4,4,4
16691,18197,26,26,26
16692,18198,10,10,10
16693,18199,11,11,11
16694,18201,40,40,40
16695,18202,38,38,38
16696,18203,12,12,12
16697,18204,34,34,34
16698,18205,3,3,3
16699,18207,22,22,22
16700,18208,22,22,22
16701,18209,12,12,12
16702,18210,126,126,126
16703,18211,12,12,12
16704,18212,1,1,1
16705,18213,63,63,63
16706,18214,39,39,39
16707,18215,0,0,0
16708,18216,16,16,16
16709,18217,2,2,2
16710,18219,2,2,2
16711,18220,1,1,1
16712,18221,15,15,15
16713,18222,14,14,14
16714,18223,31,30,29
16715,18224,9,9,9
16716,18225,219,219,219
16717,18226,13,13,13
16718,18227,36,36,36
16719,18228,43,43,43
16720,18229,11,11,11
16721,18230,44,44,44
16722,18231,82,82,82
16723,18232,1,1,1
16724,18233,15,15,15
16725,18234,21,21,21
16726,18235,6,6,6
16727,18237,21,21,21
16728,18238,12,12,12
16729,18239,29,29,29
16730,18240,32,32,32
16731,18241,33,33,33
16732,18242,21,21,21
16733,18243,16,16,16
16734,18244,10,10,10
16735,18245,2,2,2
16736,18246,122,122,122
16737,18247,88,88,88
16738,18248,180,180,179
16739,18249,32,32,32
16740,18250,11,11,11
16741,18251,19,19,19
16742,18252,560,560,558
16743,18253,16,16,16
16744,18254,9,9,9
16745,18255,500,500,497
16746,18256,2,2,2
16747,18257,0,0,0
16748,18258,35,35,35
16749,18259,78,78,78
16750,18260,85,85,85
16751,18261,159,159,158
16752,18262,33,33,33
16753,18263,50,50,50
16754,18264,172,172,172
16755,18265,122,121,119
16756,18266,77,77,77
16757,18267,253,253,252
16758,18268,2,2,2
16759,18269,11,11,11
16760,18270,58,58,58
16761,18271,12,12,12
16762,18272,14,14,14
16763,18273,68,68,68
16764,18274,28,28,28
16765,18275,7,7,7
16766,18276,15,15,15
16767,18277,23,23,23
16768,18278,31,31,31
16769,18279,16,16,16
16770,18280,24,24,24
16771,18281,47,47,47
16772,18282,10,10,10
16773,18283,47,47,47
16774,18284,17,17,17
16775,18285,38,38,38
16776,18286,24,24,24
16777,18287,12,12,12
16778,18288,15,15,15
16779,18289,0,0,0
16780,18291,57,57,57
16781,18292,94,94,94
16782,18293,2,2,2
16783,18294,53,53,52
16784,18297,0,0,0
16785,18298,107,107,105
16786,18299,25,25,25
16787,18300,58,58,58
16788,18301,8,8,8
16789,18302,1,1,1
16790,18303,65,65,65
16791,18304,14,14,14
16792,18305,14,14,14
16793,18306,121,121,121
16794,18308,0,0,0
16795,18309,76,76,76
16796,18310,24,24,24
16797,18311,33,33,33
16798,18312,393,393,393
16799,18314,0,0,0
16800,18315,224,224,224
16801,18316,0,0,0
16802,18317,1,1,1
16803,18318,324,324,324
16804,18319,1,1,1
16805,18320,5,5,5
16806,18321,48,48,48
16807,18322,298,298,298
16808,18323,16,16,15
16809,18324,36,36,36
16810,18325,17,17,17
16811,18326,339,339,338
16812,18327,63,63,63
16813,18328,9,9,9
16814,18329,314,314,314
16815,18330,21,21,21
16816,18331,14,14,14
16817,18332,36,36,35
16818,18333,46,46,46
16819,18334,3,3,3
16820,18335,14,14,14
16821,18336,31,31,31
16822,18337,53,53,53
16823,18338,14,14,14
16824,18339,25,25,25
16825,18340,87,87,87
16826,18341,11,11,11
16827,18342,29,29,29
16828,18343,1,1,1
16829,18344,0,0,0
16830,18345,32,32,32
16831,18346,8,8,8
16832,18347,5,5,5
16833,18348,643,643,642
16834,18349,0,0,0
16835,18350,4,4,4
16836,18351,67,67,67
16837,18352,13,13,13
16838,18354,7,7,7
16839,18357,45,45,45
16840,18358,20,20,20
16841,18359,6,6,6
16842,18360,28,28,28
16843,18361,1,1,1
16844,18363,53,53,53
16845,18364,40,40,40
16846,18365,1,1,1
16847,18366,205,205,205
16848,18367,0,0,0
16849,18368,0,0,0
16850,18369,28,28,28
16851,18370,7,7,7
16852,18371,1,1,1
16853,18372,19,19,19
16854,18373,6,7,6
16855,18374,0,1,0
16856,18375,53,54,53
16857,18376,5,6,5
16858,18377,664,665,664
16859,18378,25,26,25
16860,18379,117,117,117
16861,18380,23,23,23
16862,18381,16,16,16
16863,18382,57,57,57
16864,18383,28,28,28
16865,18384,54,54,54
16866,18385,12,12,12
16867,18386,7,7,7
16868,18387,44,44,44
16869,18388,94,94,93
16870,18389,1,1,1
16871,18390,67,67,67
16872,18391,66,66,66
16873,18392,3,3,3
16874,18393,35,35,35
16875,18394,130,130,130
16876,18395,749,749,749
16877,18396,57,57,57
16878,18397,177,177,176
16879,18398,30,30,30
16880,18399,36,36,36
16881,18400,143,143,143
16882,18401,138,138,138
16883,18402,74,74,74
16884,18403,14,14,14
16885,18404,53,53,53
16886,18405,40,40,40
16887,18406,2,2,2
16888,18407,0,0,0
16889,18408,18,18,18
16890,18409,9,9,9
16891,18410,79,79,79
16892,18411,32,32,32
16893,18412,331,331,331
16894,18413,4,4,4
16895,18414,35,35,35
16896,18416,0,0,0
16897,18417,197,197,197
16898,18418,2,2,2
16899,18419,2,2,2
16900,18420,8,8,8
16901,18421,71,71,71
16902,18422,10,10,10
16903,18423,10,10,10
16904,18424,18,18,18
16905,18425,26,26,26
16906,18426,46,46,46
16907,18427,12,12,12
16908,18428,24,24,24
16909,18429,108,108,108
16910,18430,1,1,1
16911,18431,310,310,310
16912,18432,27,28,27
16913,18433,81,82,81
16914,18434,36,36,36
16915,18435,71,71,71
16916,18436,31,31,31
16917,18437,10,10,10
16918,18438,44,44,44
16919,18439,19,19,19
16920,18440,88,88,88
16921,18441,100,100,100
16922,18442,41,41,41
16923,18443,38,38,38
16924,18444,43,43,43
16925,18445,82,82,82
16926,18446,3,3,3
16927,18447,30,30,30
16928,18448,35,35,35
16929,18449,176,176,176
16930,18450,27,27,27
16931,18451,6,6,6
16932,18452,277,277,277
16933,18453,53,53,53
16934,18454,5,5,5
16935,18455,14,14,14
16936,18456,40,40,40
16937,18457,467,467,467
16938,18458,53,53,53
16939,18459,17,17,17
16940,18460,14,14,14
16941,18461,4,4,4
16942,18462,198,198,198
16943,18463,131,131,131
16944,18464,108,108,108
16945,18465,55,55,55
16946,18466,30,30,30
16947,18467,15,15,15
16948,18468,82,82,82
16949,18469,57,57,57
16950,18470,58,58,58
16951,18471,349,349,349
16952,18472,3,3,3
16953,18473,23,23,23
16954,18474,39,39,39
16955,18475,3,3,3
16956,18477,25,25,25
16957,18478,6,6,6
16958,18479,24,24,24
16959,18480,29,29,29
16960,18481,87,87,87
16961,18482,2,2,2
16962,18483,120,120,120
16963,18484,17,17,17
16964,18486,487,487,487
16965,18487,47,47,47
16966,18488,131,131,131
16967,18489,14,14,14
16968,18490,113,113,113
16969,18491,89,89,89
16970,18492,23,23,23
16971,18493,80,80,80
16972,18494,1,1,1
16973,18495,38,38,38
16974,18496,32,32,32
16975,18497,7,7,7
16976,18498,231,231,231
16977,18499,31,31,31
16978,18500,18,18,18
16979,18501,311,311,311
16980,18502,0,0,0
16981,18503,20,20,20
16982,18504,31,31,31
16983,18505,1,1,1
16984,18506,9,9,9
16985,18507,26,26,24
16986,18508,828,828,828
16987,18509,14,14,14
16988,18510,60,60,60
16989,18511,153,153,153
16990,18512,103,103,103
16991,18513,33,33,33
16992,18515,1,1,1
16993,18516,6,6,6
16994,18517,22,22,22
16995,18518,56,56,56
16996,18519,38,38,38
16997,18520,39,39,39
16998,18521,3,3,3
16999,18522,29,29,29
17000,18523,67,67,67
17001,18524,5,5,5
17002,18525,163,163,163
17003,18526,487,487,487
17004,18527,23,23,23
17005,18528,8,9,8
17006,18529,47,48,47
17007,18530,17,17,17
17008,18531,20,20,20
17009,18533,13,13,13
17010,18534,75,75,75
17011,18535,43,43,43
17012,18536,19,19,19
17013,18537,36,36,36
17014,18538,100,100,100
17015,18539,9,9,9
17016,18540,19,19,19
17017,18541,2,2,2
17018,18542,2,2,2
17019,18543,13,13,13
17020,18544,10,10,10
17021,18545,17,17,17
17022,18546,175,175,175
17023,18547,9,9,9
17024,18549,23,23,23
17025,18550,16,16,16
17026,18551,7,7,7
17027,18552,26,26,26
17028,18553,1,1,1
17029,18554,2,2,2
17030,18556,32,32,32
17031,18557,91,91,91
17032,18558,11,11,11
17033,18559,85,85,85
17034,18561,16,16,16
17035,18562,8,8,8
17036,18563,4,4,4
17037,18564,13,13,13
17038,18565,12,12,12
17039,18566,24,24,24
17040,18567,80,80,80
17041,18568,715,715,712
17042,18569,7,7,7
17043,18570,598,598,597
17044,18571,14,14,14
17045,18572,7,7,7
17046,18573,38,38,38
17047,18574,21,21,21
17048,18575,21,21,21
17049,18576,156,156,156
17050,18577,14,14,14
17051,18578,16,16,16
17052,18579,25,25,25
17053,18580,24,24,24
17054,18581,10,10,10
17055,18582,184,184,184
17056,18583,330,330,330
17057,18584,14,14,14
17058,18585,66,66,66
17059,18586,55,55,55
17060,18587,0,0,0
17061,18588,39,39,39
17062,18589,68,68,68
17063,18590,6,6,6
17064,18591,94,94,94
17065,18592,14,14,14
17066,18593,7,7,7
17067,18594,43,43,43
17068,18596,3,3,3
17069,18597,4,4,4
17070,18598,25,25,25
17071,18599,33,33,33
17072,18600,25,25,25
17073,18601,75,75,75
17074,18602,5,5,5
17075,18603,52,52,52
17076,18604,23,23,23
17077,18605,3,3,3
17078,18606,103,103,103
17079,18607,4,4,4
17080,18608,2,2,2
17081,18609,19,19,19
17082,18611,0,0,0
17083,18612,47,47,47
17084,18613,8,8,8
17085,18615,32,32,32
17086,18616,12,13,12
17087,18617,1,2,1
17088,18618,41,42,41
17089,18619,13,13,13
17090,18620,2,2,2
17091,18621,18,18,18
17092,18622,10,10,10
17093,18623,57,57,57
17094,18624,44,44,44
17095,18625,3,3,3
17096,18626,17,17,17
17097,18627,20,20,20
17098,18629,32,32,32
17099,18630,44,44,44
17100,18631,7,7,7
17101,18632,79,79,78
17102,18633,12,12,12
17103,18634,87,87,87
17104,18635,14,14,14
17105,18636,98,98,98
17106,18637,1,1,1
17107,18638,11,11,11
17108,18639,6,6,6
17109,18640,36,36,36
17110,18641,17,17,17
17111,18642,17,17,17
17112,18645,16,16,16
17113,18646,326,326,325
17114,18647,765,765,765
17115,18648,55,55,55
17116,18649,4,4,4
17117,18650,17,17,17
17118,18651,328,328,328
17119,18652,168,168,168
17120,18653,39,39,39
17121,18654,164,164,163
17122,18655,5,5,5
17123,18656,29,29,29
17124,18657,695,695,690
17125,18658,0,0,0
17126,18659,0,0,0
17127,18660,38,38,38
17128,18661,1,1,1
17129,18662,2,2,2
17130,18663,15,15,15
17131,18664,94,94,92
17132,18666,27,27,27
17133,18669,54,54,54
17134,18670,26,26,26
17135,18671,70,70,70
17136,18672,79,79,79
17137,18673,23,23,23
17138,18674,88,88,88
17139,18675,33,33,33
17140,18676,30,30,30
17141,18677,86,86,86
17142,18678,55,55,55
17143,18679,30,30,30
17144,18680,40,40,40
17145,18681,192,192,192
17146,18682,28,28,28
17147,18683,127,127,127
17148,18684,36,36,36
17149,18685,21,21,21
17150,18686,61,61,61
17151,18687,483,484,483
17152,18688,22,23,22
17153,18689,38,39,38
17154,18690,23,23,23
17155,18691,18,18,18
17156,18692,41,41,41
17157,18693,154,154,154
17158,18694,17,17,16
17159,18695,176,176,176
17160,18696,84,84,84
17161,18697,57,57,57
17162,18698,182,182,182
17163,18699,66,66,66
17164,18700,32,32,32
17165,18701,11,11,11
17166,18702,73,73,73
17167,18703,126,126,126
17168,18704,36,36,36
17169,18705,133,133,133
17170,18706,17,17,17
17171,18707,24,24,24
17172,18708,28,28,28
17173,18709,18,18,18
17174,18710,40,40,40
17175,18711,35,35,35
17176,18712,27,27,27
17177,18713,110,110,110
17178,18714,151,151,151
17179,18715,0,0,0
17180,18717,18,18,18
17181,18718,1,1,1
17182,18719,7,7,7
17183,18721,13,13,13
17184,18722,26,26,26
17185,18723,68,68,68
17186,18725,0,0,0
17187,18726,19,19,19
17188,18727,10,10,10
17189,18728,3,3,3
17190,18729,10,10,10
17191,18730,27,27,27
17192,18731,14,14,14
17193,18732,64,64,64
17194,18733,21,21,21
17195,18734,21,21,21
17196,18735,72,72,72
17197,18736,19,19,19
17198,18737,2,2,2
17199,18738,12,12,12
17200,18739,17,17,17
17201,18740,46,47,46
17202,18741,37,38,37
17203,18742,31,32,31
17204,18743,8,11,8
17205,18745,108,109,108
17206,18746,9,10,9
17207,18747,537,538,537
17208,18748,4,5,4
17209,18749,4,5,4
17210,18750,113,113,113
17211,18751,10,10,10
17212,18752,7,7,7
17213,18753,77,76,75
17214,18754,35,35,35
17215,18755,23,23,23
17216,18756,424,424,423
17217,18757,20,20,20
17218,18758,9,9,9
17219,18759,26,27,26
17220,18760,36,37,36
17221,18761,22,22,22
17222,18762,51,51,50
17223,18763,29,29,29
17224,18764,5,5,5
17225,18765,78,77,76
17226,18766,1,1,1
17227,18767,0,0,0
17228,18768,23,23,23
17229,18769,30,30,30
17230,18770,4,4,4
17231,18771,34,34,34
17232,18773,6,6,6
17233,18774,23,23,23
17234,18775,0,0,0
17235,18777,56,56,56
17236,18778,2,2,2
17237,18779,3,3,3
17238,18780,29,29,29
17239,18781,117,117,117
17240,18782,186,186,186
17241,18783,28,28,28
17242,18784,22,22,22
17243,18785,16,16,16
17244,18786,15,15,15
17245,18787,12,12,12
17246,18788,635,635,635
17247,18789,28,28,28
17248,18790,21,21,21
17249,18791,5,5,5
17250,18792,23,23,23
17251,18793,16,16,16
17252,18794,13,13,13
17253,18795,166,166,166
17254,18796,120,120,120
17255,18797,0,0,0
17256,18798,23,23,23
17257,18799,12,12,12
17258,18800,25,25,25
17259,18801,22,22,22
17260,18802,35,35,35
17261,18803,288,288,288
17262,18804,262,262,262
17263,18805,6,6,6
17264,18806,11,11,11
17265,18807,113,113,113
17266,18808,1,1,1
17267,18810,52,52,52
17268,18811,25,25,25
17269,18812,43,43,43
17270,18813,94,94,94
17271,18814,367,367,367
17272,18815,9,9,9
17273,18816,357,357,357
17274,18817,37,37,37
17275,18818,51,51,51
17276,18819,27,27,27
17277,18820,0,0,0
17278,18822,34,34,34
17279,18823,1,1,1
17280,18824,10,10,10
17281,18825,35,35,35
17282,18826,181,181,181
17283,18827,17,17,17
17284,18828,521,521,521
17285,18829,0,0,0
17286,18831,30,30,30
17287,18832,46,46,44
17288,18833,56,56,56
17289,18834,16,16,16
17290,18835,26,26,26
17291,18836,27,27,27
17292,18837,45,45,45
17293,18838,16,16,16
17294,18839,79,79,79
17295,18840,23,23,23
17296,18843,38,38,38
17297,18844,48,48,48
17298,18846,45,45,45
17299,18847,1,1,1
17300,18849,10,10,10
17301,18850,6,6,6
17302,18851,10,10,10
17303,18852,14,14,14
17304,18853,1,1,1
17305,18854,29,29,29
17306,18855,17,17,17
17307,18858,38,38,38
17308,18859,225,225,225
17309,18860,0,0,0
17310,18861,42,42,42
17311,18862,15,15,15
17312,18863,57,57,56
17313,18864,34,34,34
17314,18865,4,4,4
17315,18866,5,5,5
17316,18867,10,10,10
17317,18868,11,11,11
17318,18869,9,9,9
17319,18870,28,28,28
17320,18871,0,0,0
17321,18872,8,8,8
17322,18873,32,32,32
17323,18875,0,0,0
17324,18876,37,37,37
17325,18877,602,602,602
17326,18878,0,0,0
17327,18879,22,22,22
17328,18880,117,117,117
17329,18881,107,107,107
17330,18882,43,43,43
17331,18883,57,57,57
17332,18884,1,1,1
17333,18885,88,88,88
17334,18886,73,73,73
17335,18887,52,52,52
17336,18888,280,280,280
17337,18889,20,20,20
17338,18890,16,16,16
17339,18891,98,98,97
17340,18892,6,6,6
17341,18893,8,8,8
17342,18894,88,88,88
17343,18897,28,114,28
17344,18898,171,257,171
17345,18899,9,12,9
17346,18900,39,42,39
17347,18901,2,5,2
17348,18902,35,34,33
17349,18903,28,28,28
17350,18904,53,53,53
17351,18905,124,122,121
17352,18906,25,25,25
17353,18907,274,274,273
17354,18908,2,2,2
17355,18909,45,45,45
17356,18910,77,77,77
17357,18911,2,2,2
17358,18912,88,88,87
17359,18916,7,7,6
17360,18917,43,43,43
17361,18918,23,23,23
17362,18919,61,61,61
17363,18920,26,26,26
17364,18921,22,22,22
17365,18922,15,15,15
17366,18923,17,17,17
17367,18924,45,45,45
17368,18925,3,3,3
17369,18926,0,0,0
17370,18927,70,70,70
17371,18928,430,430,430
17372,18929,94,94,94
17373,18930,14,14,14
17374,18931,26,26,26
17375,18932,40,40,40
17376,18933,12,12,12
