,site,old,new,intersection
17309,18851,9,9,9
17310,18852,14,14,14
17311,18853,1,1,1
17312,18854,29,29,29
17313,18855,17,17,17
17314,18858,38,38,38
17315,18859,225,225,225
17316,18860,0,0,0
17317,18861,41,41,41
17318,18862,15,15,15
17319,18863,57,57,57
17320,18864,35,35,35
17321,18865,4,4,4
17322,18866,5,5,5
17323,18867,10,10,10
17324,18868,12,12,12
17325,18869,9,9,9
17326,18870,28,28,28
17327,18871,0,0,0
17328,18872,8,8,8
17329,18873,32,32,32
17330,18875,0,0,0
17331,18876,33,33,33
17332,18877,626,623,623
17333,18878,0,0,0
17334,18879,22,22,22
17335,18880,119,119,119
17336,18881,111,111,111
17337,18882,42,42,42
17338,18883,58,58,58
17339,18884,1,1,1
17340,18885,89,89,89
17341,18886,74,74,74
17342,18887,54,54,54
17343,18888,285,285,285
17344,18889,20,20,20
17345,18890,16,16,16
17346,18891,98,98,97
17347,18892,6,6,6
17348,18893,8,8,8
17349,18894,84,84,84
17350,18897,21,176,21
17351,18898,170,325,170
17352,18899,9,13,9
17353,18900,39,43,39
17354,18901,2,6,2
17355,18902,33,33,33
17356,18903,28,28,28
17357,18904,53,53,53
17358,18905,123,123,123
17359,18906,25,25,25
17360,18907,273,273,273
17361,18908,2,2,2
17362,18909,45,45,45
17363,18910,79,79,79
17364,18911,2,2,2
17365,18912,89,89,88
17366,18916,7,7,7
17367,18917,42,42,42
17368,18918,22,22,22
17369,18919,57,57,57
17370,18920,26,26,26
17371,18921,22,22,22
17372,18922,16,16,16
17373,18923,17,17,17
17374,18924,46,46,46
17375,18925,3,3,3
17376,18926,0,0,0
17377,18927,71,71,71
17378,18928,450,450,450
17379,18929,93,93,93
17380,18930,14,14,14
17381,18931,26,26,26
17382,18932,38,38,38
17383,18933,12,12,12
17384,18934,9,9,9
17385,18935,0,0,0
17386,18936,13,13,13
17387,18937,124,124,124
17388,18938,29,29,29
17389,18939,18,18,18
17390,18940,21,21,21
17391,18941,52,52,52
17392,18942,90,90,90
17393,18944,5,5,5
17394,18945,10,10,10
17395,18946,99,99,99
17396,18947,21,21,21
17397,18948,118,117,117
17398,18949,21,21,21
17399,18950,30,30,30
17400,18951,143,143,143
17401,18952,55,55,55
17402,18953,10,10,10
17403,18954,15,15,15
17404,18955,1,1,1
17405,18956,27,27,27
17406,18957,43,43,43
17407,18958,25,25,25
17408,18959,102,102,102
17409,18960,141,141,141
17410,18961,25,25,25
17411,18962,33,33,33
17412,18963,36,36,36
17413,18964,0,0,0
17414,18965,1,1,1
17415,18966,10,10,10
17416,18967,1,1,1
17417,18968,0,0,0
17418,18969,15,15,15
17419,18970,12,12,12
17420,18971,22,22,22
17421,18972,297,297,297
17422,18973,132,132,132
17423,18974,7,7,7
17424,18975,40,40,40
17425,18976,2,2,2
17426,18977,1,1,1
17427,18978,10,10,10
17428,18979,189,189,189
17429,18980,3,3,3
17430,18981,435,435,435
17431,18982,32,32,32
17432,18983,25,25,25
17433,18984,227,227,227
17434,18985,191,191,190
17435,18986,14,14,14
17436,18987,18,18,18
17437,18988,35,35,35
17438,18989,3,3,3
17439,18990,27,27,27
17440,18991,6,6,6
17441,18992,25,25,25
17442,18993,19,19,19
17443,18994,28,28,28
17444,18995,20,20,20
17445,18996,28,28,28
17446,18997,59,59,59
17447,18998,34,34,34
17448,18999,41,41,41
17449,19000,21,21,21
17450,19001,0,0,0
17451,19002,61,61,61
17452,19003,41,41,40
17453,19004,16,16,16
17454,19005,33,33,33
17455,19006,80,80,80
17456,19007,111,111,111
17457,19008,36,36,36
17458,19009,260,260,260
17459,19010,15,15,15
17460,19011,638,638,638
17461,19012,0,0,0
17462,19013,14,14,14
17463,19014,45,45,45
17464,19015,27,27,27
17465,19016,15,15,15
17466,19017,756,756,756
17467,19018,339,339,339
17468,19019,96,96,96
17469,19020,41,41,41
17470,19021,120,120,120
17471,19022,18,18,18
17472,19023,36,36,36
17473,19024,28,28,28
17474,19025,0,0,0
17475,19026,66,66,66
17476,19027,81,81,81
17477,19028,7,7,7
17478,19029,265,265,265
17479,19030,0,0,0
17480,19032,435,435,435
17481,19033,34,34,34
17482,19034,0,0,0
17483,19035,39,39,39
17484,19038,42,42,42
17485,19040,10,10,10
17486,19041,91,91,91
17487,19042,4,4,4
17488,19043,0,0,0
17489,19044,26,26,26
17490,19046,12,12,12
17491,19047,21,21,21
17492,19048,11,11,11
17493,19049,6,6,6
17494,19050,26,26,26
17495,19051,24,24,24
17496,19052,7,7,7
17497,19053,21,21,21
17498,19054,6,6,6
17499,19055,21,21,21
17500,19056,36,36,36
17501,19057,0,0,0
17502,19058,1,1,1
17503,19059,21,21,21
17504,19060,34,34,34
17505,19061,23,23,23
17506,19062,29,29,29
17507,19063,53,53,53
17508,19064,26,26,26
17509,19065,40,40,40
17510,19066,7,7,7
17511,19067,32,32,32
17512,19068,40,40,40
17513,19069,51,51,51
17514,19070,101,101,101
17515,19071,51,51,51
17516,19072,236,236,236
17517,19073,76,76,76
17518,19074,52,52,52
17519,19075,39,39,39
17520,19076,7,7,7
17521,19077,33,33,33
17522,19078,18,18,18
17523,19079,40,40,40
17524,19080,57,57,57
17525,19082,2,2,2
17526,19083,7,7,7
17527,19084,12,12,12
17528,19085,26,26,26
17529,19086,524,523,523
17530,19087,2,2,2
17531,19088,7,7,7
17532,19089,106,106,106
17533,19090,1,1,1
17534,19091,1,1,1
17535,19092,37,37,37
17536,19095,47,47,46
17537,19096,72,72,72
17538,19097,165,165,165
17539,19098,27,27,27
17540,19099,8,8,8
17541,19100,34,34,34
17542,19101,231,231,231
17543,19102,180,180,180
17544,19103,16,16,16
17545,19104,36,36,36
17546,19105,9,9,9
17547,19106,41,54,41
17548,19107,8,21,8
17549,19108,29,42,29
17550,19109,158,159,158
17551,19110,18,19,18
17552,19111,33,34,33
17553,19112,20,20,20
17554,19113,149,149,149
17555,19114,3,3,3
17556,19115,13,13,13
17557,19116,91,91,91
17558,19117,161,161,161
17559,19118,370,370,370
17560,19119,28,28,28
17561,19120,8,8,8
17562,19121,41,41,41
17563,19122,33,33,33
17564,19123,2,2,2
17565,19124,8,8,8
17566,19125,12,12,12
17567,19126,26,26,26
17568,19127,12,12,12
17569,19128,4,4,4
17570,19129,20,20,20
17571,19130,13,13,13
17572,19131,19,19,19
17573,19132,48,48,48
17574,19133,12,12,12
17575,19134,42,42,42
17576,19135,42,42,42
17577,19136,5,5,5
17578,19137,142,142,142
17579,19138,14,14,14
17580,19139,17,17,17
17581,19140,72,72,72
17582,19142,2,2,2
17583,19143,27,27,27
17584,19144,6,6,6
17585,19145,247,247,247
17586,19146,20,20,20
17587,19147,11,11,11
17588,19148,19,19,19
17589,19149,35,35,35
17590,19150,25,25,25
17591,19151,312,312,312
17592,19152,253,252,252
17593,19153,11,11,11
17594,19154,96,95,95
17595,19155,27,27,27
17596,19156,134,134,134
17597,19157,1,1,1
17598,19158,58,58,58
17599,19159,16,16,16
17600,19160,140,140,140
17601,19161,45,45,44
17602,19162,108,108,108
17603,19163,31,31,31
17604,19164,565,565,565
17605,19165,13,13,13
17606,19166,15,15,15
17607,19167,40,40,40
17608,19168,21,21,21
17609,19169,10,10,10
17610,19170,802,802,800
17611,19171,21,21,21
17612,19172,109,109,109
17613,19173,18,18,18
17614,19174,85,85,85
17615,19175,38,38,38
17616,19176,46,46,46
17617,19177,4,5,4
17618,19178,0,0,0
17619,19179,18,18,18
17620,19180,143,143,143
17621,19181,5,5,5
17622,19182,148,148,148
17623,19183,2,2,2
17624,19184,10,10,10
17625,19185,634,634,634
17626,19186,541,541,541
17627,19187,1,1,1
17628,19188,55,55,55
17629,19189,7,7,7
17630,19191,9,9,9
17631,19193,1,1,1
17632,19194,1,1,1
17633,19195,0,0,0
17634,19197,26,26,26
17635,19200,52,52,52
17636,19201,9,9,9
17637,19202,3,3,3
17638,19203,38,38,38
17639,19204,14,14,14
17640,19205,15,15,15
17641,19206,101,100,100
17642,19207,18,18,18
17643,19208,26,26,26
17644,19209,30,30,30
17645,19210,3,3,3
17646,19211,14,14,14
17647,19212,37,37,37
17648,19213,1,1,1
17649,19214,1,1,1
17650,19215,99,99,99
17651,19216,14,14,14
17652,19217,32,32,32
17653,19218,16,16,16
17654,19219,64,64,64
17655,19220,68,68,68
17656,19221,29,29,29
17657,19222,1,1,1
17658,19223,1,1,1
17659,19224,41,41,41
17660,19225,23,23,23
17661,19226,0,0,0
17662,19227,44,44,44
17663,19228,30,30,30
17664,19230,25,25,25
17665,19231,6,6,6
17666,19232,15,15,15
17667,19233,14,14,14
17668,19234,1,1,1
17669,19235,2,2,2
17670,19236,9,9,9
17671,19237,3,3,3
17672,19238,12,12,12
17673,19239,51,51,51
17674,19241,2,2,2
17675,19242,20,20,20
17676,19243,2,3,2
17677,19244,0,1,0
17678,19245,88,88,88
17679,19246,8,8,8
17680,19247,10,10,10
17681,19248,19,20,19
17682,19249,1,2,1
17683,19250,10,10,10
17684,19251,21,21,21
17685,19252,42,42,42
17686,19253,9,9,9
17687,19254,77,77,77
17688,19255,179,177,177
17689,19257,50,50,50
17690,19258,6,6,6
17691,19259,12,12,12
17692,19260,52,52,52
17693,19261,6,6,6
17694,19262,9,9,9
17695,19263,595,595,592
17696,19264,224,222,221
17697,19265,1,1,1
17698,19266,42,41,41
17699,19267,0,0,0
17700,19268,8,8,8
17701,19269,825,817,804
17702,19270,17,17,17
17703,19272,32,32,31
17704,19273,245,242,242
17705,19274,95,95,95
17706,19275,41,43,39
17707,19276,23,26,22
17708,19278,19,20,19
17709,19279,1,2,1
17710,19280,10,11,10
17711,19281,8,9,8
17712,19282,11,12,11
17713,19283,60,61,60
17714,19284,64,63,63
17715,19285,29,29,29
17716,19287,29,29,29
17717,19288,4,4,4
17718,19289,1,1,1
17719,19290,106,103,101
17720,19291,41,40,40
17721,19292,79,80,79
17722,19293,15,16,15
17723,19294,11,12,11
17724,19295,0,4,0
17725,19296,44,49,44
17726,19297,0,5,0
17727,19300,50,53,49
17728,19301,0,2,0
17729,19302,20,22,19
17730,19303,0,1,0
17731,19304,19,20,19
17732,19305,78,79,77
17733,19306,4,5,4
17734,19307,19,19,19
17735,19308,24,24,24
17736,19309,1,1,1
17737,19310,9,9,9
17738,19311,45,44,44
17739,19312,3,3,3
17740,19313,18,18,18
17741,19314,49,49,48
17742,19315,0,0,0
17743,19317,42,42,42
17744,19318,35,34,34
17745,19319,2,2,2
17746,19320,66,65,65
17747,19321,2,2,2
17748,19323,18,18,17
17749,19324,42,41,41
17750,19325,33,33,33
17751,19326,51,51,51
17752,19327,58,58,58
17753,19328,49,48,46
17754,19329,19,19,19
17755,19330,20,20,20
17756,19331,3,3,3
17757,19332,16,16,16
17758,19333,30,30,30
17759,19334,32,33,32
17760,19335,51,52,51
17761,19337,20,20,20
17762,19338,12,12,12
17763,19339,10,10,10
17764,19340,35,34,34
17765,19341,12,12,12
17766,19342,15,15,15
17767,19343,140,140,138
17768,19344,36,37,36
17769,19345,12,12,12
17770,19346,0,4,0
17771,19347,13,17,13
17772,19348,121,124,119
17773,19349,7,12,7
17774,19350,32,37,31
17775,19351,4,9,4
17776,19352,12,16,12
17777,19353,29,34,29
17778,19354,27,31,27
17779,19355,1,7,1
17780,19356,14,21,14
17781,19357,6,6,5
17782,19358,9,10,9
17783,19359,27,28,27
17784,19361,9,10,9
17785,19362,5,6,5
17786,19363,42,43,42
17787,19364,37,37,36
17788,19365,16,17,16
17789,19366,252,252,249
17790,19367,88,88,87
17791,19368,37,36,32
17792,19369,1,2,1
17793,19370,2,3,2
17794,19371,9,9,9
17795,19372,6,6,6
17796,19373,3,2,1
17797,19374,561,557,548
17798,19375,1,1,1
17799,19376,1,1,1
17800,19377,44,42,40
17801,19378,28,28,28
17802,19379,4,4,4
17803,19380,113,113,111
17804,19381,9,9,9
17805,19382,0,0,0
17806,19383,53,53,53
17807,19384,54,54,54
17808,19385,26,26,25
17809,19386,116,114,113
17810,19387,35,36,35
17811,19388,131,131,130
17812,19389,38,38,38
17813,19390,62,62,62
17814,19391,79,79,78
17815,19392,41,41,41
17816,19393,0,1,0
17817,19394,0,1,0
17818,19395,20,20,19
17819,19396,2,2,2
17820,19397,11,11,11
17821,19398,160,160,159
17822,19399,0,1,0
17823,19400,0,1,0
17824,19401,44,45,44
17825,19402,455,453,451
17826,19403,66,67,66
17827,19404,52,54,52
17828,19405,1,4,1
17829,19406,2,4,2
17830,19407,46,47,46
17831,19408,2,3,2
17832,19409,27,28,27
17833,19410,36,37,36
17834,19411,0,1,0
17835,19413,348,349,346
17836,19414,62,64,61
17837,19415,2,3,2
17838,19416,85,86,84
17839,19417,35,36,35
17840,19418,0,0,0
17841,19419,81,80,80
17842,19420,14,14,14
17843,19421,61,61,61
17844,19422,46,47,44
17845,19423,2,3,2
17846,19424,1,3,1
17847,19425,43,45,43
17848,19426,13,14,13
17849,19427,0,0,0
17850,19428,7,7,7
17851,19429,54,54,54
17852,19430,5,5,5
17853,19431,30,30,30
17854,19432,0,0,0
17855,19433,1,1,1
17856,19434,40,40,40
17857,19435,4,4,4
17858,19436,0,0,0
17859,19437,13,13,13
17860,19438,2,2,2
17861,19440,26,27,26
17862,19441,40,39,39
17863,19442,0,1,0
17864,19443,45,46,45
17865,19444,2,2,2
17866,19445,29,29,29
17867,19446,37,38,37
17868,19447,8,9,8
17869,19448,0,1,0
17870,19449,59,60,59
17871,19450,16,18,16
17872,19451,15,16,15
17873,19452,57,57,54
17874,19453,5,6,5
17875,19454,43,44,42
17876,19455,64,65,64
17877,19456,0,1,0
17878,19457,0,1,0
17879,19458,16,20,16
17880,19459,97,99,95
17881,19461,3,4,3
17882,19462,10,11,10
17883,19463,1,2,1
17884,19464,32,33,32
17885,19465,9,10,9
17886,19466,1,2,1
17887,19467,27,28,26
17888,19468,0,1,0
17889,19469,2,3,2
17890,19470,35,36,35
17891,19472,0,1,0
17892,19473,59,61,58
17893,19474,12,13,12
17894,19476,92,92,91
17895,19477,3,3,3
17896,19478,3,3,3
17897,19479,21,21,21
17898,19480,113,114,113
17899,19481,12,13,12
17900,19482,22,22,22
17901,19483,4,4,4
17902,19485,25,25,24
17903,19486,0,0,0
17904,19487,4,4,4
17905,19488,278,277,276
17906,19490,0,1,0
17907,19491,9,9,9
17908,19492,8,8,8
17909,19493,18,18,18
17910,19494,27,27,27
17911,19495,38,38,36
17912,19496,17,17,16
17913,19497,72,70,69
17914,19498,1,1,1
17915,19499,0,0,0
17916,19500,29,29,28
17917,19501,2,2,2
17918,19502,15,15,15
17919,19503,20,21,20
17920,19504,8,9,8
17921,19505,30,33,29
17922,19506,38,41,38
17923,19507,0,3,0
17924,19508,9,13,9
17925,19509,87,91,87
17926,19510,7,11,7
17927,19511,4,8,4
17928,19512,239,240,236
17929,19513,4,8,4
17930,19514,2,8,2
17931,19515,43,48,43
17932,19516,19,45,19
17933,19517,14,43,14
17934,19518,347,372,341
17935,19519,28,37,28
17936,19520,11,19,11
17937,19521,73,77,72
17938,19522,20,24,20
17939,19523,0,3,0
17940,19525,317,319,316
17941,19526,57,59,55
17942,19527,49,51,49
17943,19528,13,15,13
17944,19529,15,17,15
17945,19530,31,33,31
17946,19531,2,3,2
17947,19532,12,12,12
17948,19533,57,57,56
17949,19536,42,42,42
17950,19537,16,15,15
17951,19538,34,34,33
17952,19539,27,27,25
17953,19540,76,76,76
17954,19541,66,65,65
17955,19542,279,277,275
17956,19543,67,67,65
17957,19544,25,25,25
17958,19545,114,113,113
17959,19546,20,20,20
17960,19547,96,96,96
17961,19549,142,142,140
17962,19550,121,121,121
17963,19551,37,37,37
17964,19552,2,2,2
17965,19554,443,441,437
17966,19555,0,0,0
17967,19557,11,11,11
17968,19558,13,13,13
17969,19559,23,23,23
17970,19560,172,171,170
17971,19561,4,4,3
17972,19562,1,1,1
17973,19563,97,95,93
17974,19564,3,3,3
17975,19565,2,2,2
17976,19566,4,4,4
17977,19567,47,46,46
17978,19568,9,9,9
17979,19569,13,13,13
17980,19570,4,4,4
17981,19571,0,0,0
17982,19572,416,416,415
17983,19573,3,3,3
17984,19574,13,13,13
17985,19575,17,17,17
17986,19576,0,0,0
17987,19577,11,11,11
17988,19578,9,9,9
17989,19579,7,8,7
17990,19581,35,35,35
17991,19582,13,13,13
17992,19583,17,17,17
17993,19584,162,162,162
17994,19585,4,4,4
17995,19586,506,505,505
17996,19587,34,34,34
17997,19589,4,4,4
17998,19590,147,147,147
17999,19593,252,252,252
18000,19594,24,24,24
18001,19595,0,0,0
18002,19596,88,89,88
18003,19599,3,3,3
18004,19600,9,9,9
18005,19601,14,14,14
18006,19602,469,469,469
18007,19603,8,8,8
18008,19604,9,9,9
18009,19605,26,26,26
18010,19606,0,0,0
18011,19607,1,1,1
18012,19608,11,11,11
18013,19609,8,8,8
18014,19610,322,322,320
18015,19611,16,16,16
18016,19612,6,6,6
18017,19613,49,49,49
18018,19614,7,7,7
18019,19615,3,3,3
18020,19616,0,0,0
18021,19617,43,43,43
18022,19619,0,0,0
18023,19620,9,9,9
18024,19621,13,13,13
18025,19622,1,1,1
18026,19623,12,12,12
18027,19624,14,14,14
18028,19626,26,26,26
18029,19627,11,11,11
18030,19628,10,10,10
18031,19629,16,16,16
18032,19630,3,3,3
18033,19631,21,21,21
18034,19632,46,46,46
18035,19633,19,19,19
18036,19635,68,68,68
18037,19636,23,23,23
18038,19637,43,43,43
18039,19638,22,22,22
18040,19639,6,6,6
18041,19640,9,9,9
18042,19641,23,23,23
18043,19642,2,2,2
18044,19643,7,7,7
18045,19644,29,29,29
18046,19645,120,120,120
18047,19646,2,2,2
18048,19647,24,24,24
18049,19648,275,275,275
18050,19649,6,6,6
18051,19650,25,25,25
18052,19651,5,5,5
18053,19652,37,37,37
18054,19653,58,58,58
18055,19654,11,11,11
18056,19655,54,54,54
18057,19656,426,426,426
18058,19657,54,54,54
18059,19658,20,20,20
18060,19659,27,27,27
18061,19660,96,96,96
18062,19661,6,6,5
18063,19662,397,397,396
18064,19663,6,6,6
18065,19664,8,8,8
18066,19665,16,16,16
18067,19666,65,65,65
18068,19667,61,61,61
18069,19668,59,59,59
18070,19669,63,63,63
18071,19670,57,57,57
18072,19671,24,24,24
18073,19672,17,16,16
18074,19673,21,21,21
18075,19674,53,53,53
18076,19675,9,9,9
18077,19676,63,63,62
18078,19677,233,233,233
18079,19678,10,10,10
18080,19679,10,10,10
18081,19680,35,35,35
18082,19681,21,21,21
18083,19682,33,33,33
18084,19683,44,44,44
18085,19684,412,412,412
18086,19685,25,25,25
18087,19686,40,40,40
18088,19687,135,135,135
18089,19688,64,64,64
18090,19689,43,43,43
18091,19690,119,119,119
18092,19691,3,3,3
18093,19692,12,12,12
18094,19693,6,6,6
18095,19694,46,46,46
18096,19695,19,19,19
18097,19696,31,31,31
18098,19697,33,33,33
18099,19698,84,84,84
18100,19699,30,34,30
18101,19700,13,18,12
18102,19701,13,24,13
18103,19702,3,10,3
18104,19703,14,238,14
18105,19704,69,286,69
18106,19705,2,10,2
18107,19706,11,11,11
18108,19707,40,40,40
18109,19708,8,8,8
18110,19709,33,33,33
18111,19710,31,31,31
18112,19711,35,36,35
18113,19712,2,2,2
18114,19713,17,17,17
18115,19714,18,18,18
18116,19715,9,9,9
18117,19716,73,73,73
18118,19717,7,7,7
18119,19718,468,468,468
18120,19719,34,34,34
18121,19720,29,29,29
18122,19721,14,14,14
18123,19722,36,36,36
18124,19723,223,223,223
18125,19724,9,9,9
18126,19725,30,30,30
18127,19726,23,23,23
18128,19727,66,66,66
18129,19728,72,72,72
18130,19729,59,59,59
18131,19730,34,34,34
18132,19731,19,19,19
18133,19732,59,59,59
18134,19733,13,13,13
18135,19734,23,23,23
18136,19735,321,321,321
18137,19736,73,72,71
18138,19737,39,39,39
18139,19738,67,67,67
18140,19739,5,5,5
18141,19740,50,50,50
18142,19741,16,17,16
18143,19742,22,22,22
18144,19743,48,48,48
18145,19744,22,22,22
18146,19745,0,0,0
18147,19746,53,53,53
18148,19748,0,0,0
18149,19749,13,13,13
18150,19750,20,20,20
18151,19751,26,26,26
18152,19752,17,17,17
18153,19753,1,1,1
18154,19754,10,10,10
18155,19755,80,80,80
18156,19756,3,3,3
18157,19757,8,8,8
18158,19758,16,16,16
18159,19759,2,2,2
18160,19760,4,4,4
18161,19761,15,15,15
18162,19762,8,8,8
18163,19763,338,338,338
18164,19764,33,33,33
18165,19765,29,29,29
18166,19766,2,2,2
18167,19767,21,21,21
18168,19768,22,22,22
18169,19769,1,1,1
18170,19770,25,25,25
18171,19771,18,18,18
18172,19772,21,21,21
18173,19773,17,17,17
18174,19775,4,4,4
18175,19776,48,48,48
18176,19777,3,3,3
18177,19778,1,1,1
18178,19779,98,98,98
18179,19780,74,74,74
18180,19781,25,25,25
18181,19782,38,38,38
18182,19783,4,5,4
18183,19784,0,0,0
18184,19785,29,29,29
18185,19786,0,0,0
18186,19787,1,1,1
18187,19788,65,65,65
18188,19789,14,14,14
18189,19790,1,1,1
18190,19791,64,64,64
18191,19793,2,2,2
18192,19794,3,3,3
18193,19795,14,14,14
18194,19796,1,1,1
18195,19797,41,41,41
18196,19798,1,1,1
18197,19799,23,23,23
18198,19800,158,157,156
18199,19801,1,1,1
18200,19802,2,2,2
18201,19803,106,106,106
18202,19804,10,10,10
18203,19805,18,18,18
18204,19806,79,79,79
18205,19807,39,39,39
18206,19808,25,25,25
18207,19809,25,25,25
18208,19810,34,34,34
18209,19811,7,7,7
18210,19812,19,19,19
18211,19813,238,238,238
18212,19814,49,49,49
18213,19815,63,63,63
18214,19816,448,448,448
18215,19817,8,8,8
18216,19818,24,24,24
18217,19819,45,45,45
18218,19821,72,72,72
18219,19822,0,0,0
18220,19824,80,80,80
18221,19825,81,81,81
18222,19826,17,17,17
18223,19827,52,52,52
18224,19828,1,1,1
18225,19829,5,5,5
18226,19830,9,9,9
18227,19831,19,19,19
18228,19832,1,1,1
18229,19833,13,13,13
18230,19834,30,30,30
18231,19836,52,52,52
18232,19837,21,21,21
18233,19838,22,22,22
18234,19839,77,77,77
18235,19840,0,0,0
18236,19841,14,14,14
18237,19842,55,55,55
18238,19843,12,12,12
18239,19845,46,46,46
18240,19846,127,127,127
18241,19847,14,14,14
18242,19848,9,9,9
18243,19849,9,9,9
18244,19850,5,5,5
18245,19851,81,81,81
18246,19852,1,1,1
18247,19854,80,80,80
18248,19855,46,48,46
18249,19856,2,4,2
18250,19857,30,31,30
18251,19858,34,36,34
18252,19859,212,216,212
18253,19860,37,45,37
18254,19861,40,40,40
18255,19862,603,603,603
18256,19863,22,26,22
18257,19864,11,15,11
18258,19865,28,31,28
18259,19866,103,105,103
18260,19867,11,12,11
18261,19868,179,188,179
18262,19869,27,40,27
18263,19870,37,40,37
18264,19871,0,3,0
18265,19872,400,401,400
18266,19873,93,93,93
18267,19874,0,0,0
18268,19875,229,229,227
18269,19876,1,9,1
18270,19877,0,18,0
18271,19878,11,17,11
18272,19879,81,82,81
18273,19880,2,4,2
18274,19881,198,198,195
18275,19882,45,45,45
18276,19883,10,14,10
18277,19884,554,549,539
18278,19885,24,50,24
18279,19886,32,45,32
18280,19887,47,50,45
18281,19888,27,31,27
18282,19889,60,66,60
18283,19890,47,50,46
18284,19891,289,291,286
18285,19892,57,60,57
18286,19893,133,136,132
18287,19894,82,86,82
18288,19895,263,261,255
18289,19896,164,167,161
18290,19897,16,20,16
18291,19898,0,8,0
18292,19899,66,75,65
18293,19900,103,114,103
18294,19901,76,82,76
18295,19902,14,20,14
18296,19903,45,50,45
18297,19904,5,14,5
18298,19905,67,76,65
18299,19906,31,36,31
18300,19907,7,13,7
18301,19908,41,47,41
18302,19909,16,24,16
18303,19910,77,85,77
18304,19911,42,50,42
18305,19913,2,12,2
18306,19914,42,50,42
18307,19915,19,27,19
18308,19916,6,16,6
18309,19917,22,32,22
18310,19918,33,51,33
18311,19919,18,30,18
18312,19920,18,32,18
18313,19921,65,77,65
18314,19922,12,25,12
18315,19923,16,26,16
18316,19924,1,11,1
18317,19925,12,22,12
18318,19926,25,36,25
18319,19927,17,27,17
18320,19928,23,33,23
18321,19929,11,24,11
18322,19930,2,16,2
18323,19931,4,13,4
18324,19932,7,17,7
18325,19933,2,9,2
18326,19934,38,45,38
18327,19935,52,59,52
18328,19936,19,27,19
18329,19937,1,10,1
18330,19938,59,68,59
