recombinant,parent1,parent2,recombinant_date,parent1_date,parent2_date,pango_counts,sc2ts_mrca,sc2ts_num_descendants,sc2ts_closest_recombinant,sc2ts_closest_recombinant_path_len,sc2ts_num_mutations,x_lineage_involved,usher_num_descendants
ERR6342716,node_46511,ERR6309151,2021-07-07,2021-07-31,2021-07-02,{'B.1.617.2': 1},355868,1,-1,2147483648,7,False,1
ERR7937571,node_543981,ERR11756759,2021-12-27,2021-12-27,2021-12-02,{'BA.1': 1},1061370,1,1061371,1,0,False,1
ERR6454891,ERR6331604,ERR6520140,2021-07-28,2021-07-10,2021-08-08,{'B.1.617.2': 1},408331,1,242168,7,4,False,1
ERR12794355,ERR6666963,ERR11761614,2021-07-17,2021-08-29,2021-07-12,{'AY.7.1': 1},374777,1,374778,1,0,False,1
node_188677,ERR6451463,ERR6492325,2021-08-26,2021-07-29,2021-08-07,{'AY.4': 3},510015,3,242168,5,5,False,3
node_623312,ERR12081201,ERR13320506,2023-09-28,2023-09-09,2023-09-05,{'XBB.1.16': 2},1849613,2,1849613,0,3,True,2
node_189649,SRR17330483,SRR20226657,2021-12-07,2021-12-08,2021-11-01,{'AY.42': 3},996165,3,373502,10,7,False,3
node_452541,ERR8413838,SRR21326012,2022-01-21,2022-01-25,2022-02-13,{'BA.1': 1},1143704,1,-1,2147483648,6,False,1
node_623306,ERR11923658,ERR10983613,2023-04-25,2023-08-02,2023-02-23,{'XBB.1.16': 9},1786779,12476,1676682,9,1,True,9
SRR20250176,SRR16556832,node_189094,2021-11-10,2021-09-25,2021-09-02,{'AY.39': 1},854735,1,854736,1,0,False,1
ERR6886412,ERR6512170,SRR16153387,2021-09-17,2021-07-29,2021-09-01,{'AY.4': 1},608493,1,608494,1,0,False,1
ERR9365679,ERR8304678,ERR8287258,2022-03-11,2022-01-22,2022-01-21,{'BA.1.1': 1},1350304,1,-1,2147483648,5,False,1
SRR16328596,node_190869,SRR19045749,2021-09-07,2021-09-07,2021-12-26,{'AY.114': 1},560991,3,242168,7,6,False,1
ERR6769182,ERR6308193,SRR20917503,2021-08-28,2021-07-04,2021-12-15,{'AY.4': 1},520306,1,242168,6,4,False,1
node_186257,SRR16696909,ERR6491956,2021-10-20,2021-10-06,2021-07-21,{'AY.100': 1},749746,1,749747,2,1,False,1
SRR26827825,SRR26084888,SRR25946180,2023-09-18,2023-08-28,2023-07-24,{'XBB.1.16': 1},1846283,1,1846284,1,0,True,1
SRR21266228,SRR17446947,node_188512,2021-12-16,2021-11-06,2021-07-21,{'AY.118': 1},1034056,1,242168,9,4,False,1
SRR23939873,ERR10000033,node_657101,2022-11-13,2022-07-04,2022-11-01,{'BE.1.2': 1},1710658,1,1710659,1,0,False,1
ERR6767587,ERR6570893,ERR6699085,2021-09-03,2021-08-16,2021-08-12,{'AY.5': 1},546603,1,242168,8,4,False,1
ERR10425664,node_693802,ERR10151045,2022-10-04,2022-07-19,2022-08-15,{'BA.5.2.1': 1},1680708,1,1412770,7,5,False,1
node_313179,ERR12818196,SRR16263131,2021-10-16,2021-08-06,2021-09-28,{'B.1.617.2': 1},730386,1,730387,1,0,False,1
node_205896,ERR6378038,ERR7138401,2021-11-08,2021-07-21,2021-10-13,{'AY.5': 2},839056,2,839056,0,1,False,2
node_345031,SRR16380772,SRR15199951,2021-09-29,2021-09-17,2021-06-25,{'AY.20': 1},661602,1,242168,8,8,False,1
node_646718,ERR10015645,ERR10000238,2022-09-04,2022-07-18,2022-07-05,{'BA.5.2': 14},1896655,1294266,-1,2147483648,56,False,14
node_188467,ERR6879247,SRR15518570,2021-08-26,2021-09-16,2021-08-02,{'AY.4': 1},508340,48,242168,7,6,False,1
node_623315,ERR11923785,ERR13049630,2023-07-19,2023-08-12,2023-08-07,{'EG.5.1': 4},1830279,4,1830279,0,0,False,4
ERR7230989,ERR6914173,ERR6492325,2021-10-11,2021-09-24,2021-08-07,{'AY.4': 1},708321,1,242168,10,7,False,1
node_188279,ERR6791686,ERR6162082,2021-10-09,2021-09-08,2021-06-13,{'AY.4': 1},701043,1,242168,8,4,False,1
node_699175,ERR10000667,ERR10023714,2022-06-16,2022-07-04,2022-07-23,"{'BA.5.2.1': 3, 'BA.5': 2}",1529823,5,1529824,1,0,False,5
SRR28238669,ERR10814673,node_607403,2023-06-21,2023-01-21,2023-06-12,{'XBB.1.5.59': 1},1827952,1,1676682,7,7,True,1
node_188757,SRR19304724,ERR13153313,2021-10-15,2021-11-22,2021-07-30,{'AY.118': 1},727981,1,242168,12,7,False,1
ERR7149619,ERR6932695,ERR6440908,2021-10-06,2021-09-28,2021-07-26,{'AY.4': 1},686665,1,686666,1,0,False,1
node_191523,ERR6491282,ERR6440908,2021-08-24,2021-07-29,2021-07-26,{'AY.42': 2},501134,2,242168,9,7,False,2
SRR20742269,SRR20742142,SRR20111221,2022-07-08,2022-07-10,2022-06-28,{'BE.1': 1},1563937,1,1563938,1,0,False,1
SRR16832825,SRR15364194,SRR15945405,2021-10-10,2021-07-19,2021-09-03,{'B.1.617.2': 1},705312,1,705313,1,0,False,1
ERR11742086,ERR6457057,ERR11742206,2021-08-21,2021-07-29,2021-08-27,{'AY.28': 1},489504,1,489505,1,0,False,1
node_237941,SRR15920578,SRR20227424,2021-10-03,2021-08-25,2021-10-31,{'AY.118': 4},728108,5,242168,7,4,False,4
node_151170,SRR17218979,SRR16780800,2021-11-12,2021-11-27,2021-10-11,{'AY.4': 4},865932,4,242168,11,6,False,4
node_425857,node_425854,ERR6709171,2021-03-01,2021-02-23,2021-05-04,{'B.1.1.7': 3},177426,3,-1,2147483648,0,False,3
ERR6765742,ERR6432552,ERR6434734,2021-08-24,2021-07-30,2021-07-30,{'AY.4': 1},501197,1,501198,1,0,False,1
SRR20263707,SRR20263708,SRR20247144,2021-11-23,2021-11-23,2021-10-27,{'AY.113': 1},923429,1,753398,2,6,False,1
SRR21175732,ERR11761605,SRR21173296,2021-10-29,2021-07-10,2021-10-27,{'AY.9.2': 1},789208,1,-1,2147483648,6,False,1
node_200253,SRR16809979,SRR16606679,2021-11-03,2021-10-23,2021-09-28,{'AY.119': 3},843499,3,242168,11,7,False,3
node_67709,ERR6678251,ERR6440908,2021-11-05,2021-08-30,2021-07-26,{'AY.4': 1},824544,1,824545,1,0,False,1
node_189141,SRR16593195,node_189139,2021-10-05,2021-09-30,2021-08-25,{'AY.114': 3},683776,3,323490,4,5,False,3
node_188421,ERR11754381,ERR7302056,2021-10-11,2021-10-19,2021-10-17,{'AY.4.2.2': 2},708630,2,708631,1,0,False,2
node_188302,ERR12792631,SRR16527388,2021-07-21,2021-07-18,2021-09-27,{'AY.4': 3},386104,3,386105,1,0,False,3
ERR8686127,ERR8159712,ERR12307238,2022-02-09,2022-01-19,2022-04-07,{'BA.1': 1},1239070,1,1239071,1,0,False,1
ERR9732238,ERR9720270,node_754521,2022-05-02,2022-05-01,2022-03-11,{'BA.2.41': 1},1470269,1,-1,2147483648,7,False,1
SRR23730481,ERR10902030,SRR23318703,2023-02-20,2023-02-02,2023-01-17,{'BE.13': 1},1778680,1,1778681,1,0,False,1
ERR13013688,ERR13008085,SRR22668157,2022-09-01,2022-08-29,2022-11-27,{'BA.5.1': 1},1644920,1,1412770,8,6,False,1
ERR7724904,ERR7515125,ERR12794355,2021-12-04,2021-11-14,2021-07-17,{'AY.122': 1},977651,1,242168,10,8,False,1
ERR8241972,ERR8185756,SRR15272300,2021-12-05,2021-12-06,2021-07-12,{'AY.4': 1},983270,2,983271,1,0,False,1
SRR21636269,SRR20932763,SRR21762167,2022-09-04,2022-07-11,2022-09-13,{'BA.5.1.30': 1},1648276,1,1648277,1,0,False,1
node_302830,SRR19265314,SRR16238754,2021-12-09,2021-11-19,2021-09-09,{'AY.3': 2},1006204,2,1006205,1,0,False,2
SRR15948751,SRR16056575,node_343891,2021-08-20,2021-08-23,2021-10-27,{'AY.20': 1},488659,1,242168,15,7,False,1
SRR20117298,SRR19286444,SRR20250558,2021-12-15,2021-12-21,2021-11-11,{'AY.39.1': 1},1029546,1,1029547,1,0,False,1
node_189057,SRR15553432,SRR15446230,2021-09-12,2021-08-03,2021-07-26,{'AY.39': 5},771211,5,586408,1,0,False,5
node_209090,ERR11761640,ERR6488272,2021-07-29,2021-07-12,2021-07-28,{'AY.5': 2},414908,2,414908,0,0,False,2
ERR10559415,ERR9893296,ERR10005922,2022-11-18,2022-06-19,2022-07-20,{'BE.12': 1},1712936,1,1712937,1,0,False,1
node_189870,SRR16898818,SRR15391719,2021-10-23,2021-10-21,2021-07-21,{'AY.119': 2},1054926,2,242168,8,4,False,2
SRR20261679,SRR20938979,SRR15230406,2021-11-14,2021-11-30,2021-06-17,{'AY.39': 1},875044,2,242168,6,6,False,1
node_461301,ERR7675357,ERR8476414,2022-01-16,2021-12-03,2022-01-23,"{'BA.1.17': 2, 'BA.1.19': 2, 'BA.1': 1}",898614,384656,-1,2147483648,1,False,5
node_187839,SRR19815333,ERR13153313,2021-10-27,2021-11-18,2021-07-30,{'AY.113': 1},780067,3,780068,1,0,False,1
SRR22844195,SRR21796069,SRR22239738,2022-08-26,2022-09-16,2022-10-23,{'BA.5.2.1': 1},1637482,1,1412770,9,4,False,1
node_711712,ERR12975205,ERR9869580,2022-07-31,2022-07-24,2022-06-13,{'BA.5.2': 2},1604860,2,1412770,8,4,False,2
ERR6765788,ERR6840594,ERR6440908,2021-09-03,2021-09-03,2021-07-26,{'AY.36': 1},546594,1,242168,11,6,False,1
node_188206,SRR15224720,ERR6440908,2021-07-13,2021-07-12,2021-07-26,{'AY.110': 7},366688,8,242168,7,6,False,7
node_188232,node_188229,SRR16556549,2021-12-04,2021-07-26,2021-09-27,{'B.1.617.2': 1},979044,1,979045,1,0,False,1
node_189629,SRR17378488,SRR16883780,2021-12-04,2021-12-05,2021-10-13,{'AY.117': 2},979153,2,979153,0,1,False,2
SRR20358773,SRR20941967,SRR20934082,2022-02-11,2021-12-29,2021-12-08,{'BA.1.15': 1},1249826,1,1249827,1,0,False,1
node_696429,ERR10000161,ERR10032299,2022-07-23,2022-07-06,2022-07-28,{'BA.5': 2},1591678,2,1591678,0,1,False,2
SRR20245955,node_190795,SRR15200010,2021-10-22,2021-10-28,2021-06-24,{'AY.114': 1},757391,1,323490,5,4,False,1
node_784877,SRR16660456,node_784876,2021-03-23,2021-05-03,2021-03-15,{'P.1': 3},291486,3,-1,2147483648,5,False,3
node_199318,SRR16840477,SRR16606793,2021-10-08,2021-10-13,2021-09-28,{'AY.119': 40},699005,46,242168,8,5,False,40
ERR6758016,ERR6756391,SRR15877721,2021-09-09,2021-09-10,2021-08-12,{'B.1.617.2': 1},569162,1,569163,1,0,False,1
SRR19914226,node_731399,ERR13076799,2022-06-13,2022-06-13,2023-01-13,{'BA.2.3': 1},1525945,1,-1,2147483648,7,False,1
node_642600,SRR22317385,ERR13013688,2022-11-27,2022-11-03,2022-09-01,{'BA.5.1.12': 1},1716972,1,1412770,8,2,False,1
ERR10931828,ERR10666779,ERR10932736,2023-01-29,2022-11-29,2023-02-13,{'CH.1.1': 1},1758888,1,1758889,1,0,False,1
ERR11253876,ERR10739933,ERR11184445,2023-03-28,2022-12-13,2023-03-15,{'XBB.1': 1},1807233,1,1807234,1,0,True,1
node_344039,SRR16066290,SRR20180432,2021-09-23,2021-08-27,2021-11-26,{'AY.20': 2},636763,2,636764,1,0,False,2
node_442219,SRR18978401,node_543693,2021-12-26,2022-01-25,2022-02-01,{'BA.1.1.18': 2},1059048,3,-1,2147483648,2,False,2
node_188413,ERR7303279,ERR7147134,2021-10-12,2021-10-11,2021-10-06,{'AY.4.2': 7},682592,37,242168,11,4,False,7
ERR12118131,SRR26722381,ERR13053855,2023-09-23,2023-09-04,2023-11-27,{'XBB.1.9': 1},1847912,1,1847913,1,0,True,1
node_543996,ERR8551466,ERR10004467,2022-03-21,2022-02-02,2022-04-22,{'BA.1': 1},1382305,1,1382306,1,0,False,1
ERR13159237,node_782615,ERR13160309,2021-07-01,2021-05-05,2021-07-07,{'P.1.15': 1},344335,1,-1,2147483648,1,False,1
ERR8198202,ERR7559407,ERR6761066,2021-12-10,2021-11-24,2021-08-31,{'AY.4.2.2': 1},1008617,1,242168,13,7,False,1
ERR7234500,ERR6900347,ERR6440908,2021-10-26,2021-09-23,2021-07-26,{'AY.4': 1},771867,1,242168,12,7,False,1
ERR8193340,ERR8180037,ERR6440908,2021-12-11,2021-12-11,2021-07-26,{'AY.42': 1},1012109,1,1012110,1,0,False,1
ERR6757351,ERR11761512,ERR6699085,2021-08-24,2021-07-10,2021-08-12,{'AY.43': 1},500292,1,242168,4,4,False,1
node_48151,SRR17084602,ERR6997670,2021-12-09,2021-10-06,2021-09-27,{'AY.112.2': 1},1005419,1,242168,8,8,False,1
ERR5304348,ERR10089282,ERR5006866,2021-01-12,2021-04-21,2020-11-26,{'B.1.1': 1},107675,1,107676,1,0,False,1
SRR19693929,ERR10496024,SRR19284719,2022-05-13,2022-07-14,2022-05-03,{'BA.2.64': 1},1485606,1,1485607,1,0,False,1
node_345299,ERR9899224,ERR6440908,2021-07-14,2021-08-02,2021-07-26,{'AY.20': 4},369323,14,242168,9,7,False,4
SRR21346944,node_461868,SRR18784931,2022-03-20,2022-03-20,2022-03-09,{'BA.1.1': 1},1379955,1,-1,2147483648,5,False,1
node_189858,SRR19265528,ERR6881464,2021-11-11,2021-11-20,2021-09-09,{'AY.119.2': 4},242168,1240987,242168,0,13,False,4
node_190167,ERR6393255,SRR19286035,2021-12-13,2021-07-21,2021-12-21,{'AY.113': 3},1034149,3,242168,5,5,False,3
SRR19828311,SRR17611386,ERR12751756,2022-01-30,2021-12-29,2022-05-15,{'BA.1.1': 1},1187010,1,-1,2147483648,4,False,1
node_21167,SRR14374918,SRR16619020,2021-05-07,2021-04-02,2021-04-05,{'B.1.526': 4},283841,4,283842,1,0,False,4
node_674452,SRR21539000,SRR21369642,2022-09-14,2022-08-29,2022-08-12,{'BE.1.4': 2},1661102,2,1661102,0,0,False,2
SRR20264259,SRR16923772,ERR7707661,2021-11-23,2021-11-03,2021-11-15,{'AY.39': 1},923551,1,923552,1,0,False,1
SRR17275446,node_47885,ERR13153313,2021-12-02,2021-12-15,2021-07-30,{'B.1.617.2': 1},969224,1,242168,7,2,False,1
SRR26170356,SRR25681909,SRR26076047,2023-09-07,2023-06-02,2023-08-25,{'XBB.2.3': 1},1842314,1,1842315,1,0,True,1
ERR7308920,ERR7160875,ERR6440908,2021-10-31,2021-10-15,2021-07-26,{'AY.4': 1},794745,1,794746,1,0,False,1
ERR6485055,node_192311,ERR6759290,2021-07-09,2021-06-28,2021-09-04,{'B.1.617.2': 1},359986,1,242168,7,0,False,1
node_543979,ERR11757268,ERR7679225,2022-01-18,2021-12-17,2021-12-04,{'BA.1': 1},1126999,1,1127000,1,0,False,1
node_234288,SRR20189669,ERR7050028,2021-12-08,2021-12-08,2021-10-08,{'AY.39': 2},1002134,2,242168,11,8,False,2
node_236214,SRR20145098,SRR16386077,2021-11-28,2021-12-03,2021-09-19,{'AY.39': 2},946001,2,242168,8,4,False,2
SRR16161553,SRR15892996,SRR20261476,2021-09-01,2021-08-25,2021-11-12,{'AY.25': 1},538779,1,242168,7,4,False,1
ERR7314127,ERR6761066,ERR7110976,2021-10-15,2021-08-31,2021-10-09,{'AY.4.2': 1},726371,1,726372,1,0,False,1
SRR21220913,SRR21272320,SRR21032815,2022-08-04,2022-07-31,2022-07-26,{'BA.5.6': 1},1611650,1,1611651,1,0,False,1
node_188691,ERR6858131,SRR16829333,2021-10-19,2021-09-19,2021-10-08,{'AY.4': 1},743233,1,743234,1,0,False,1
SRR16221675,SRR15863953,ERR6485838,2021-09-07,2021-08-18,2021-07-27,{'AY.39.1': 1},562558,1,242168,9,7,False,1
ERR6622251,ERR7367241,ERR6622963,2021-08-20,2021-11-05,2021-08-19,{'AY.4': 1},487303,1,487304,1,0,False,1
node_543999,node_543998,ERR9380129,2021-11-27,2021-11-27,2022-03-15,{'unclassified': -1},-1,0,-1,2147483648,-1,False,859682
node_390665,ERR6101447,SRR15138671,2021-07-13,2021-06-08,2021-06-30,{'Q.3': 5},366790,5,366791,1,0,False,5
SRR19279475,SRR16901703,SRR16899351,2021-11-04,2021-10-20,2021-10-19,{'AY.44': 1},821164,1,821165,1,0,False,1
node_193353,SRR20768509,SRR16689807,2021-10-15,2021-10-23,2021-09-30,{'AY.125': 1},727945,3,242168,11,2,False,1
SRR20189751,SRR20189750,SRR15200045,2021-12-08,2021-12-08,2021-07-02,{'AY.39': 1},1001566,1,242168,16,7,False,1
node_189334,SRR17103150,SRR15518829,2021-11-02,2021-11-01,2021-07-30,{'AY.100': 1},809650,1,242168,10,4,False,1
node_188822,SRR15363718,SRR20251944,2021-08-25,2021-07-20,2021-11-10,{'AY.39': 8},242168,1240987,242168,0,13,False,8
SRR28770924,SRR27758390,ERR11796719,2024-04-05,2024-01-11,2022-01-13,{'JN.1.7': 1},1893495,1,1857980,11,5,False,1
SRR15986193,ERR7357583,SRR16157345,2021-08-31,2021-11-05,2021-09-08,{'AY.44': 1},533721,1,533722,1,0,False,1
node_664858,ERR10097107,ERR10476409,2023-01-04,2022-07-20,2022-10-28,{'BQ.1.1': 2},1742487,2,1742488,1,0,False,2
SRR23912134,SRR23896645,ERR10910673,2023-03-02,2023-02-27,2023-02-04,{'XBB.1.5.17': 1},1788673,1,1676682,13,7,True,1
node_739482,ERR11748467,ERR12904440,2022-04-18,2022-05-24,2022-02-06,{'BA.2': 2},1447759,2,1447759,0,0,False,2
node_701729,ERR10319597,SRR22092961,2022-10-10,2022-09-13,2022-10-12,{'BA.5.2': 6},1686731,6,1686731,0,1,False,6
node_94269,ERR11755166,ERR11754052,2021-11-30,2021-10-20,2021-10-13,{'AY.4.2': 2},955873,2,955874,1,0,False,2
node_65661,ERR6105556,ERR7201461,2021-11-27,2021-06-09,2021-10-06,{'AY.4': 8},939590,8,939590,0,0,False,8
ERR7268953,ERR6300316,ERR7306072,2021-10-21,2021-07-02,2021-10-23,{'AY.4.2': 1},751957,1,751958,1,0,False,1
node_188879,SRR20254302,node_189052,2021-09-29,2021-10-14,2021-09-28,{'AY.39': 1},661600,2,242168,9,5,False,1
SRR20226638,SRR20233157,SRR15818914,2021-11-03,2021-11-02,2021-08-02,{'AY.120.1': 1},815740,1,815741,1,0,False,1
ERR7309582,ERR7178214,ERR6440908,2021-10-26,2021-10-19,2021-07-26,{'AY.120': 1},774023,1,774024,1,0,False,1
node_663740,ERR10779489,SRR22807821,2022-12-23,2023-01-04,2022-11-20,{'BQ.1': 3},1734411,3,1734412,1,0,False,3
node_190073,SRR17022816,SRR15391344,2021-10-12,2021-10-21,2021-07-16,{'AY.113': 4},715313,40,374078,1,7,False,4
node_172836,ERR11761456,ERR6886715,2021-08-08,2021-07-06,2021-09-19,{'AY.4.7': 6},450762,7,242168,7,5,False,6
node_104085,ERR11754296,ERR6311815,2021-10-16,2021-10-19,2021-07-05,{'AY.4.2': 155},258747,677952,242168,2,1,False,155
node_188715,SRR15534656,SRR15199752,2021-08-02,2021-08-02,2021-06-30,{'AY.107': 2},439342,2,242168,9,5,False,2
ERR7371157,ERR7381404,SRR20145644,2021-11-02,2021-11-02,2021-11-29,{'AY.4': 1},807914,1,242168,7,6,False,1
SRR20178633,ERR6758016,SRR17665049,2021-11-29,2021-09-09,2021-11-01,{'B.1.617.2': 1},952760,1,952761,1,0,False,1
ERR12839238,node_160518,ERR6931278,2021-10-21,2021-10-21,2021-09-29,{'AY.4': 1},750513,1,242168,9,4,False,1
SRR20117827,SRR17418966,SRR15891464,2021-12-11,2021-12-12,2021-08-06,{'AY.39': 1},1012838,1,1012839,1,0,False,1
SRR26938277,ERR13055291,SRR26415765,2023-11-07,2023-12-11,2023-10-01,{'XBB.1.16': 1},1861122,1,1861123,1,0,True,1
node_544076,ERR8003918,ERR10711792,2022-04-02,2022-01-06,2022-03-14,{'BA.2': 3},1418208,3,1418209,1,0,False,3
node_188885,SRR17136513,SRR20186943,2021-11-10,2021-10-22,2021-12-05,{'AY.39': 3},1002415,3,242168,10,5,False,3
ERR10428510,SRR22241415,ERR10381754,2022-10-12,2022-10-20,2022-10-06,{'BF.28': 1},1688363,1,1688364,1,0,False,1
ERR8996829,ERR8043726,ERR10706235,2022-02-15,2022-01-10,2022-12-09,{'BA.1.15': 1},1267522,1,-1,2147483648,5,False,1
SRR16899114,SRR16530593,SRR16199631,2021-10-17,2021-09-22,2021-09-12,{'AY.44': 1},734394,1,734395,1,0,False,1
SRR29175761,SRR29175671,ERR13076799,2024-03-20,2024-03-03,2023-01-13,{'JN.1': 1},1892721,1,1857980,9,4,False,1
node_671263,ERR10109588,ERR13323045,2022-12-11,2022-08-03,2023-01-28,{'BQ.1.21': 66},1729681,67,1729681,0,7,False,66
node_329332,SRR20249757,node_188233,2021-11-14,2021-11-10,2021-10-14,{'AY.44': 1},874960,1,242168,12,7,False,1
node_610863,ERR12077788,SRR26364074,2023-08-31,2023-09-01,2023-09-26,{'XBB.1.16.6': 2},1840302,2,1840302,0,0,True,2
node_238454,SRR17521945,ERR7243253,2021-12-14,2021-12-07,2021-10-20,{'B.1.617.2': 1},1023551,1,242168,4,7,False,1
SRR26043367,SRR25642786,SRR25319974,2023-08-22,2023-07-26,2023-06-26,{'XBB.1.44': 1},1836735,1,1676682,6,3,True,1
ERR12919893,ERR12780385,ERR12049011,2022-02-13,2022-04-28,2022-04-28,{'BA.2.9': 1},1255862,1,-1,2147483648,3,False,1
ERR7234185,ERR7244203,ERR6440908,2021-10-11,2021-10-11,2021-07-26,{'AY.43.8': 1},708351,1,708352,1,0,False,1
node_664333,ERR10756048,ERR10887193,2023-01-25,2022-12-15,2023-01-29,{'BQ.1.1.66': 3},1756742,3,1756743,1,0,False,3
ERR13041473,ERR13040343,ERR13042130,2023-01-30,2023-01-20,2023-02-07,{'EF.1': 1},1759454,2,1759455,1,0,False,1
SRR21173296,SRR16900296,ERR6571500,2021-10-27,2021-10-19,2021-08-08,{'AY.26': 1},780372,1,-1,2147483648,8,False,1
node_600436,SRR28238669,ERR13320350,2023-08-23,2023-06-21,2023-08-22,"{'XCH.1': 52, 'XCH': 103, 'XCR': 84, 'XBB.1.5.70': 1}",1834970,837,1676682,8,3,True,240
node_556988,ERR12751262,node_556987,2022-03-25,2022-05-01,2022-03-25,{'BA.2': 6},1393885,6,-1,2147483648,3,False,6
SRR17235074,node_226450,SRR16606211,2021-10-07,2021-10-07,2021-10-04,{'B.1.617.2': 1},694287,2,242168,4,6,False,1
ERR7236133,ERR7164399,ERR7238349,2021-10-18,2021-10-16,2021-10-19,{'AY.4': 1},737550,1,242168,13,7,False,1
SRR20251880,SRR17117565,ERR6440908,2021-11-11,2021-11-01,2021-07-26,{'AY.3.1': 1},860717,1,242168,11,7,False,1
SRR20949740,SRR17488567,SRR19265413,2021-11-28,2021-12-21,2021-11-17,{'AY.44': 1},945931,1,945932,1,0,False,1
node_356032,SRR15945517,ERR6105556,2021-09-12,2021-09-02,2021-06-09,{'AY.47': 2},585623,2,-1,2147483648,7,False,2
node_678299,SRR20637762,ERR10118699,2022-07-25,2022-07-03,2022-07-29,{'BA.5.6': 2},1594172,2,1594172,0,2,False,2
SRR20180432,ERR8214283,ERR13153313,2021-11-26,2021-12-18,2021-07-30,{'AY.117': 1},937371,1,937372,1,0,False,1
ERR13048866,ERR10559859,ERR13046543,2022-12-15,2022-11-16,2023-03-16,{'CH.1.1.5': 1},1728052,1,-1,2147483648,8,False,1
SRR20259524,SRR16925783,ERR7239529,2021-10-19,2021-10-14,2021-10-16,{'AY.25': 1},745279,1,242168,10,7,False,1
node_190368,SRR17299781,ERR13153313,2021-11-24,2021-12-03,2021-07-30,{'AY.116.1': 2},937618,11,390354,4,5,False,2
node_188378,ERR6811012,ERR6761066,2021-10-14,2021-09-13,2021-08-31,{'AY.4.2': 2},722095,2,242168,10,7,False,2
node_228627,ERR6920539,ERR7092734,2021-10-05,2021-09-23,2021-10-05,{'AY.120': 8},681820,8,681820,0,1,False,8
ERR6776271,ERR6694087,ERR6521658,2021-09-07,2021-08-31,2021-08-05,{'AY.120': 1},559674,1,559675,1,0,False,1
node_189906,SRR15270657,ERR6112499,2021-07-23,2021-07-12,2021-06-08,{'AY.105': 3},242168,1240987,242168,0,13,False,3
SRR21546186,SRR21704322,ERR10296875,2022-09-01,2022-08-20,2022-09-17,{'BF.10': 1},1644974,1,1412770,8,6,False,1
ERR6427219,ERR6195240,ERR6834094,2021-07-21,2021-06-26,2021-09-07,{'AY.4': 1},385931,1,242168,10,0,False,1
ERR8214964,ERR11756065,SRR19945547,2021-12-08,2021-11-26,2022-01-19,{'AY.4': 1},1000419,1,1000420,1,0,False,1
ERR7229021,ERR6598808,ERR6605289,2021-10-11,2021-08-22,2021-08-24,{'AY.4': 1},708291,1,708292,1,0,False,1
SRR21458174,ERR12976414,SRR20136249,2022-08-19,2022-06-14,2022-06-19,{'BA.4': 1},1629050,1,1629051,1,0,False,1
ERR11029990,ERR10976961,ERR11184285,2023-03-01,2023-02-09,2023-03-08,{'EZ.1': 1},1787167,1,1787168,1,0,False,1
node_318724,SRR16223982,ERR13159242,2021-11-03,2021-09-09,2021-07-05,{'AY.44': 2},816432,2,816433,1,0,False,2
SRR28335119,SRR27245776,SRR27087041,2024-01-14,2023-11-21,2023-11-07,{'HV.1': 1},1882438,1,1882439,1,0,False,1
node_679256,node_679255,ERR10000143,2022-08-08,2022-08-08,2022-07-05,{'BA.4.6': 1},1615478,1,-1,2147483648,5,False,1
node_408662,node_408659,ERR6019795,2021-04-22,2021-04-16,2021-06-02,{'B.1.1.7': 29},265813,29,-1,2147483648,7,False,29
ERR13043027,ERR10791874,ERR13018817,2022-12-06,2023-01-09,2022-11-14,{'BA.5.2.1': 1},1722038,1,1722039,1,0,False,1
