recombinant,sample_id,num_descendant_samples,num_samples,distinct_sample_pango,interval_left,interval_right,num_mutations,Viridian_amplicon_scheme,Artic_primer_version,date_added,group_id,group_size,recombinant_pango,recombinant_scorpio,recombinant_time,recombinant_date,sample,sample_pango,sample_scorpio,sample_time,sample_date,parent_left,parent_left_pango,parent_left_scorpio,parent_left_time,parent_left_date,parent_right,parent_right_pango,parent_right_scorpio,parent_right_time,parent_right_date,parent_mrca,parent_mrca_pango,parent_mrca_scorpio,parent_mrca_time,parent_mrca_date,diffs,max_run_length,num_mutations_k1000,num_mutations_k4,parent_pangonet_distance,net_min_supporting_loci_lft,net_min_supporting_loci_rgt,net_min_supporting_loci_lft_rgt_ge_4
1048896,SRR19797153,1,1,1,26751,27879,0,COVID-AMPLISEQ-V1,.,2022-02-09,c58547a692,2,BA.1.1,Omicron (BA.1-like),387.85460380185066,2022-01-30,1048895,BA.1.1,Omicron (BA.1-like),377.0,2022-02-09,966686,BA.1.1,Omicron (BA.1-like),467.722628866023,2021-11-11,962188,BA.1.17.2,Omicron (BA.1-like),399.0000000001,2022-01-18,59,B.1,.,1120.205274730523,2020-01-28,23,4,5,0,3,13,1,False
1052140,SRR18188254,1,1,1,22196,22194,0,COVID-ARTIC-V3,.,2022-02-10,1a20440a7f,2,BA.1.1.18,Omicron (BA.1-like),381.0,2022-02-05,1052139,BA.1.1.18,Omicron (BA.1-like),376.0,2022-02-10,1031779,BA.1.1.18,Omicron (BA.1-like),381.0000000001,2022-02-05,936308,BA.1.1,Omicron (BA.1-like),410.0,2022-01-07,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,16,4,4,0,1,8,3,False
1053479,SRR21348829,1,1,1,5387,6402,1,COVID-ARTIC-V4.1,.,2022-02-10,7662ceb343,2,BA.1,Omicron (BA.1-like),403.8745494636266,2022-01-14,1053478,BA.1,Omicron (BA.1-like),376.0,2022-02-10,777713,AY.103,Delta (B.1.617.2-like),553.0192681818813,2021-08-17,880611,BA.1.1,Omicron (BA.1-like),437.0000000002,2021-12-11,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,134,8,7,1,7,8,78,True
1055297,ERR8687443,2,1,1,13196,15714,1,COVID-ARTIC-V4.1,4.1alt,2022-02-11,a5f5bee12a,2,BA.2,Omicron (Unassigned),376.0,2022-02-10,1055296,BA.2,Omicron (Unassigned),375.0,2022-02-11,1051199,BA.2,Omicron (BA.2-like),376.0000000001,2022-02-10,1050069,BA.1.1,Omicron (BA.1-like),376.0000000001,2022-02-10,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,84,8,5,1,3,19,28,True
1056796,SRR19685197,3,1,1,16000,22194,0,COVID-AMPLISEQ-V1,.,2022-02-11,8e63cce4c5,2,BA.1.1,Omicron (BA.1-like),376.0000000001,2022-02-10,1056795,BA.1.1,Omicron (BA.1-like),375.0,2022-02-11,1053089,BA.1.1,Omicron (BA.1-like),376.0000000002,2022-02-10,997365,BA.1,Omicron (BA.1-like),439.0,2021-12-09,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,18,4,5,0,1,9,2,False
1057084,SRR20358773,1,1,1,9054,10135,3,COVID-ARTIC-V4.1,.,2022-02-11,1363b64a57,2,BA.1.15,Omicron (Unassigned),392.23182109407264,2022-01-25,1057083,BA.1.15,Omicron (Unassigned),375.0,2022-02-11,692903,AY.25,Delta (B.1.617.2-like),480.0,2021-10-29,976959,BA.1.15,Omicron (BA.1-like),460.0421336046804,2021-11-18,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,148,8,12,3,7,13,85,True
1057278,SRR20392523,1,1,1,5585,6040,2,COVID-ARTIC-V4.1,.,2022-02-11,35742ebfcc,2,BA.1.1,Omicron (BA.1-like),388.7390317678968,2022-01-29,1057277,BA.1.1,Omicron (BA.1-like),375.0,2022-02-11,617279,AY.44,Delta (B.1.617.2-like),550.0433674665667,2021-08-20,1020286,BA.1.1,Omicron (BA.1-like),433.8881282415718,2021-12-15,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,138,8,8,2,7,8,82,True
1058654,ERR8691075,152,1,1,4322,5386,0,COVID-ARTIC-V4.1,4.1alt,2022-02-12,f17cc10ee9,2,XQ,Omicron (BA.2-like),381.0,2022-02-05,1058653,XQ,Omicron (BA.2-like),374.0,2022-02-12,908002,BA.1.1.15,Omicron (BA.1-like),427.0,2021-12-21,1030500,BA.2.9,Omicron (BA.2-like),381.0000000001,2022-02-05,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,92,8,7,0,5,8,43,True
1059681,ERR8756530,1,1,1,8394,9344,1,COVID-ARTIC-V4.1,4.1alt,2022-02-12,ea8b8b1688,2,BA.2,Omicron (BA.2-like),390.0806653488907,2022-01-27,1059680,BA.2,Omicron (BA.2-like),374.0,2022-02-12,919390,BA.1.1,Omicron (BA.1-like),420.0000000001,2021-12-28,902972,BA.2.10,Omicron (BA.2-like),430.0000000001,2021-12-18,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,151,63,8,1,4,11,41,True
1060983,SRR21326100,1,1,1,21763,22578,1,COVID-ARTIC-V4.1,.,2022-02-12,bd885b3dcb,2,BA.1.1,Omicron (Unassigned),395.0176550730728,2022-01-22,1060982,BA.1.1,Omicron (Unassigned),374.0,2022-02-12,794856,AY.119.2,Delta (B.1.617.2-like),458.0,2021-11-20,909965,BA.1.1,Omicron (BA.1-like),426.0,2021-12-22,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,159,26,13,1,8,33,53,True
1062830,ERR8985886,1,1,1,25225,26060,1,COVID-ARTIC-V4.1,4.1alt,2022-02-13,a95dc3ac3d,2,BA.2,Omicron (BA.2-like),381.62246123956544,2022-02-05,1062829,BA.2,Omicron (BA.2-like),373.0,2022-02-13,1042805,BA.2,Omicron (BA.2-like),400.03210059134136,2022-01-17,977610,BA.1.1,Omicron (BA.1-like),395.0,2022-01-22,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,89,8,6,1,3,45,7,True
1063584,SRR19685771,1,1,1,20630,22194,0,COVID-AMPLISEQ-V1,.,2022-02-13,075ba19b89,2,BA.1.1,Omicron (BA.1-like),374.0,2022-02-12,1063583,BA.1.1,Omicron (BA.1-like),373.0,2022-02-13,1060772,BA.1.1,Omicron (BA.1-like),374.0000000001,2022-02-12,906727,BA.1,Omicron (BA.1-like),428.0,2021-12-20,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,27,8,4,0,1,7,0,False
1065871,ERR8759440,4,1,1,27384,27874,1,COVID-ARTIC-V4.1,4.1alt,2022-02-14,26326c2abf,2,BA.2.10,Omicron (BA.2-like),387.8724047030221,2022-01-30,1065870,BA.2.10,Omicron (BA.2-like),372.0,2022-02-14,951361,BA.2.10,Omicron (BA.2-like),430.0,2021-12-18,908530,BA.1.17.2,Omicron (BA.1-like),427.0000000002,2021-12-21,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,93,8,5,1,5,52,1,False
1067541,SRR18379913,1,1,1,14600,22194,1,COVID-ARTIC-V3,.,2022-02-14,090755c0fc,2,BA.1,Omicron (BA.1-like),386.1034959012042,2022-01-31,1067540,BA.1,Omicron (BA.1-like),372.0,2022-02-14,1011856,BA.1,Omicron (BA.1-like),431.8244369515992,2021-12-17,922592,BA.1.1,Omicron (BA.1-like),422.0,2021-12-26,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,16,4,5,1,1,5,3,False
1067599,SRR18466546,1,1,1,26152,27883,1,COVID-ARTIC-V3,.,2022-02-14,a43826c3ab,2,BA.1.15,Omicron (BA.1-like),376.0,2022-02-10,1067598,BA.1.15,Omicron (BA.1-like),372.0,2022-02-14,1053269,BA.1.15,Omicron (BA.1-like),376.0000000001,2022-02-10,912843,BA.1.15,Omicron (BA.1-like),436.62337274554943,2021-12-12,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,11,1,5,1,2,6,3,False
1067666,SRR18563877,1,1,1,22196,22194,1,COVID-ARTIC-V4.1,.,2022-02-14,c6fa095ec8,2,BA.1.1,Omicron (BA.1-like),382.4861983065917,2022-02-04,1067665,BA.1.1,Omicron (BA.1-like),372.0,2022-02-14,945645,BA.1.1,Omicron (BA.1-like),405.0,2022-01-12,980378,BA.1.1,Omicron (BA.1-like),430.0501449444666,2021-12-18,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,16,4,5,1,2,5,3,False
1067976,SRR19797697,2,1,1,22205,25626,3,COVID-AMPLISEQ-V1,.,2022-02-14,3c0318f574,2,BA.1,Omicron (BA.1-like),375.0,2022-02-11,1067975,BA.1,Omicron (BA.1-like),372.0,2022-02-14,868427,BA.1,Omicron (BA.1-like),467.6864256937785,2021-11-11,1057523,BA.1,Omicron (BA.1-like),375.0000000001,2022-02-11,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,14,4,7,3,2,1,4,False
1071998,SRR19797173,1,1,1,21358,22194,0,COVID-AMPLISEQ-V1,.,2022-02-15,67e3e85caf,2,BA.1.17.2,Omicron (BA.1-like),379.5307042179343,2022-02-07,1071997,BA.1.17.2,Omicron (BA.1-like),371.0,2022-02-15,1006444,BA.1.17.2,Omicron (BA.1-like),387.0,2022-01-30,820041,BA.1.17.2,Omicron (BA.1-like),452.0000000001,2021-11-26,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,11,4,4,0,2,4,2,False
1072020,SRR19842014,2,1,1,13020,22194,2,COVID-AMPLISEQ-V1,.,2022-02-15,74a146c653,2,BA.1.1.18,Omicron (BA.1-like),377.05116742303136,2022-02-09,1072019,BA.1.1.18,Omicron (BA.1-like),371.0,2022-02-15,1010537,BA.1.1.18,Omicron (BA.1-like),386.0,2022-01-31,925030,BA.1.1.18,Omicron (BA.1-like),418.0000000001,2021-12-30,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,15,4,7,2,2,5,3,False
1072455,SRR22556488,2,1,1,22205,24905,3,COVID-ARTIC-V4.1,.,2022-02-15,bb368e4176,2,BA.1.1,Omicron (BA.1-like),374.0000000001,2022-02-12,1072454,BA.1.1,Omicron (BA.1-like),371.0,2022-02-15,929355,BA.1.1,Omicron (BA.1-like),414.0,2022-01-03,1060908,BA.1.1,Omicron (BA.1-like),374.0000000002,2022-02-12,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,15,4,7,3,2,0,4,False
1075207,SRR20922603,1,1,1,12526,22194,0,COVID-AMPLISEQ-V1,.,2022-02-16,1a233aff30,2,BA.1.1,Omicron (BA.1-like),376.3244740202645,2022-02-10,1075206,BA.1.1,Omicron (BA.1-like),370.0,2022-02-16,1045221,BA.1.1,Omicron (BA.1-like),378.0,2022-02-08,889455,BA.1.1,Omicron (BA.1-like),434.0000000002,2021-12-14,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,11,4,4,0,2,4,2,False
1078172,SRR19684249,1,1,1,9725,15999,1,COVID-AMPLISEQ-V1,.,2022-02-17,39438d8d13,2,BA.1.1,Omicron (BA.1-like),371.0,2022-02-15,1078171,BA.1.1,Omicron (BA.1-like),369.0,2022-02-17,1072352,BA.1.1,Omicron (BA.1-like),371.0000000001,2022-02-15,1064214,BA.1.1.18,Omicron (BA.1-like),398.0,2022-01-19,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,16,4,5,1,1,6,1,False
1078501,SRR21345799,6,1,1,15452,18298,1,COVID-ARTIC-V4.1,.,2022-02-17,4bbee25284,2,BA.1.1.18,Omicron (BA.1-like),372.0,2022-02-14,1078500,BA.1.1.18,Omicron (BA.1-like),369.0,2022-02-17,1067845,BA.1.1.18,Omicron (BA.1-like),372.0000000001,2022-02-14,955476,BA.1.1,Omicron (BA.1-like),401.0,2022-01-16,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,16,4,5,1,1,5,4,True
1081228,SRR19684213,1,1,1,17281,22194,0,COVID-AMPLISEQ-V1,.,2022-02-18,cef55b8ccf,2,BA.1.1,Omicron (BA.1-like),374.476132289607,2022-02-12,1081227,BA.1.1,Omicron (BA.1-like),368.0,2022-02-18,1049407,BA.1.1,Omicron (BA.1-like),377.0,2022-02-09,791356,BA.1,Omicron (BA.1-like),467.8688067695598,2021-11-11,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,14,4,4,0,1,6,1,False
1081265,SRR19684821,1,1,1,21037,22194,1,COVID-AMPLISEQ-V1,.,2022-02-18,bcdd30c8c3,2,BA.1.1,Omicron (BA.1-like),372.0,2022-02-14,1081264,BA.1.1,Omicron (BA.1-like),368.0,2022-02-18,1067495,BA.1.1,Omicron (BA.1-like),372.0000000001,2022-02-14,953938,BA.1.1,Omicron (BA.1-like),463.5232245362154,2021-11-15,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,13,4,5,1,2,5,1,False
1083412,ERR9089519,3,1,1,5925,6513,3,COVID-ARTIC-V4.1,4.1alt,2022-02-19,d397b681d8,2,XG,Omicron (BA.2-like),377.0000000001,2022-02-09,1083411,XG,Omicron (BA.2-like),367.0,2022-02-19,820040,BA.1.17,Omicron (BA.1-like),452.0,2021-11-26,1075505,BA.2,Omicron (BA.2-like),377.0000000002,2022-02-09,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,88,8,7,3,3,9,38,True
1086738,SRR19690784,3,1,1,21772,22194,0,COVID-AMPLISEQ-V1,.,2022-02-20,9d2a7854f7,2,BA.1.1,Omicron (BA.1-like),376.0,2022-02-10,1086737,BA.1.1,Omicron (BA.1-like),366.0,2022-02-20,1052916,BA.1.1,Omicron (BA.1-like),376.0000000001,2022-02-10,1053732,BA.1.1.18,Omicron (BA.1-like),449.1332833725851,2021-11-29,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,13,4,4,0,1,6,2,False
1086794,SRR20394602,3,1,1,22196,22194,0,COVID-ARTIC-V4.1,.,2022-02-20,5f3b14ba4a,2,BA.1.1,Omicron (BA.1-like),371.0,2022-02-15,1086793,BA.1.1,Omicron (BA.1-like),366.0,2022-02-20,1072009,BA.1.1,Omicron (BA.1-like),371.0000000001,2022-02-15,906762,BA.1.1,Omicron (BA.1-like),428.0,2021-12-20,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,13,4,4,0,2,5,1,False
1086804,SRR20394616,2,2,1,22196,22194,1,COVID-ARTIC-V4.1,.,2022-02-20,9b0716d97d,3,BA.1,Omicron (BA.1-like),377.9456022670495,2022-02-09,1086802,BA.1,Omicron (BA.1-like),366.0,2022-02-20,1074930,BA.1,Omicron (BA.1-like),393.4321876342794,2022-01-24,923277,BA.1.1.18,Omicron (BA.1-like),467.4615002944532,2021-11-11,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,20,4,7,1,2,8,2,False
1089986,SRR18343221,1,1,1,22196,22194,0,COVID-ARTIC-V3,.,2022-02-21,8cc9851471,2,BA.1.1,Omicron (BA.1-like),374.7036857724733,2022-02-12,1089985,BA.1.1,Omicron (BA.1-like),365.0,2022-02-21,1078251,BA.1.1,Omicron (BA.1-like),384.223361069164,2022-02-02,855087,BA.1.1,Omicron (BA.1-like),443.0000000002,2021-12-05,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,12,4,4,0,2,2,2,False
1090284,SRR18929441,1,1,1,22196,22194,0,COVID-ARTIC-V4.1,.,2022-02-21,1ae1bcba40,2,BA.1.1,Omicron (BA.1-like),377.7901311032188,2022-02-09,1090283,BA.1.1,Omicron (BA.1-like),365.0,2022-02-21,1040076,BA.1.1,Omicron (BA.1-like),393.6914805023544,2022-01-24,950227,BA.1.1,Omicron (BA.1-like),403.0000000001,2022-01-14,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,15,4,4,0,2,7,1,False
1090460,SRR19690091,3,2,1,17750,21302,2,COVID-AMPLISEQ-V1,.,2022-02-21,a7dea3a041,3,BA.1.1,Omicron (BA.1-like),376.75144597783634,2022-02-10,1090458,BA.1.1,Omicron (BA.1-like),365.0,2022-02-21,1035612,BA.1.1,Omicron (BA.1-like),380.0,2022-02-06,841835,BA.1,Omicron (BA.1-like),463.41058598281495,2021-11-15,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,19,4,6,2,1,5,1,False
1090473,SRR19690107,1,1,1,12242,14805,2,COVID-AMPLISEQ-V1,.,2022-02-21,d7d03c6bd7,2,BA.1.1,Omicron (BA.1-like),370.0,2022-02-16,1090472,BA.1.1,Omicron (BA.1-like),365.0,2022-02-21,1075378,BA.1.1,Omicron (BA.1-like),370.0000000001,2022-02-16,891309,BA.1,Omicron (BA.1-like),434.0,2021-12-14,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,19,4,7,2,1,7,1,False
1090717,SRR20922434,1,1,1,15025,16543,2,COVID-AMPLISEQ-V1,.,2022-02-21,146958c699,2,BA.1.1,Omicron (BA.1-like),369.9926284469795,2022-02-17,1090716,BA.1.1,Omicron (BA.1-like),365.0,2022-02-21,1045247,BA.1.1,Omicron (BA.1-like),378.0,2022-02-08,953327,BA.1.1.18,Omicron (BA.1-like),402.0,2022-01-15,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,28,4,6,2,1,7,12,True
1093413,SRR18342901,1,1,1,22196,22194,0,COVID-ARTIC-V3,.,2022-02-22,7e3bfa70c4,2,BA.1.1,Omicron (BA.1-like),367.0,2022-02-19,1093412,BA.1.1,Omicron (BA.1-like),364.0,2022-02-22,1084413,BA.1.1,Omicron (BA.1-like),367.0000000001,2022-02-19,939431,BA.1.1,Omicron (BA.1-like),407.0,2022-01-10,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,13,4,4,0,2,5,3,False
1095230,ERR9103393,2,1,1,5387,8393,1,COVID-ARTIC-V4.1,4.1alt,2022-02-23,a38a214d9c,2,BA.1,Omicron (Unassigned),369.0,2022-02-17,1095229,BA.1,Omicron (Unassigned),363.0,2022-02-23,1091920,BA.2,Omicron (BA.2-like),369.0000000001,2022-02-17,945122,BA.1,Omicron (BA.1-like),405.0,2022-01-12,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,85,8,7,1,2,8,41,True
1096654,SRR18279073,1,1,1,24816,29734,0,COVID-VARSKIP-V1a-2b,.,2022-02-23,f7c9aaa72b,2,BA.1.18,Omicron (BA.1-like),364.0,2022-02-22,1096653,BA.1.18,Omicron (BA.1-like),363.0,2022-02-23,1093343,BA.1.18,Omicron (BA.1-like),364.0000000001,2022-02-22,971194,BA.1.1,Omicron (BA.1-like),397.0000000002,2022-01-20,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,14,2,4,0,2,8,3,False
1096800,SRR18343235,1,1,1,22196,22194,0,COVID-ARTIC-V3,.,2022-02-23,654194ef2d,2,BA.1.1.18,Omicron (BA.1-like),370.17651894227936,2022-02-16,1096799,BA.1.1.18,Omicron (BA.1-like),363.0,2022-02-23,1056863,BA.1.1.18,Omicron (BA.1-like),375.0,2022-02-11,906832,BA.1,Omicron (BA.1-like),428.0,2021-12-20,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,19,4,5,0,2,10,2,False
1099666,SRR22319231,1,1,1,21692,22194,1,COVID-ARTIC-V4.1,.,2022-02-24,cd6a1a7a17,2,BA.1.1,Omicron (BA.1-like),374.51548943155575,2022-02-12,1099665,BA.1.1,Omicron (BA.1-like),362.0,2022-02-24,998030,BA.1.1,Omicron (BA.1-like),389.0,2022-01-28,791356,BA.1,Omicron (BA.1-like),467.8688067695598,2021-11-11,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,15,4,5,1,1,6,0,False
1099995,ERR9132550,2,1,1,9867,10198,1,COVID-ARTIC-V4.1,.,2022-02-25,2402107346,2,BA.2,Omicron (Unassigned),401.0,2022-01-16,1099994,BA.2,Omicron (Unassigned),361.0,2022-02-25,951728,BA.1.1,Omicron (BA.1-like),441.76596460534046,2021-12-07,964555,BA.2,Omicron (Unassigned),401.0000000002,2022-01-16,280335,AY.100,Delta (B.1.617.2-like),688.680012178171,2021-04-04,76,8,9,1,3,13,30,True
1101250,SRR19683589,25,1,1,510,8991,2,COVID-AMPLISEQ-V1,.,2022-02-25,50c174af51,2,BA.2,Omicron (BA.2-like),368.0000000004,2022-02-18,1101249,BA.2,Omicron (BA.2-like),361.0,2022-02-25,1081304,BA.2.3,Omicron (BA.2-like),368.0000000005,2022-02-18,971822,BA.2,Omicron (BA.2-like),449.9239992976264,2021-11-29,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,8,2,6,2,1,2,4,False
1101289,SRR19690390,5,1,1,22005,22194,1,COVID-AMPLISEQ-V1,.,2022-02-25,74c3002bdb,2,BA.1.1,Omicron (BA.1-like),363.0,2022-02-23,1101288,BA.1.1,Omicron (BA.1-like),361.0,2022-02-25,1097375,BA.1.1,Omicron (BA.1-like),363.0000000001,2022-02-23,791356,BA.1,Omicron (BA.1-like),467.8688067695598,2021-11-11,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,16,4,5,1,1,7,0,False
1101297,SRR19690472,1,1,1,21103,22194,1,COVID-AMPLISEQ-V1,.,2022-02-25,e4cb6abafa,2,BA.1.1,Omicron (BA.1-like),367.18507323537136,2022-02-19,1101296,BA.1.1,Omicron (BA.1-like),361.0,2022-02-25,1053125,BA.1.1,Omicron (BA.1-like),376.0,2022-02-10,791356,BA.1,Omicron (BA.1-like),467.8688067695598,2021-11-11,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,16,4,5,1,1,7,1,False
1101658,SRR22319198,1,1,1,18973,22194,1,COVID-ARTIC-V4.1,.,2022-02-25,df5fbfa06f,2,BA.1.1,Omicron (BA.1-like),364.0,2022-02-22,1101657,BA.1.1,Omicron (BA.1-like),361.0,2022-02-25,1092324,BA.1.1,Omicron (BA.1-like),364.0000000001,2022-02-22,1028155,BA.1.1,Omicron (BA.1-like),382.0,2022-02-04,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,16,4,5,1,2,8,1,False
1101660,SRR22319204,1,1,1,18973,22194,3,COVID-ARTIC-V4.1,.,2022-02-25,8abace5085,2,BA.1.1,Omicron (BA.1-like),367.49006715305694,2022-02-19,1101659,BA.1.1,Omicron (BA.1-like),361.0,2022-02-25,997950,BA.1.1,Omicron (BA.1-like),398.0000000001,2022-01-19,1028155,BA.1.1,Omicron (BA.1-like),382.0,2022-02-04,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,17,4,7,3,2,7,1,False
1101662,SRR22319205,1,1,1,18973,22194,1,COVID-ARTIC-V4.1,.,2022-02-25,2c7d7da107,2,BA.1.1,Omicron (BA.1-like),368.034388973593,2022-02-18,1101661,BA.1.1,Omicron (BA.1-like),361.0,2022-02-25,1016707,BA.1.1,Omicron (BA.1-like),384.0,2022-02-02,1028155,BA.1.1,Omicron (BA.1-like),382.0,2022-02-04,887654,BA.2,Omicron (BA.2-like),452.0000000002004,2021-11-26,16,4,5,1,2,8,1,False
1104755,SRR19690855,1,1,1,18696,22194,1,COVID-AMPLISEQ-V1,.,2022-02-27,086667ae3a,2,BA.1.1,Omicron (BA.1-like),365.5298985788168,2022-02-21,1104754,BA.1.1,Omicron (BA.1-like),359.0,2022-02-27,1081485,BA.1.1,Omicron (BA.1-like),368.0,2022-02-18,791356,BA.1,Omicron (BA.1-like),467.8688067695598,2021-11-11,59,B.1,.,1120.205274730523,2020-01-28,18,4,5,1,1,8,-1,False
1104785,SRR20392953,2,1,1,22196,22194,0,COVID-ARTIC-V4.1,.,2022-02-27,2fa3170c08,2,BA.1.1,Omicron (BA.1-like),368.0,2022-02-18,1104784,BA.1.1,Omicron (BA.1-like),359.0,2022-02-27,1081268,BA.1.1,Omicron (BA.1-like),368.0000000001,2022-02-18,892146,BA.1.1,Omicron (BA.1-like),467.4529045443331,2021-11-11,851246,BA.1,Omicron (BA.1-like),533.5792985374741,2021-09-06,16,4,4,0,2,8,2,False
1104942,SRR20469567,1,1,1,22196,22194,0,COVID-ARTIC-V4.1,.,2022-02-27,650f860657,2,BA.1.1,Omicron (BA.1-like),363.0,2022-02-23,1104941,BA.1.1,Omicron (BA.1-like),359.0,2022-02-27,1097208,BA.1.1,Omicron (BA.1-like),363.0000000001,2022-02-23,895631,BA.1.1,Omicron (BA.1-like),432.0,2021-12-16,59,B.1,.,1120.205274730523,2020-01-28,14,4,4,0,2,4,1,False
1106336,ERR9216792,1,1,1,5387,6513,0,COVID-ARTIC-V4.1,4.1alt,2022-02-28,b635453344,2,BA.1,Omicron (BA.1-like),364.0927090800281,2022-02-22,1106335,BA.1,Omicron (BA.1-like),358.0,2022-02-28,1091920,BA.2,Omicron (BA.2-like),369.0000000001,2022-02-17,1055549,BA.1,Omicron (BA.1-like),375.0,2022-02-11,59,B.1,.,1120.205274730523,2020-01-28,88,8,5,0,2,9,44,True
1107147,SRR19691375,2,1,1,16394,22194,1,COVID-AMPLISEQ-V1,.,2022-02-28,63668d26a3,2,BA.1.1,Omicron (BA.1-like),360.0,2022-02-26,1107146,BA.1.1,Omicron (BA.1-like),358.0,2022-02-28,1103081,BA.1.1,Omicron (BA.1-like),360.0000000001,2022-02-26,1020097,BA.1.1,Omicron (BA.1-like),384.0,2022-02-02,238065,AY.4,Delta (AY.4-like),732.9555369414547,2021-02-19,15,4,5,1,2,7,3,False
1107217,SRR20469327,1,1,1,22205,26522,0,COVID-ARTIC-V4.1,.,2022-02-28,763088bbab,2,BA.1.1,Omicron (BA.1-like),369.4978019288656,2022-02-17,1107216,BA.1.1,Omicron (BA.1-like),358.0,2022-02-28,984029,BA.1.1,Omicron (BA.1-like),393.0,2022-01-24,1028118,BA.1.1,Omicron (BA.1-like),382.0,2022-02-04,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,13,4,4,0,2,3,5,False
1107255,SRR22319184,1,1,1,22187,22194,2,COVID-ARTIC-V4.1,.,2022-02-28,2e52fab1bb,2,BA.1.1.14,Omicron (BA.1-like),363.0,2022-02-23,1107254,BA.1.1.14,Omicron (BA.1-like),358.0,2022-02-28,1094974,BA.1.1.14,Omicron (BA.1-like),363.0000000001,2022-02-23,1028203,BA.1.1,Omicron (BA.1-like),382.0,2022-02-04,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,21,4,7,2,1,10,1,False
1107261,SRR22558289,1,1,1,16261,22194,0,COVID-VARSKIP-V1a-2b,.,2022-02-28,ec42b8fd79,2,BA.1.1,Omicron (BA.1-like),365.4155877826489,2022-02-21,1107260,BA.1.1,Omicron (BA.1-like),358.0,2022-02-28,1070640,BA.1.1,Omicron (BA.1-like),371.0,2022-02-15,1025026,BA.1.1,Omicron (BA.1-like),466.21048010274194,2021-11-12,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,13,4,4,0,2,5,1,False
1108180,ERR9215243,3,1,1,26061,26530,3,COVID-ARTIC-V4.1,4.1alt,2022-03-01,dee8fa0e4b,2,BA.2,Omicron (BA.2-like),380.8221519557563,2022-02-06,1108179,BA.2,Omicron (BA.2-like),357.0,2022-03-01,991339,BA.2.10,Omicron (BA.2-like),391.0000000001,2022-01-26,1107292,BA.2,Omicron (BA.2-like),380.8221519558562,2022-02-06,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,15,2,7,3,1,9,3,False
